vel_IC,phi_IC,trial_num,vx,vz,mu_0,sigma_0,RREV_threshold,RREV_sig,My_d,My_d_sig,landing_rate_4_leg,landing_rate_2_leg,RREV_flip_mean,RREV_flip_std,dRREV_flip_mean,dRREV_flip_std,OF_y_flip_mean,OF_y_flip_std,flip_height_mean,flip_height_std,flip_d_mean,flip_vz_mean,flip_vz_std,impact_force_x_mean,impact_force_x_std,impact_force_z_mean,impact_force_z_std,impact_vx_mean,impact_vx_std,impact_vz_mean,impact_vz_std,impact_eul_mean,impact_eul_std,t_delta_mean,t_delta_std
1.25,80.0,22,0.22,1.23,[5.   5.26],[2. 2.],5.01,0.0,7.69,0.17,0.6333,0.0,5.1442,0.0648,25.4047,1.6191,-0.8737,0.0125,1.8612,0.0075,0.2388,1.202,0.0,0.2849,0.2353,9.4804,6.8831,-0.0598,0.0524,0.6006,0.0746,66.1971,7.3224,0.1531,0.0096
1.25,85.0,20,0.11,1.25,[1.   6.45],[2. 2.],5.0,0.0,9.39,0.0,0.2,0.0333,5.1665,0.0655,25.8572,1.4918,-0.4096,0.0067,1.8606,0.0069,0.2394,1.216,0.0,0.0857,0.1655,20.5886,6.523,-0.1495,0.0381,0.8223,0.0571,63.1069,8.4467,0.1351,0.0066
1.25,85.0,21,0.11,1.25,[3.   4.78],[2. 2.],4.73,0.0,9.9,0.01,0.8667,0.1333,4.852,0.0526,22.2446,0.4733,-0.3823,0.0049,1.8421,0.0028,0.2579,1.216,0.0,0.5521,0.0102,1.1386,0.051,-0.2741,0.0287,0.7309,0.0494,73.0776,5.2683,0.1525,0.0016
1.25,85.0,22,0.11,1.25,[5.   4.09],[2. 2.],4.85,0.0,8.74,0.05,0.8667,0.1333,4.9557,0.0739,23.3563,1.3106,-0.3918,0.0069,1.8481,0.0069,0.2519,1.216,0.0,0.5178,0.0551,2.2506,4.0171,-0.2476,0.0245,0.6214,0.058,72.3037,5.5158,0.1586,0.0041
1.25,90.0,10,0.0,1.25,[3.17 4.01],[2. 2.],4.83,0.0,8.5,0.0,0.8333,0.1333,4.9549,0.0705,23.2763,1.2223,0.0506,0.0011,1.8467,0.0064,0.2533,1.221,0.0,0.5028,0.0447,1.3462,1.5999,-0.3607,0.0256,0.5733,0.0543,75.2485,5.4871,0.1637,0.0046
1.25,90.0,11,0.0,1.25,[6.56 7.43],[2. 2.],5.1,0.0,6.22,0.01,0.4667,0.3,5.2427,0.0635,27.4501,0.8492,0.0509,0.0017,1.8669,0.0037,0.2331,1.221,0.0,0.3141,0.1917,4.3027,4.9254,-0.2765,0.0557,0.3579,0.1296,74.3935,7.2463,0.1749,0.0153
1.25,90.0,20,0.0,1.25,[1.   4.83],[2. 2.],5.82,0.01,3.74,0.03,0.0,0.0,5.9948,0.0941,35.8248,1.306,0.0511,0.0024,1.8959,0.0038,0.2041,1.221,0.0,0.0,0.0,5.127,1.3749,-0.1027,0.0163,0.268,0.0787,,,0.1626,0.0091
1.25,90.0,21,0.0,1.25,[3.   3.86],[2. 2.],4.81,0.03,8.63,0.03,0.8,0.2,4.9327,0.0737,24.274,0.8202,0.0503,0.0013,1.8521,0.0043,0.2479,1.221,0.0,0.5353,0.1791,2.166,4.0046,-0.3657,0.0257,0.6003,0.0468,74.6843,5.2868,0.1602,0.0047
1.25,90.0,22,0.0,1.25,[5.   7.73],[2. 2.],5.02,0.01,6.72,0.01,0.7,0.2667,5.1405,0.0714,25.1825,1.3507,0.0505,0.001,1.8564,0.0063,0.2436,1.221,0.0,0.4296,0.0931,1.7315,2.7711,-0.3142,0.0379,0.3728,0.0836,74.5431,7.1407,0.1754,0.0085
1.5,20.0,0,1.41,0.51,[4.48 4.68],[2. 2.],4.39,0.01,5.34,0.0,0.0,0.0,4.495,0.0711,19.0385,0.6003,-12.9574,0.2073,1.989,0.0018,0.111,0.484,0.0,8.0844,1.9349,8.0844,1.9349,1.323,0.0112,-0.0562,0.036,,,0.1199,0.0062
1.5,20.0,1,1.41,0.51,[2.71 4.62],[2. 2.],3.88,0.04,7.09,0.0,0.0,0.0,3.9938,0.0527,15.4746,0.3903,-11.5045,0.1569,1.9769,0.0016,0.1231,0.484,0.0,11.1439,3.1553,14.2602,3.579,1.2769,0.0146,0.0527,0.0241,,,0.1196,0.0052
1.5,20.0,2,1.41,0.51,[7.24 3.77],[2. 2.],4.97,0.0,4.17,0.01,0.0,0.0,5.0765,0.0778,25.2774,0.7624,-14.6402,0.2304,2.0037,0.0014,0.0963,0.484,0.0,2.8865,1.2425,2.8865,1.2425,1.359,0.0094,-0.064,0.0557,,,0.1103,0.0089
1.5,20.0,3,1.41,0.51,[6.67 3.7 ],[2. 2.],4.77,0.0,4.39,0.02,0.0,0.0,4.895,0.0727,23.9976,0.7048,-14.1182,0.2172,2.0012,0.0015,0.0988,0.484,0.0,3.0217,1.0133,3.0217,1.0133,1.3438,0.0056,-0.1259,0.0331,,,0.1191,0.0049
1.5,20.0,4,1.41,0.51,[6.14 6.04],[2. 2.],3.9,0.0,7.01,0.06,0.0,0.0,3.9962,0.0513,15.3657,0.3754,-11.5136,0.1524,1.9765,0.0015,0.1235,0.484,0.0,10.5513,3.5878,13.3499,4.0374,1.2743,0.016,0.0419,0.0264,,,0.1211,0.006
1.5,20.0,10,1.41,0.51,[3.06 3.8 ],[2. 2.],4.04,0.0,6.33,0.02,0.0,0.0,4.1215,0.0558,16.4407,0.4469,-11.868,0.163,1.9806,0.0016,0.1194,0.484,0.0,11.1777,3.2129,11.8107,3.2415,1.2836,0.0181,-0.0164,0.0375,,,0.1246,0.0054
1.5,20.0,11,1.41,0.51,[7.41 3.6 ],[2. 2.],3.5,0.0,8.42,0.01,0.8667,0.0,3.5659,0.0422,12.712,0.2912,-10.2626,0.1276,1.9642,0.0015,0.1358,0.484,0.0002,2.1008,0.3445,7.7557,1.5638,0.9646,0.0687,-0.1744,0.1765,96.3008,29.3148,0.1837,0.0329
1.5,20.0,20,1.41,0.51,[1.   3.46],[2. 2.],5.05,0.0,4.3,0.0,0.0,0.0,5.1887,0.0656,27.0209,0.7023,-14.9417,0.1963,2.0069,0.0012,0.0931,0.484,0.0,4.5244,0.325,4.5244,0.325,1.3655,0.0063,0.0214,0.0428,,,0.0982,0.0057
1.5,20.0,21,1.41,0.51,[3.   3.56],[2. 2.],4.05,0.0,6.32,0.0,0.0,0.0,4.1445,0.049,17.174,0.5216,-11.9232,0.1495,1.9832,0.0018,0.1168,0.484,0.0,10.9028,3.5868,11.2459,3.6777,1.2858,0.0168,-0.02,0.0372,,,0.1248,0.005
1.5,20.0,22,1.41,0.51,[5.   5.43],[2. 2.],4.45,0.0,5.44,0.03,0.0,0.0,4.5628,0.065,20.6504,0.5939,-13.1278,0.2029,1.9935,0.0015,0.1065,0.484,0.0002,9.2017,0.9633,9.2017,0.9633,1.3279,0.0153,-0.017,0.0508,,,0.1145,0.0067
1.5,25.0,0,1.36,0.63,[6.22 5.25],[2. 2.],3.73,0.0,8.79,0.02,1.0,0.0,3.7942,0.0406,13.8548,0.3285,-8.4215,0.0955,1.9375,0.0019,0.1625,0.6047,0.0004,1.7719,0.3731,6.6581,2.0013,0.9142,0.0239,-0.1102,0.0994,93.3115,16.3095,0.1749,0.0182
1.5,25.0,1,1.36,0.63,[3.36 7.96],[2. 2.],3.7,0.0,8.89,0.02,1.0,0.0,3.774,0.0363,13.9199,0.2671,-8.3744,0.081,1.9379,0.0016,0.1621,0.6047,0.0005,1.7281,0.3205,6.7752,1.5694,0.9167,0.0241,-0.0878,0.0467,88.4669,4.4563,0.17,0.0035
1.5,25.0,2,1.36,0.63,[4.56 4.61],[2. 2.],4.03,0.0,7.66,0.03,0.9,0.0,4.1117,0.0574,16.5059,0.4536,-9.1136,0.1305,1.9512,0.0021,0.1488,0.6045,0.0005,,,,,,,,,,,,
1.5,25.0,3,1.36,0.63,[7.26 4.89],[2. 2.],3.92,0.06,8.16,0.06,0.8333,0.0,3.9553,0.0798,14.837,0.5933,-8.7821,0.1773,1.9429,0.0031,0.1571,0.6048,0.0004,1.842,0.246,6.2689,1.5231,0.9454,0.0216,-0.1376,0.0593,85.7974,4.7379,0.1723,0.006
1.5,25.0,4,1.36,0.63,[5.13 3.49],[2. 2.],5.83,0.01,3.42,0.02,0.0,0.0,6.0383,0.0879,34.4578,1.0317,-13.4425,0.1983,1.9969,0.0016,0.1031,0.605,0.0,3.4937,0.6264,3.4937,0.6264,1.3232,0.0048,0.0444,0.046,,,0.1047,0.0069
1.5,25.0,10,1.36,0.63,[2.73 7.47],[2. 2.],3.83,0.0,8.46,0.0,1.0,0.0,3.9051,0.0477,15.2308,0.4604,-8.6688,0.1117,1.945,0.0024,0.155,0.6048,0.0004,1.8,0.3612,6.7715,1.6402,0.9359,0.0214,-0.1389,0.0473,87.867,4.3671,0.1726,0.0041
1.5,25.0,11,1.36,0.63,[6.55 7.29],[2. 2.],3.65,0.0,8.88,0.0,0.9,0.0,3.7356,0.0358,13.5559,0.274,-8.2919,0.0798,1.9357,0.0017,0.1643,0.6048,0.0004,1.7198,0.5216,6.8826,2.0497,0.9038,0.0333,-0.088,0.0717,93.1671,15.972,0.1746,0.0177
1.5,25.0,20,1.36,0.63,[1.   5.36],[2. 2.],3.85,0.0,8.39,0.21,0.8333,0.0,3.9192,0.0488,14.8549,0.6388,-8.693,0.1073,1.943,0.0033,0.157,0.6046,0.0005,1.7421,0.3146,6.2222,1.1435,0.9397,0.0231,-0.1426,0.0728,86.7844,6.2956,0.1722,0.0053
