k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,185.438,-32.767,0.000,--,--,--,-0.495,0.020,1.158,2.735,0.026,0.075,0.006,0.090,-0.015,0.996,-0.150,-0.750,-0.070,0.789,10.334,-1.680,False,False,0.000,0.000,0.000,16.753,-0.034,-2.961,0.922,0.493,0.160,0.989,0.149,12.596,13.090,14.129,11.135,60262,61000,63176,56662,-0.204,0.000,1.128,2.598,0.000,0.215,0.000,0.000,3.000,3.500,--
0,0,185.448,-1.366,0.000,--,--,--,-0.468,0.019,1.159,2.741,0.019,0.099,0.004,0.086,-0.017,0.996,-0.210,-0.880,-0.077,0.637,9.855,-1.855,False,False,0.000,0.000,0.000,12.126,-0.029,-2.970,0.921,0.502,0.189,1.409,0.157,12.615,13.573,14.696,10.952,61050,63156,65354,57092,-0.152,0.000,1.133,2.598,0.000,0.275,0.000,0.000,3.000,3.500,--
0,0,185.479,-1.366,0.000,--,--,--,-0.387,0.018,1.163,2.756,0.000,0.189,0.003,0.073,-0.018,0.997,-0.180,-1.080,-0.103,0.468,8.421,-2.033,False,False,0.000,0.000,0.000,5.914,-0.009,-2.998,0.920,0.505,0.119,1.525,0.185,12.771,13.678,15.000,10.709,61642,63642,65534,57340,-0.100,0.000,1.139,2.598,0.000,0.335,0.000,0.000,3.000,3.500,--
0,0,185.499,-1.366,0.000,--,--,--,-0.333,0.017,1.167,2.760,-0.009,0.265,0.001,0.062,-0.019,0.998,-0.080,-1.170,-0.131,0.297,7.147,-2.206,False,False,0.000,0.000,0.000,4.060,0.005,-3.016,0.916,0.508,-0.018,1.951,0.224,12.465,13.719,15.000,10.548,61598,64440,65534,56924,-0.048,0.000,1.147,2.598,0.000,0.395,0.000,0.000,3.000,3.500,--
0,0,185.508,-1.366,0.000,--,--,--,-0.305,0.016,1.170,2.760,-0.012,0.305,0.001,0.057,-0.021,0.998,0.070,-1.210,-0.150,0.293,6.512,-2.366,False,False,0.000,0.000,0.000,3.442,0.009,-3.026,0.912,0.504,-0.357,2.129,0.249,12.001,13.290,15.000,10.503,60304,63344,65534,56418,-0.001,0.000,1.154,2.598,0.000,0.449,0.000,0.000,3.000,3.500,--
0,0,185.537,-1.366,0.000,--,--,--,-0.224,0.015,1.180,2.752,-0.023,0.434,0.004,0.040,-0.022,0.999,0.340,-1.110,-0.163,0.578,4.614,-2.516,False,False,0.000,0.000,0.000,2.312,0.021,-3.052,0.907,0.499,-0.736,2.231,0.270,11.596,12.836,15.000,10.542,58768,61834,65534,55958,0.051,0.000,1.164,2.598,0.000,0.509,0.000,0.000,3.000,3.500,--
0,0,185.557,-1.366,0.000,--,--,--,-0.170,0.013,1.189,2.738,-0.030,0.523,0.007,0.030,-0.024,0.999,0.380,-0.990,-0.145,0.875,3.510,-2.670,False,False,0.000,0.000,0.000,1.867,0.029,-3.068,0.899,0.491,-0.913,2.166,0.260,11.304,12.518,15.000,10.587,56962,59996,65534,55112,0.103,0.000,1.175,2.598,0.000,0.569,0.000,0.000,3.000,3.500,--
0,0,185.576,-1.366,0.000,--,--,--,-0.116,0.012,1.200,2.717,-0.039,0.612,0.008,0.022,-0.025,0.999,0.240,-0.780,-0.118,1.015,2.563,-2.833,False,False,0.000,0.000,0.000,1.557,0.038,-3.082,0.885,0.478,-0.813,1.814,0.238,11.218,12.300,15.000,10.641,56062,58188,64742,54280,0.155,0.000,1.187,2.598,0.000,0.629,0.000,0.000,3.000,3.500,--
0,0,185.595,-1.366,0.000,--,--,--,-0.063,0.010,1.212,2.691,-0.049,0.698,0.008,0.015,-0.026,1.000,-0.080,-0.500,-0.095,0.998,1.771,-2.998,False,False,0.000,0.000,0.000,1.331,0.049,-3.096,0.879,0.474,-0.511,1.617,0.216,11.515,12.420,14.628,10.571,56422,58226,63906,53910,0.212,0.000,1.201,2.598,0.000,0.695,0.000,0.000,3.000,3.500,--
0,0,185.615,-1.366,0.000,--,--,--,-0.011,0.008,1.227,2.661,-0.060,0.785,0.006,0.011,-0.026,1.000,-0.440,-0.240,-0.052,0.668,1.287,-3.006,False,False,0.000,0.000,0.000,1.158,0.062,-3.111,0.867,0.465,-0.030,1.260,0.171,11.703,12.321,13.566,10.281,56614,57936,61210,53156,0.259,0.000,1.214,2.598,0.000,0.749,0.000,0.000,3.000,3.500,--
