k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,762.811,-1.366,0.000,--,--,--,-0.254,-0.005,0.738,2.091,-0.023,0.104,-0.019,0.048,-0.019,0.998,0.120,-1.050,-0.160,-2.111,5.511,-2.325,False,False,0.000,0.000,0.000,17.500,0.020,-1.557,1.342,0.523,-0.175,2.119,0.276,12.566,13.564,15.000,10.906,62324,64740,65534,57274,-0.008,0.000,0.720,2.121,0.000,0.260,0.000,0.000,3.000,3.500,--
0,0,762.833,-1.366,0.000,--,--,--,-0.211,-0.006,0.741,2.095,-0.023,0.178,-0.017,0.039,-0.022,0.999,0.370,-1.310,-0.141,-1.805,4.402,-2.609,False,False,0.000,0.000,0.000,9.535,0.016,-1.563,1.341,0.523,-0.427,2.326,0.263,12.529,13.828,15.000,10.706,61314,64758,65534,57482,0.043,0.000,0.727,2.121,0.000,0.332,0.000,0.000,3.000,3.500,--
0,0,762.855,-1.366,0.000,--,--,--,-0.169,-0.008,0.745,2.094,-0.020,0.259,-0.014,0.026,-0.024,0.999,0.560,-1.340,-0.178,-1.516,2.978,-2.736,False,False,0.000,0.000,0.000,6.171,0.015,-1.570,1.338,0.520,-0.617,2.620,0.311,12.011,13.549,15.000,10.406,60120,63716,65534,55994,0.077,0.000,0.733,2.121,0.000,0.380,0.000,0.000,3.000,3.500,--
0,0,762.864,-1.366,0.000,--,--,--,-0.147,-0.009,0.748,2.091,-0.020,0.302,-0.011,0.019,-0.025,0.999,0.590,-1.300,-0.201,-1.214,2.190,-2.878,False,False,0.000,0.000,0.000,4.402,0.014,-1.571,1.331,0.509,-1.167,2.744,0.352,11.764,13.072,15.000,10.206,56912,60210,64984,54146,0.098,0.000,0.737,2.121,0.000,0.410,0.000,0.000,3.000,3.500,--
0,0,762.893,-1.366,0.000,--,--,--,-0.084,-0.010,0.758,2.069,-0.020,0.431,-0.004,0.003,-0.028,1.000,0.740,-1.120,-0.177,-0.467,0.304,-3.173,False,False,0.000,0.000,0.000,3.062,0.014,-1.567,1.321,0.504,-1.371,2.705,0.337,11.373,12.454,15.000,10.115,55678,59172,64500,54064,0.162,0.000,0.750,2.121,0.000,0.500,0.000,0.000,3.000,3.500,--
0,0,762.912,-1.366,0.000,--,--,--,-0.042,-0.012,0.768,2.049,-0.024,0.516,0.003,-0.007,-0.030,1.000,0.570,-0.680,-0.118,0.293,-0.784,-3.491,False,False,0.000,0.000,0.000,2.540,0.017,-1.562,1.311,0.496,-1.159,2.104,0.284,11.748,12.061,15.000,10.428,55662,57918,63906,54336,0.213,0.000,0.763,2.121,0.000,0.572,0.000,0.000,3.000,3.500,--
0,0,762.931,-1.366,0.000,--,--,--,-0.001,-0.013,0.779,2.023,-0.028,0.599,0.007,-0.014,-0.032,0.999,0.280,-0.410,-0.067,0.743,-1.563,-3.658,False,False,0.000,0.000,0.000,2.333,0.018,-1.559,1.306,0.483,-0.723,1.761,0.236,11.361,12.169,15.000,10.541,55708,57618,63672,53670,0.268,0.000,0.779,2.121,0.000,0.650,0.000,0.000,3.000,3.500,--
0,0,762.940,-1.366,0.000,--,--,--,0.019,-0.014,0.785,2.007,-0.031,0.637,0.008,-0.017,-0.032,0.999,0.040,-0.260,-0.145,0.892,-1.875,-3.663,False,False,0.000,0.000,0.000,2.168,0.022,-1.556,1.301,0.480,-0.339,1.573,0.314,11.936,12.239,14.030,10.384,57350,57058,63672,52234,0.311,0.000,0.793,2.121,0.000,0.710,0.000,0.000,3.000,3.500,--
0,0,762.978,-1.366,0.000,--,--,--,0.098,-0.018,0.813,1.941,-0.058,0.797,0.004,-0.018,-0.035,0.999,-0.610,0.400,0.012,0.405,-2.049,-3.973,False,False,0.000,0.000,0.000,1.683,0.041,-1.537,1.273,0.474,0.698,0.879,0.157,12.591,12.675,12.876,10.201,58256,58446,58888,52498,0.357,0.000,0.809,2.121,0.000,0.776,0.000,0.000,3.000,3.500,--
0,0,762.995,-1.366,0.000,--,--,--,0.137,-0.021,0.830,1.906,-0.071,0.876,-0.001,-0.017,-0.035,0.999,-0.720,0.430,0.012,-0.225,-1.912,-3.962,False,False,0.000,0.000,0.000,1.504,0.051,-1.530,1.273,0.474,0.698,0.879,0.157,12.711,12.387,12.511,9.714,58256,58446,58888,52498,0.395,0.000,0.823,2.121,0.000,0.830,0.000,0.000,3.000,3.500,--
