k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,6.494,0.000,0.000,--,--,--,0.482,0.020,0.090,-0.004,0.019,0.000,-0.030,-0.008,0.006,0.999,-0.010,0.020,-0.024,-3.484,-0.932,0.663,False,False,0.000,0.000,0.000,0.000,-0.010,0.001,1.989,0.765,0.436,0.187,-0.007,13.668,14.015,13.277,13.037,51806,52428,51092,50648,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,6.510,0.000,0.000,--,--,--,0.482,0.020,0.090,-0.005,0.024,-0.001,-0.030,-0.008,0.006,0.999,-0.020,0.010,-0.018,-3.484,-0.932,0.663,False,False,0.000,0.000,0.000,0.000,-0.013,0.002,1.989,0.766,0.464,0.215,-0.012,13.648,14.079,13.258,13.013,60336,61234,59504,58974,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,6.530,0.000,0.000,--,--,--,0.482,0.021,0.090,-0.006,0.027,0.000,-0.030,-0.008,0.006,0.999,0.000,0.060,-0.034,-3.484,-0.932,0.663,False,False,0.000,0.000,0.000,0.000,-0.014,0.002,1.989,0.765,0.510,0.339,0.004,13.615,14.087,13.119,13.177,65534,65534,65534,65534,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,6.547,0.000,0.000,--,--,--,0.482,0.021,0.090,-0.007,0.031,0.000,-0.030,-0.008,0.006,0.999,-0.040,-0.060,-0.034,-3.484,-0.932,0.663,False,False,0.000,0.000,0.000,0.000,-0.016,0.003,1.989,0.764,0.571,0.114,0.006,13.885,14.010,13.168,12.935,65534,65534,65534,65534,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,6.579,0.000,0.000,--,--,--,0.481,0.022,0.090,-0.008,0.043,0.008,-0.030,-0.008,0.006,0.999,-0.040,-0.050,-0.054,-3.484,-0.932,0.663,False,False,0.000,0.000,0.000,0.000,-0.022,0.003,1.989,0.761,0.541,0.306,0.027,13.795,14.053,13.428,12.723,65534,65534,65534,65534,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,6.579,0.000,0.000,--,--,--,0.481,0.022,0.090,-0.008,0.043,0.008,-0.030,-0.008,0.006,0.999,-0.040,-0.050,-0.064,-3.484,-0.932,0.663,False,False,0.000,0.000,0.000,0.000,-0.022,0.003,1.989,0.758,0.612,0.329,0.037,13.876,14.084,13.432,12.606,65534,65534,65534,65534,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,6.579,0.000,0.000,--,--,--,0.481,0.022,0.090,-0.008,0.043,0.008,-0.030,-0.008,0.006,0.999,-0.040,-0.050,-0.104,-3.484,-0.932,0.663,False,False,0.000,0.000,0.000,0.000,-0.022,0.003,1.989,0.731,0.318,-0.238,0.071,14.231,13.267,13.359,13.141,65534,65534,65534,65534,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,6.626,0.000,0.000,--,--,--,0.481,0.022,0.090,-0.010,0.060,0.026,-0.032,-0.010,0.006,0.999,0.040,0.190,-0.104,-3.642,-1.089,0.669,False,False,0.000,0.000,0.000,0.000,-0.031,0.004,1.989,0.731,0.318,-0.238,0.071,14.231,13.267,13.359,13.141,65534,65534,65534,65534,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,6.656,0.000,0.000,--,--,--,0.481,0.022,0.091,-0.013,0.069,0.036,-0.033,-0.008,0.006,0.999,0.020,0.150,-0.144,-3.801,-0.930,0.666,False,False,0.000,0.000,0.000,0.000,-0.035,0.006,1.988,0.727,0.395,-0.133,0.112,14.379,13.240,13.551,12.828,65534,65534,65534,65534,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,6.669,0.000,0.000,--,--,--,0.481,0.023,0.091,-0.014,0.075,0.047,-0.033,-0.008,0.006,0.999,-0.190,0.280,-0.312,-3.801,-0.930,0.666,False,False,0.000,0.000,0.000,0.000,-0.039,0.006,1.988,0.723,0.781,-0.356,0.284,15.000,12.661,13.781,11.992,65534,65460,65534,63760,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
