k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,1133.125,-32.767,0.000,--,--,--,0.484,0.004,0.090,0.002,0.001,0.000,-0.014,-0.001,0.030,0.999,0.000,0.000,0.001,-1.583,-0.110,3.491,True,False,0.000,0.000,0.000,0.000,-0.001,-0.001,1.989,0.000,0.000,-11.594,0.000,0.000,0.000,0.000,0.000,0,0,0,0,10.506,0.000,25.477,1.767,0.000,2.106,0.000,0.000,0.000,3.894,--
0,0,1133.146,-32.767,0.000,--,--,--,0.484,0.004,0.090,0.002,0.002,0.000,-0.014,-0.001,0.030,0.999,-0.010,-0.010,0.001,-1.583,-0.110,3.491,True,False,0.000,0.000,0.000,0.000,-0.001,-0.002,1.989,0.000,0.000,-11.594,0.000,0.000,0.000,0.000,0.000,0,0,0,0,10.541,0.000,25.519,1.767,0.000,2.106,0.000,0.000,0.000,3.894,--
0,0,1133.160,-32.767,0.000,--,--,--,0.484,0.004,0.090,0.003,0.002,0.000,-0.014,-0.001,0.030,0.999,-0.010,0.000,0.000,-1.583,-0.110,3.491,True,False,0.000,0.000,0.000,0.000,-0.002,-0.002,1.989,0.000,0.000,-11.594,0.000,0.000,0.000,0.000,0.000,0,0,0,0,10.559,0.000,25.541,1.767,0.000,2.106,0.000,0.000,0.000,3.894,--
0,0,1133.178,-32.767,0.000,--,--,--,0.484,0.004,0.090,0.003,0.002,0.000,-0.014,-0.001,0.030,0.999,-0.010,0.000,0.000,-1.583,-0.110,3.491,True,False,0.000,0.000,0.000,0.000,-0.002,-0.002,1.989,0.000,0.000,-11.594,0.000,0.000,0.000,0.000,0.000,0,0,0,0,10.576,0.000,25.562,1.767,0.000,2.106,0.000,0.000,0.000,3.894,--
0,0,1133.198,-32.767,0.000,--,--,--,0.484,0.004,0.090,0.003,0.003,0.000,-0.014,-0.001,0.030,0.999,-0.010,-0.010,0.000,-1.583,-0.110,3.491,True,False,0.000,0.000,0.000,0.000,-0.002,-0.002,1.989,0.000,0.000,-11.594,0.000,0.000,0.000,0.000,0.000,0,0,0,0,10.594,0.000,25.583,1.767,0.000,2.106,0.000,0.000,0.000,3.894,--
0,0,1133.198,-32.767,0.000,--,--,--,0.484,0.004,0.090,0.003,0.003,0.000,-0.014,-0.001,0.030,0.999,-0.010,-0.010,0.000,-1.583,-0.110,3.491,True,False,0.000,0.000,0.000,0.000,-0.002,-0.002,1.989,0.000,0.000,-11.594,0.000,0.000,0.000,0.000,0.000,0,0,0,0,10.612,0.000,25.604,1.767,0.000,2.106,0.000,0.000,0.000,3.894,--
0,0,1133.234,-32.767,0.000,--,--,--,0.484,0.004,0.090,0.004,0.004,0.000,-0.014,-0.001,0.030,0.999,-0.010,0.000,0.003,-1.583,-0.110,3.491,True,False,0.000,0.000,0.000,0.000,-0.002,-0.002,1.989,0.000,0.000,-11.594,0.000,0.000,0.000,0.000,0.000,0,0,0,0,10.629,0.000,25.625,1.767,0.000,2.106,0.000,0.000,0.000,3.894,--
0,0,1133.253,-32.767,0.000,--,--,--,0.484,0.004,0.090,0.005,0.004,0.000,-0.014,-0.001,0.030,0.999,-0.010,-0.010,-0.001,-1.583,-0.110,3.491,True,False,0.000,0.000,0.000,0.000,-0.003,-0.003,1.989,0.000,0.000,-11.594,0.000,0.000,0.000,0.000,0.000,0,0,0,0,10.647,0.000,25.646,1.767,0.000,2.106,0.000,0.000,0.000,3.894,--
0,0,1133.270,-32.767,0.000,--,--,--,0.484,0.004,0.090,0.005,0.004,0.000,-0.014,-0.001,0.030,0.999,0.000,0.000,0.003,-1.583,-0.110,3.491,True,False,0.000,0.000,0.000,0.000,-0.003,-0.003,1.989,0.000,0.000,-11.594,0.000,0.000,0.000,0.000,0.000,0,0,0,0,10.665,0.000,25.667,1.767,0.000,2.106,0.000,0.000,0.000,3.894,--
0,0,1133.290,-32.767,0.000,--,--,--,0.485,0.005,0.090,0.006,0.005,0.000,-0.014,-0.001,0.030,0.999,-0.010,-0.010,0.000,-1.583,-0.110,3.491,True,False,0.000,0.000,0.000,0.000,-0.003,-0.003,1.989,0.000,0.000,-11.594,0.000,0.000,0.000,0.000,0.000,0,0,0,0,10.682,0.000,25.688,1.767,0.000,2.106,0.000,0.000,0.000,3.894,--
