k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,634.774,-32.767,0.000,--,--,--,0.525,0.030,0.095,-0.004,0.012,0.000,-0.035,0.001,0.033,0.999,0.000,0.000,-0.001,-3.977,0.291,3.799,True,False,0.000,0.000,0.000,0.000,-0.005,0.001,1.984,0.000,0.000,-12.343,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.544,0.000,-15.296,2.298,0.000,1.928,0.000,0.000,0.000,4.017,--
0,0,634.790,-32.767,0.000,--,--,--,0.525,0.030,0.095,-0.004,0.015,0.000,-0.035,0.001,0.033,0.999,0.000,0.000,0.000,-3.977,0.291,3.799,True,False,0.000,0.000,0.000,0.000,-0.007,0.001,1.984,0.000,0.000,-12.343,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.567,0.000,-15.277,2.298,0.000,1.928,0.000,0.000,0.000,4.017,--
0,0,634.809,-32.767,0.000,--,--,--,0.525,0.030,0.095,-0.005,0.018,0.000,-0.035,0.001,0.033,0.999,0.000,-0.010,-0.001,-3.977,0.291,3.799,True,False,0.000,0.000,0.000,0.000,-0.008,0.001,1.984,0.000,0.000,-12.343,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.613,0.000,-15.239,2.298,0.000,1.928,0.000,0.000,0.000,4.017,--
0,0,634.826,-32.767,0.000,--,--,--,0.525,0.030,0.095,-0.006,0.022,0.000,-0.035,0.001,0.033,0.999,0.000,-0.010,-0.001,-3.977,0.291,3.799,True,False,0.000,0.000,0.000,0.000,-0.010,0.002,1.984,0.000,0.000,-12.343,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.636,0.000,-15.219,2.298,0.000,1.928,0.000,0.000,0.000,4.017,--
0,0,634.843,-32.767,0.000,--,--,--,0.525,0.030,0.095,-0.006,0.025,0.000,-0.035,0.001,0.033,0.999,-0.010,-0.010,0.000,-3.977,0.291,3.799,True,False,0.000,0.000,0.000,0.000,-0.012,0.002,1.984,0.000,0.000,-12.343,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.659,0.000,-15.200,2.298,0.000,1.928,0.000,0.000,0.000,4.017,--
0,0,634.872,-32.767,0.000,--,--,--,0.525,0.031,0.095,-0.007,0.031,0.000,-0.035,0.001,0.033,0.999,0.000,-0.010,0.001,-3.977,0.291,3.799,True,False,0.000,0.000,0.000,0.000,-0.015,0.003,1.984,0.000,0.000,-12.343,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.682,0.000,-15.181,2.298,0.000,1.928,0.000,0.000,0.000,4.017,--
0,0,634.872,-32.767,0.000,--,--,--,0.525,0.031,0.095,-0.007,0.031,0.000,-0.035,0.001,0.033,0.999,0.000,-0.010,0.001,-3.977,0.291,3.799,True,False,0.000,0.000,0.000,0.000,-0.015,0.003,1.984,0.000,0.000,-12.343,0.000,13.018,14.643,12.263,14.074,0,0,0,0,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,4.017,--
0,0,634.899,0.000,0.000,--,--,--,0.525,0.031,0.095,-0.008,0.037,-0.001,-0.036,0.001,0.035,0.999,0.000,0.000,-0.007,-4.137,0.302,3.957,False,False,0.000,0.000,0.000,0.000,-0.017,0.003,1.984,0.735,0.402,-0.065,-0.205,13.166,14.503,12.351,13.978,42640,45034,41464,44252,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,4.017,--
0,0,634.927,0.000,0.000,--,--,--,0.525,0.031,0.095,-0.009,0.042,-0.001,-0.037,0.001,0.036,0.999,-0.050,0.000,-0.007,-4.296,0.313,4.115,False,False,0.000,0.000,0.000,0.000,-0.020,0.003,1.984,0.735,0.402,-0.065,-0.205,13.166,14.503,12.351,13.978,42640,45034,41464,44252,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,4.017,--
0,0,634.955,0.000,0.000,--,--,--,0.525,0.031,0.095,-0.010,0.045,0.000,-0.037,0.001,0.036,0.999,0.040,0.050,-0.078,-4.296,0.313,4.115,False,False,0.000,0.000,0.000,0.000,-0.022,0.004,1.984,0.735,0.454,-0.005,-0.136,13.397,14.159,12.679,13.764,45972,47760,44758,46634,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.763,--
0,0,634.955,0.000,0.000,--,--,--,0.525,0.031,0.095,-0.010,0.045,0.000,-0.037,0.001,0.036,0.999,0.040,0.050,-0.071,-4.296,0.313,4.115,False,False,0.000,0.000,0.000,0.000,-0.022,0.004,1.984,0.735,0.423,-0.089,-0.143,13.210,14.496,12.416,13.876,54200,56174,52602,55188,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,634.978,0.000,0.000,--,--,--,0.525,0.031,0.095,-0.010,0.049,-0.001,-0.037,0.001,0.035,0.999,-0.060,-0.030,0.014,-4.296,0.307,3.956,False,False,0.000,0.000,0.000,0.000,-0.024,0.004,1.984,0.735,0.446,-0.028,-0.228,12.820,14.761,12.095,14.321,55380,58982,53814,57726,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,635.009,0.000,0.000,--,--,--,0.525,0.031,0.095,-0.011,0.052,0.000,-0.037,0.001,0.035,0.999,0.010,-0.010,0.022,-4.296,0.307,3.956,False,False,0.000,0.000,0.000,0.000,-0.026,0.004,1.984,0.735,0.535,-0.093,-0.236,13.100,14.807,12.148,13.943,59642,63426,57414,62002,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,635.032,0.000,0.000,--,--,--,0.525,0.032,0.095,-0.014,0.061,0.001,-0.037,0.001,0.036,0.999,0.020,0.030,-0.094,-4.296,0.313,4.115,False,False,0.000,0.000,0.000,0.000,-0.029,0.006,1.984,0.734,0.429,-0.086,-0.121,13.100,14.807,12.148,13.943,63034,64920,61180,63742,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,635.053,0.000,0.000,--,--,--,0.525,0.033,0.095,-0.016,0.069,0.013,-0.037,0.001,0.035,0.999,0.000,0.080,-0.145,-4.296,0.307,3.956,False,False,0.000,0.000,0.000,0.000,-0.033,0.007,1.984,0.730,0.416,-0.210,-0.065,13.828,13.982,12.766,13.422,63984,64436,61748,63718,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,635.075,0.000,0.000,--,--,--,0.525,0.034,0.096,-0.018,0.085,0.050,-0.037,0.003,0.035,0.999,0.060,0.160,-0.148,-4.301,0.466,3.950,False,False,0.000,0.000,0.000,0.000,-0.040,0.008,1.984,0.724,0.366,-0.271,-0.059,13.869,13.790,12.739,13.599,63212,63336,60968,63004,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,635.095,0.000,0.000,--,--,--,0.524,0.035,0.097,-0.018,0.098,0.088,-0.037,0.004,0.032,0.999,0.050,0.440,-0.232,-4.304,0.613,3.627,False,False,0.000,0.000,0.000,0.000,-0.047,0.008,1.983,0.709,0.578,-0.649,0.035,14.803,13.024,12.706,13.465,64054,61266,59880,61508,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,635.115,0.000,0.000,--,--,--,0.524,0.036,0.099,-0.016,0.113,0.147,-0.037,0.008,0.029,0.999,0.050,0.670,-0.275,-4.315,1.077,3.292,False,False,0.000,0.000,0.000,17.617,-0.054,0.008,1.980,0.679,0.382,-1.262,0.103,15.000,12.603,12.329,13.801,60880,55564,56104,58452,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,635.135,0.000,0.000,--,--,--,0.524,0.037,0.102,-0.011,0.127,0.231,-0.036,0.014,0.026,0.999,0.110,0.610,-0.253,-4.169,1.695,2.954,False,False,0.000,0.000,0.000,10.486,-0.061,0.006,1.979,0.663,0.374,-1.312,0.090,15.000,12.397,12.617,13.667,59624,54434,54766,57442,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
