k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,429.823,-32.767,0.000,--,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-0.010,-0.010,0.002,-0.000,-0.000,0.000,True,False,0.000,0.000,0.000,0.000,0.000,0.000,1.991,0.000,0.000,-13.785,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-9.027,0.000,16.057,1.723,0.000,1.446,0.000,0.000,0.000,4.006,--
0,0,429.823,-32.767,0.000,--,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-0.010,-0.010,0.002,-0.000,-0.000,0.000,True,False,0.000,0.000,0.000,0.000,0.000,0.000,1.991,0.000,0.000,-13.785,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-9.027,0.000,16.057,1.723,0.000,1.446,0.000,0.000,0.000,4.006,--
0,0,429.823,-32.767,0.000,--,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-0.010,-0.010,0.002,-0.000,-0.000,0.000,True,False,0.000,0.000,0.000,0.000,0.000,0.000,1.991,0.000,0.000,-13.785,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-8.992,0.000,16.086,1.723,0.000,1.446,0.000,0.000,0.000,4.006,--
0,0,429.823,-32.767,0.000,--,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-0.010,-0.010,0.002,-0.000,-0.000,0.000,True,False,0.000,0.000,0.000,0.000,0.000,0.000,1.991,0.000,0.000,-13.785,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-8.992,0.000,16.086,1.723,0.000,1.446,0.000,0.000,0.000,4.006,--
0,0,429.823,-32.767,0.000,--,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-0.010,-0.010,-0.001,-0.000,-0.000,0.000,True,False,0.000,0.000,0.000,0.000,0.000,0.000,1.991,0.000,0.000,-13.785,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-8.992,0.000,16.086,1.723,0.000,1.446,0.000,0.000,0.000,4.006,--
0,0,429.823,-32.767,0.000,--,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-0.010,-0.010,0.003,-0.000,-0.000,0.000,True,False,0.000,0.000,0.000,0.000,0.000,0.000,1.991,0.000,0.000,-13.785,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-8.992,0.000,16.086,1.723,0.000,1.446,0.000,0.000,0.000,4.006,--
0,0,429.823,-32.767,0.000,--,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-0.010,-0.010,0.000,-0.000,-0.000,0.000,True,False,0.000,0.000,0.000,0.000,0.000,0.000,1.991,0.000,0.000,-13.785,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-8.992,0.000,16.086,1.723,0.000,1.446,0.000,0.000,0.000,4.006,--
0,0,429.823,-32.767,0.000,--,--,--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,-0.010,-0.010,0.000,-0.000,-0.000,0.000,True,False,0.000,0.000,0.000,0.000,0.000,0.000,1.991,0.000,0.000,-13.785,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-8.992,0.000,16.086,1.723,0.000,1.446,0.000,0.000,0.000,4.006,--
0,0,430.058,-32.767,0.000,--,--,--,-0.002,0.023,0.088,-0.022,-0.025,0.000,0.018,-0.015,-0.001,1.000,-0.010,0.000,0.001,2.059,-1.741,-0.190,True,False,0.000,0.000,0.000,0.000,0.012,0.010,1.991,0.000,0.000,-13.785,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-8.906,0.000,16.158,1.723,0.000,1.446,0.000,0.000,0.000,4.006,--
0,0,430.075,-32.767,0.000,--,--,--,-0.003,0.022,0.088,-0.025,-0.027,0.000,0.018,-0.015,-0.001,1.000,-0.010,-0.010,-0.001,2.059,-1.741,-0.190,True,False,0.000,0.000,0.000,0.000,0.013,0.012,1.991,0.000,0.000,-13.785,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-8.872,0.000,16.187,1.723,0.000,1.446,0.000,0.000,0.000,4.006,--
0,0,430.095,-32.767,0.000,--,--,--,-0.003,0.022,0.088,-0.027,-0.030,0.000,0.018,-0.015,-0.001,1.000,-0.010,-0.010,0.006,2.059,-1.741,-0.190,True,False,0.000,0.000,0.000,0.000,0.014,0.013,1.991,0.000,0.000,-13.785,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-8.872,0.000,16.187,1.723,0.000,1.446,0.000,0.000,0.000,4.006,--
0,0,430.115,-32.767,0.000,--,--,--,-0.003,0.022,0.088,-0.030,-0.033,0.000,0.018,-0.015,-0.001,1.000,0.000,-0.010,0.006,2.059,-1.741,-0.190,True,False,0.000,0.000,0.000,0.000,0.016,0.014,1.991,0.000,0.000,-13.785,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-8.854,0.000,16.202,1.723,0.000,1.446,0.000,0.000,0.000,4.006,--
0,0,430.150,-32.767,0.000,--,--,--,-0.004,0.021,0.088,-0.032,-0.035,0.000,0.018,-0.015,-0.001,1.000,-0.010,-0.010,-0.003,2.059,-1.741,-0.190,True,False,0.000,0.000,0.000,0.000,0.017,0.015,1.991,0.000,0.000,-13.785,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-8.854,0.000,16.202,1.723,0.000,1.446,0.000,0.000,0.000,4.006,--
