k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,234.819,-32.767,0.000,--,--,--,0.007,0.026,0.089,-0.004,-0.024,0.000,0.036,-0.006,0.006,0.999,0.000,-0.010,0.000,4.127,-0.657,0.611,True,False,0.000,0.000,0.000,0.000,0.007,0.001,1.990,0.000,0.000,-13.264,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-0.905,0.000,23.699,1.446,0.000,1.723,0.000,0.000,0.000,3.989,--
0,0,234.835,-32.767,0.000,--,--,--,0.007,0.025,0.089,-0.005,-0.031,-0.001,0.036,-0.006,0.006,0.999,-0.010,-0.010,0.000,4.127,-0.657,0.611,True,False,0.000,0.000,0.000,0.000,0.011,0.001,1.990,0.000,0.000,-13.264,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-0.891,0.000,23.717,1.446,0.000,1.723,0.000,0.000,0.000,3.989,--
0,0,234.851,-32.767,0.000,--,--,--,0.007,0.025,0.089,-0.006,-0.039,-0.001,0.036,-0.006,0.006,0.999,0.000,-0.010,0.000,4.127,-0.657,0.611,True,False,0.000,0.000,0.000,0.000,0.015,0.002,1.990,0.000,0.000,-13.264,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-0.876,0.000,23.734,1.446,0.000,1.723,0.000,0.000,0.000,3.984,--
0,0,234.885,-32.767,0.000,--,--,--,0.007,0.024,0.089,-0.009,-0.054,-0.002,0.036,-0.006,0.006,0.999,-0.010,0.000,0.000,4.127,-0.657,0.611,True,False,0.000,0.000,0.000,0.000,0.023,0.003,1.990,0.000,0.000,-13.264,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-0.862,0.000,23.751,1.446,0.000,1.723,0.000,0.000,0.000,3.984,--
0,0,234.904,-32.767,0.000,--,--,--,0.007,0.024,0.089,-0.010,-0.061,-0.002,0.036,-0.006,0.006,0.999,0.000,-0.010,-0.001,4.127,-0.657,0.611,True,False,0.000,0.000,0.000,0.000,0.026,0.004,1.990,0.000,0.000,-13.264,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-0.847,0.000,23.768,1.446,0.000,1.723,0.000,0.000,0.000,3.984,--
0,0,234.921,-32.767,0.000,--,--,--,0.007,0.023,0.089,-0.011,-0.069,-0.002,0.036,-0.006,0.006,0.999,-0.010,-0.010,0.001,4.127,-0.657,0.611,True,False,0.000,0.000,0.000,0.000,0.030,0.004,1.990,0.000,0.000,-13.264,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-0.833,0.000,23.786,1.446,0.000,1.723,0.000,0.000,0.000,3.984,--
0,0,234.938,-32.767,0.000,--,--,--,0.007,0.022,0.089,-0.012,-0.076,-0.002,0.036,-0.006,0.006,0.999,-0.010,-0.010,0.001,4.127,-0.657,0.611,True,False,0.000,0.000,0.000,0.000,0.034,0.005,1.990,0.000,0.000,-13.264,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-0.804,0.000,23.820,1.446,0.000,1.723,0.000,0.000,0.000,3.984,--
0,0,234.951,-32.767,0.000,--,--,--,0.007,0.021,0.089,-0.013,-0.084,-0.002,0.036,-0.006,0.006,0.999,0.000,-0.010,-0.002,4.127,-0.657,0.611,True,False,0.000,0.000,0.000,0.000,0.041,0.006,1.990,0.000,0.000,-13.264,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-0.787,0.000,23.841,1.446,0.000,1.723,0.000,0.000,0.000,3.989,--
0,0,234.971,0.000,0.000,--,--,--,0.007,0.023,0.089,-0.015,-0.096,-0.003,0.039,-0.006,0.006,0.999,0.000,0.000,0.002,4.445,-0.658,0.609,False,False,0.000,0.000,0.000,0.000,0.041,0.006,1.990,0.743,-0.436,0.052,-0.035,0.000,0.000,0.000,0.000,42844,43420,44034,44342,-0.787,0.000,23.841,1.446,0.000,1.723,0.000,0.000,0.000,3.989,--
0,0,235.003,0.000,0.000,--,--,--,0.007,0.022,0.089,-0.016,-0.104,-0.003,0.039,-0.006,0.006,0.999,0.000,0.010,0.007,4.445,-0.658,0.609,False,False,0.000,0.000,0.000,0.000,0.047,0.007,1.990,0.743,-0.438,0.062,-0.040,12.972,13.341,13.705,13.980,42796,43462,44018,44364,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.989,--
