k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,9.782,0.000,0.000,--,--,--,-0.002,0.022,0.088,-0.006,0.001,0.000,-0.008,-0.026,-0.015,1.000,0.000,0.000,0.022,-0.997,-3.029,-1.719,False,False,0.000,0.000,0.000,0.000,-0.001,0.001,1.991,0.770,0.218,0.312,0.067,13.703,13.639,13.850,12.806,43010,42916,43230,41638,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,4.080,--
0,0,9.782,0.000,0.000,--,--,--,-0.002,0.022,0.088,-0.006,0.001,0.000,-0.008,-0.026,-0.015,1.000,0.000,0.000,0.018,-0.997,-3.029,-1.719,False,False,0.000,0.000,0.000,0.000,-0.001,0.001,1.991,0.770,0.211,0.326,0.070,13.702,13.629,13.882,12.785,51306,51176,51626,49630,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,9.819,0.000,0.000,--,--,--,-0.002,0.022,0.088,-0.012,0.001,0.000,-0.008,-0.026,-0.015,1.000,0.010,0.030,-0.002,-0.997,-3.029,-1.719,False,False,0.000,0.000,0.000,0.000,-0.001,0.004,1.991,0.770,0.202,0.261,0.090,13.828,13.489,13.921,12.760,57080,56408,57262,54924,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,9.819,0.000,0.000,--,--,--,-0.002,0.022,0.088,-0.012,0.001,0.000,-0.008,-0.026,-0.015,1.000,0.010,0.030,-0.010,-0.997,-3.029,-1.719,False,False,0.000,0.000,0.000,0.000,-0.001,0.004,1.991,0.769,0.216,0.336,0.099,13.816,13.523,14.003,12.656,62978,62338,63380,60386,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,9.871,0.000,0.000,--,--,--,-0.003,0.022,0.088,-0.022,-0.001,0.002,-0.008,-0.026,-0.015,1.000,0.030,0.040,0.009,-0.997,-3.029,-1.719,False,False,0.000,0.000,0.000,0.000,-0.002,0.008,1.991,0.769,0.144,0.354,0.079,13.664,13.562,13.993,12.779,62646,62424,63360,60668,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,9.890,0.000,0.000,--,--,--,-0.003,0.022,0.088,-0.025,-0.004,0.006,-0.008,-0.025,-0.015,1.000,0.130,0.050,-0.020,-0.995,-2.870,-1.720,False,False,0.000,0.000,0.000,0.000,0.000,0.010,1.991,0.767,-0.017,0.248,0.107,13.569,13.681,13.746,13.002,65534,65534,65534,65534,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,9.907,0.000,0.000,--,--,--,-0.003,0.022,0.088,-0.027,-0.005,0.014,-0.007,-0.025,-0.015,1.000,0.120,0.150,-0.102,-0.836,-2.868,-1.724,False,False,0.000,0.000,0.000,0.000,0.001,0.012,1.991,0.764,-0.002,0.080,0.191,14.224,12.773,14.352,12.649,65534,65534,65534,65534,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,9.924,0.000,0.000,--,--,--,-0.004,0.022,0.088,-0.029,-0.007,0.024,-0.007,-0.024,-0.015,1.000,0.180,0.160,-0.094,-0.834,-2.709,-1.725,False,False,0.000,0.000,0.000,0.000,0.002,0.013,1.991,0.761,-0.114,0.060,0.186,14.132,12.689,14.404,12.772,65534,65534,65534,65534,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,9.944,0.000,0.000,--,--,--,-0.004,0.022,0.088,-0.031,-0.008,0.030,-0.006,-0.024,-0.015,1.000,0.330,0.290,-0.023,-0.675,-2.706,-1.729,False,False,0.000,0.000,0.000,0.000,0.003,0.014,1.991,0.758,-0.374,-0.152,0.117,13.810,12.604,14.158,13.426,65534,64920,65534,65534,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,9.972,0.000,0.000,--,--,--,-0.004,0.022,0.089,-0.051,-0.004,0.044,-0.001,-0.026,-0.018,0.999,0.750,0.360,0.026,-0.213,-3.017,-2.057,False,False,0.000,0.000,0.000,0.000,0.003,0.016,1.991,0.757,-0.760,-0.243,0.067,13.371,12.436,14.182,14.008,65534,64500,65534,65534,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
