k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,708.357,-32.767,0.000,--,--,--,0.513,0.030,0.093,0.000,0.006,0.000,-0.021,-0.003,0.014,1.000,-0.010,0.000,0.001,-2.375,-0.284,1.592,True,False,0.000,0.000,0.000,0.000,-0.002,-0.001,1.986,0.000,0.000,-10.287,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.222,0.000,-19.691,1.375,0.000,2.381,0.000,0.000,0.000,3.836,--
0,0,708.374,-32.767,0.000,--,--,--,0.513,0.030,0.093,0.000,0.008,0.000,-0.021,-0.003,0.014,1.000,-0.010,0.000,0.000,-2.375,-0.284,1.592,True,False,0.000,0.000,0.000,0.000,-0.004,-0.001,1.986,0.000,0.000,-10.287,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.208,0.000,-19.667,1.375,0.000,2.381,0.000,0.000,0.000,3.842,--
0,0,708.390,-32.767,0.000,--,--,--,0.513,0.030,0.093,0.000,0.010,0.000,-0.021,-0.003,0.014,1.000,0.000,-0.010,-0.002,-2.375,-0.284,1.592,True,False,0.000,0.000,0.000,0.000,-0.005,-0.001,1.986,0.000,0.000,-10.287,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.194,0.000,-19.643,1.375,0.000,2.381,0.000,0.000,0.000,3.836,--
0,0,708.407,-32.767,0.000,--,--,--,0.513,0.030,0.093,0.000,0.012,0.000,-0.021,-0.003,0.014,1.000,0.000,-0.010,-0.002,-2.375,-0.284,1.592,True,False,0.000,0.000,0.000,0.000,-0.006,-0.001,1.986,0.000,0.000,-10.287,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.181,0.000,-19.620,1.375,0.000,2.381,0.000,0.000,0.000,3.836,--
0,0,708.426,-32.767,0.000,--,--,--,0.513,0.031,0.093,0.000,0.015,0.000,-0.021,-0.003,0.014,1.000,0.000,-0.010,-0.001,-2.375,-0.284,1.592,True,False,0.000,0.000,0.000,0.000,-0.007,-0.001,1.986,0.000,0.000,-10.287,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.153,0.000,-19.572,1.375,0.000,2.381,0.000,0.000,0.000,3.836,--
0,0,708.452,-32.767,0.000,--,--,--,0.513,0.031,0.093,0.000,0.020,0.000,-0.022,-0.003,0.015,1.000,-0.010,-0.010,0.000,-2.533,-0.279,1.751,True,False,0.000,0.000,0.000,0.000,-0.009,-0.001,1.986,0.000,0.000,-10.287,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.153,0.000,-19.572,1.375,0.000,2.381,0.000,0.000,0.000,3.836,--
0,0,708.452,0.000,0.000,--,--,--,0.513,0.031,0.093,0.000,0.020,0.000,-0.022,-0.003,0.015,1.000,-0.010,-0.010,-0.001,-2.533,-0.279,1.751,False,False,0.000,0.000,0.000,0.000,-0.009,-0.001,1.986,0.739,0.284,-0.011,-0.090,0.000,0.000,0.000,0.000,45182,46336,44424,45656,-18.153,0.000,-19.572,1.375,0.000,2.381,0.000,0.000,0.000,3.836,--
0,0,708.479,0.000,0.000,--,--,--,0.513,0.031,0.093,0.000,0.022,0.000,-0.022,-0.003,0.015,1.000,-0.010,-0.010,-0.001,-2.533,-0.279,1.751,False,False,0.000,0.000,0.000,0.000,-0.011,-0.001,1.986,0.739,0.284,-0.011,-0.090,0.000,0.000,0.000,0.000,45182,46336,44424,45656,-18.153,0.000,-19.572,1.375,0.000,2.381,0.000,0.000,0.000,3.836,--
0,0,708.507,0.000,0.000,--,--,--,0.513,0.031,0.093,0.000,0.024,0.000,-0.022,-0.003,0.015,1.000,-0.030,-0.030,-0.012,-2.533,-0.279,1.751,False,False,0.000,0.000,0.000,0.000,-0.012,-0.001,1.986,0.739,0.328,0.032,-0.079,0.000,0.000,0.000,0.000,45260,46368,44500,45474,-18.153,0.000,-19.572,1.375,0.000,2.381,0.000,0.000,0.000,3.836,--
0,0,708.534,0.000,0.000,--,--,--,0.513,0.031,0.093,0.000,0.026,0.000,-0.022,-0.003,0.015,1.000,0.000,0.040,-0.012,-2.533,-0.279,1.751,False,False,0.000,0.000,0.000,0.000,-0.013,-0.001,1.986,0.739,0.328,0.032,-0.079,13.421,14.022,12.842,13.713,45260,46368,44500,45474,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.836,--
0,0,708.534,0.000,0.000,--,--,--,0.513,0.031,0.093,0.000,0.026,0.000,-0.022,-0.003,0.015,1.000,0.000,0.040,-0.012,-2.533,-0.279,1.751,False,False,0.000,0.000,0.000,0.000,-0.013,-0.001,1.986,0.739,0.328,0.032,-0.079,13.421,14.022,12.842,13.713,45260,46368,44500,45474,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.836,--
0,0,708.534,0.000,0.000,--,--,--,0.513,0.031,0.093,0.000,0.026,0.000,-0.022,-0.003,0.015,1.000,0.000,0.040,-0.012,-2.533,-0.279,1.751,False,False,0.000,0.000,0.000,0.000,-0.013,-0.001,1.986,0.739,0.328,0.032,-0.079,13.453,14.037,13.094,13.414,45260,46368,44500,45474,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.836,--
0,0,708.534,0.000,0.000,--,--,--,0.513,0.031,0.093,0.000,0.026,0.000,-0.022,-0.003,0.015,1.000,0.000,0.040,-0.012,-2.533,-0.279,1.751,False,False,0.000,0.000,0.000,0.000,-0.013,-0.001,1.986,0.739,0.328,0.032,-0.079,13.541,13.880,12.848,13.729,45260,46368,44500,45474,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.836,--
0,0,708.611,0.000,0.000,--,--,--,0.513,0.031,0.093,0.000,0.033,0.000,-0.022,-0.003,0.015,1.000,0.030,-0.050,0.001,-2.533,-0.279,1.751,False,False,0.000,0.000,0.000,0.000,-0.016,-0.001,1.986,0.740,0.329,-0.193,-0.093,13.528,13.987,12.710,13.773,65534,65534,65534,65534,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,708.631,0.000,0.000,--,--,--,0.513,0.032,0.093,0.001,0.035,0.007,-0.022,-0.001,0.015,1.000,-0.070,0.030,-0.080,-2.536,-0.120,1.747,False,False,0.000,0.000,0.000,0.000,-0.017,-0.001,1.986,0.732,0.429,-0.136,-0.011,13.398,13.999,12.580,14.022,65534,65534,65534,65534,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,708.651,0.000,0.000,--,--,--,0.513,0.032,0.094,0.003,0.044,0.030,-0.022,-0.000,0.015,1.000,0.080,0.230,-0.098,-2.538,0.039,1.744,False,False,0.000,0.000,0.000,0.000,-0.021,-0.003,1.986,0.729,0.186,-0.430,0.009,15.000,12.476,13.312,13.059,65534,65534,65534,65534,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
