k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,821.197,-32.767,0.000,--,--,--,0.526,0.021,0.095,-0.006,0.014,-0.001,-0.033,-0.001,0.050,0.998,0.000,-0.010,-0.001,-3.813,0.031,5.713,True,False,0.000,0.000,0.000,0.000,-0.008,0.002,1.984,0.000,0.000,-15.161,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-32.436,0.000,17.668,1.991,0.000,1.671,0.000,0.000,0.000,3.946,--
0,0,821.214,-32.767,0.000,--,--,--,0.526,0.022,0.095,-0.007,0.017,-0.001,-0.033,-0.001,0.050,0.998,-0.010,0.000,0.000,-3.813,0.031,5.713,True,False,0.000,0.000,0.000,0.000,-0.008,0.002,1.984,0.000,0.000,-15.161,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-32.416,0.000,17.685,1.991,0.000,1.671,0.000,0.000,0.000,3.946,--
0,0,821.230,-32.767,0.000,--,--,--,0.526,0.022,0.095,-0.008,0.020,-0.001,-0.033,-0.001,0.050,0.998,-0.010,-0.010,0.000,-3.813,0.031,5.713,True,False,0.000,0.000,0.000,0.000,-0.011,0.003,1.984,0.000,0.000,-15.161,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-32.396,0.000,17.705,1.991,0.000,1.671,0.000,0.000,0.000,3.946,--
0,0,821.249,-32.767,0.000,--,--,--,0.526,0.022,0.095,-0.009,0.022,-0.001,-0.033,-0.001,0.050,0.998,-0.010,-0.010,-0.001,-3.813,0.031,5.713,True,False,0.000,0.000,0.000,0.000,-0.012,0.004,1.984,0.000,0.000,-15.161,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-32.372,0.000,17.722,1.991,0.000,1.671,0.000,0.000,0.000,3.946,--
0,0,821.268,-32.767,0.000,--,--,--,0.526,0.022,0.095,-0.011,0.025,-0.001,-0.033,-0.001,0.050,0.998,-0.010,0.000,0.001,-3.813,0.031,5.713,True,False,0.000,0.000,0.000,0.000,-0.013,0.005,1.984,0.000,0.000,-15.161,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-32.372,0.000,17.722,1.991,0.000,1.671,0.000,0.000,0.000,3.946,--
0,0,821.287,-32.767,0.000,--,--,--,0.526,0.022,0.094,-0.012,0.028,-0.001,-0.033,-0.001,0.050,0.998,-0.010,-0.010,0.001,-3.813,0.031,5.713,True,False,0.000,0.000,0.000,0.000,-0.015,0.005,1.985,0.000,0.000,-15.161,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-32.332,0.000,17.755,1.991,0.000,1.671,0.000,0.000,0.000,3.946,--
0,0,821.304,-32.767,0.000,--,--,--,0.526,0.023,0.094,-0.013,0.031,-0.001,-0.033,-0.001,0.048,0.998,-0.010,0.000,0.000,-3.812,0.026,5.554,True,False,0.000,0.000,0.000,0.000,-0.016,0.006,1.985,0.000,0.000,-15.161,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-32.292,0.000,17.789,1.991,0.000,1.671,0.000,0.000,0.000,3.946,--
0,0,821.323,-32.767,0.000,--,--,--,0.526,0.023,0.094,-0.014,0.034,-0.001,-0.033,-0.001,0.048,0.998,0.000,-0.010,-0.001,-3.812,0.026,5.554,True,False,0.000,0.000,0.000,0.000,-0.018,0.006,1.985,0.000,0.000,-15.161,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-32.292,0.000,17.789,1.991,0.000,1.671,0.000,0.000,0.000,3.946,--
0,0,821.339,-32.767,0.000,--,--,--,0.525,0.023,0.094,-0.015,0.037,-0.001,-0.033,-0.001,0.048,0.998,0.000,-0.010,0.000,-3.812,0.026,5.554,True,False,0.000,0.000,0.000,0.000,-0.019,0.007,1.985,0.000,0.000,-15.161,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-32.252,0.000,17.822,1.991,0.000,1.671,0.000,0.000,0.000,3.946,--
0,0,821.374,-32.767,0.000,--,--,--,0.525,0.024,0.094,-0.017,0.042,-0.001,-0.032,-0.001,0.048,0.998,0.000,0.000,0.000,-3.653,0.018,5.554,True,False,0.000,0.000,0.000,0.000,-0.022,0.008,1.985,0.000,0.000,-15.161,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-32.233,0.000,17.839,1.991,0.000,1.671,0.000,0.000,0.000,3.946,--
