k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,1158.954,0.000,0.000,--,--,--,0.460,0.014,0.089,0.002,-0.001,0.000,-0.010,0.000,0.017,1.000,-0.010,0.000,0.000,-1.110,0.018,1.903,False,False,0.000,0.000,0.000,0.000,0.000,-0.002,1.990,1.491,0.078,0.224,-0.100,0.000,0.000,0.000,0.000,0,0,0,0,0.500,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.899,--
0,0,1158.973,0.000,0.000,--,--,--,0.460,0.014,0.089,0.003,-0.001,0.000,-0.010,0.000,0.017,1.000,-0.010,-0.010,0.000,-1.110,0.018,1.903,False,False,0.000,0.000,0.000,0.000,0.000,-0.002,1.990,1.491,0.079,0.227,-0.101,0.000,0.000,0.000,0.000,0,0,0,0,0.500,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.899,--
0,0,1158.990,0.000,0.000,--,--,--,0.460,0.014,0.089,0.004,-0.001,0.000,-0.010,0.000,0.017,1.000,-0.010,0.000,0.000,-1.110,0.018,1.903,False,False,0.000,0.000,0.000,0.000,0.000,-0.003,1.990,1.491,0.078,0.222,-0.100,0.000,0.000,0.000,0.000,0,0,0,0,0.500,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.899,--
0,0,1159.024,0.000,0.000,--,--,--,0.461,0.014,0.089,0.007,-0.002,0.000,-0.010,0.000,0.017,1.000,0.000,-0.010,0.001,-1.110,0.018,1.903,False,False,0.000,0.000,0.000,0.000,0.000,-0.004,1.990,1.491,0.067,0.230,-0.101,0.000,0.000,0.000,0.000,0,0,0,0,0.500,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.899,--
0,0,1159.044,0.000,0.000,--,--,--,0.461,0.014,0.089,0.008,-0.002,0.000,-0.010,-0.000,0.017,1.000,-0.010,0.000,-0.001,-1.110,0.018,1.903,False,False,0.000,0.000,0.000,0.000,0.000,-0.005,1.990,1.491,0.076,0.221,-0.098,0.000,0.000,0.000,0.000,0,0,0,0,0.500,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.899,--
0,0,1159.061,0.000,0.000,--,--,--,0.461,0.014,0.089,0.009,-0.002,0.000,-0.010,-0.000,0.017,1.000,0.000,-0.010,-0.001,-1.110,0.018,1.903,False,False,0.000,0.000,0.000,0.000,0.000,-0.005,1.990,1.491,0.069,0.222,-0.099,0.000,0.000,0.000,0.000,0,0,0,0,0.500,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.899,--
0,0,1159.079,0.000,0.000,--,--,--,0.461,0.014,0.089,0.010,-0.002,0.000,-0.010,-0.000,0.017,1.000,-0.010,0.000,0.000,-1.110,0.018,1.903,False,False,0.000,0.000,0.000,0.000,0.000,-0.006,1.990,1.491,0.082,0.218,-0.099,0.000,0.000,0.000,0.000,0,0,0,0,0.500,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.899,--
0,0,1159.098,0.000,0.000,--,--,--,0.461,0.014,0.089,0.011,-0.002,0.000,-0.010,-0.000,0.017,1.000,-0.010,-0.010,-0.001,-1.110,0.018,1.903,False,False,0.000,0.000,0.000,0.000,0.000,-0.006,1.990,1.491,0.076,0.219,-0.098,0.000,0.000,0.000,0.000,0,0,0,0,0.500,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.899,--
0,0,1159.115,0.000,0.000,--,--,--,0.461,0.014,0.089,0.012,-0.003,0.000,-0.010,-0.000,0.017,1.000,-0.010,0.000,0.000,-1.110,0.018,1.903,False,False,0.000,0.000,0.000,0.000,0.001,-0.007,1.990,1.491,0.077,0.216,-0.100,0.000,0.000,0.000,0.000,0,0,0,0,0.500,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.899,--
0,0,1159.135,0.000,0.000,--,--,--,0.461,0.014,0.089,0.013,-0.003,0.000,-0.010,-0.000,0.017,1.000,0.000,-0.010,0.000,-1.110,0.018,1.903,False,False,0.000,0.000,0.000,0.000,0.001,-0.007,1.990,1.491,0.073,0.223,-0.100,0.000,0.000,0.000,0.000,0,0,0,0,0.500,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.899,--
