k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,1414.737,0.000,0.000,--,--,--,0.480,0.030,0.082,0.010,0.007,0.000,-0.018,0.010,0.037,0.999,-0.040,-0.040,-0.072,-2.107,1.189,4.261,False,False,0.000,0.000,0.000,0.000,-0.004,-0.006,1.997,0.777,0.378,0.073,-0.146,13.136,14.456,12.659,13.747,42206,44174,41460,43132,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,4.074,--
0,0,1414.754,0.000,0.000,--,--,--,0.480,0.030,0.082,0.013,0.008,0.000,-0.018,0.010,0.037,0.999,0.050,0.020,-0.011,-2.107,1.189,4.261,False,False,0.000,0.000,0.000,0.000,-0.005,-0.007,1.997,0.777,0.479,0.031,-0.204,13.107,14.353,12.664,13.873,56606,60062,55108,58494,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1414.773,0.000,0.000,--,--,--,0.480,0.030,0.082,0.015,0.010,0.000,-0.018,0.010,0.037,0.999,-0.020,0.010,0.011,-2.107,1.189,4.261,False,False,0.000,0.000,0.000,0.000,-0.006,-0.008,1.997,0.777,0.424,0.069,-0.226,13.013,14.739,12.309,13.938,56258,60214,55066,58706,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1414.773,0.000,0.000,--,--,--,0.480,0.030,0.082,0.015,0.010,0.000,-0.018,0.010,0.037,0.999,-0.020,0.010,-0.061,-2.107,1.189,4.261,False,False,0.000,0.000,0.000,0.000,-0.006,-0.008,1.997,0.776,0.365,-0.007,-0.164,13.117,14.455,12.534,13.891,62616,65534,61260,64354,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1414.773,0.000,0.000,--,--,--,0.480,0.030,0.082,0.015,0.010,0.000,-0.018,0.010,0.037,0.999,-0.020,0.010,-0.116,-2.107,1.189,4.261,False,False,0.000,0.000,0.000,0.000,-0.006,-0.008,1.997,0.750,0.329,-0.168,-0.113,13.425,14.090,12.647,13.836,64558,65534,62730,65492,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1414.830,0.000,0.000,--,--,--,0.480,0.030,0.082,0.021,0.019,0.005,-0.021,0.010,0.039,0.999,-0.060,0.060,-0.116,-2.427,1.205,4.417,False,False,0.000,0.000,0.000,0.000,-0.010,-0.011,1.997,0.750,0.329,-0.168,-0.113,13.425,14.090,12.647,13.836,64558,65534,62730,65492,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1414.863,0.000,0.000,--,--,--,0.481,0.031,0.082,0.022,0.021,0.012,-0.021,0.011,0.037,0.999,-0.120,0.020,-0.143,-2.431,1.360,4.255,False,False,0.000,0.000,0.000,0.000,-0.011,-0.012,1.997,0.748,0.462,-0.138,-0.084,13.627,14.097,12.686,13.588,65534,65534,63826,65534,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1414.877,0.000,0.000,--,--,--,0.481,0.031,0.083,0.025,0.024,0.019,-0.021,0.011,0.037,0.999,-0.080,-0.060,-0.157,-2.431,1.360,4.255,False,False,0.000,0.000,0.000,0.000,-0.013,-0.013,1.996,0.745,0.414,-0.007,-0.068,13.627,14.097,12.686,13.588,65534,65534,64198,65528,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1414.905,0.000,0.000,--,--,--,0.481,0.031,0.083,0.026,0.030,0.030,-0.022,0.010,0.037,0.999,-0.240,0.060,-0.139,-2.584,1.207,4.256,False,False,0.000,0.000,0.000,0.000,-0.015,-0.014,1.996,0.741,0.707,-0.175,-0.084,13.848,14.261,12.407,13.496,65518,65534,62292,64558,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1414.905,0.000,0.000,--,--,--,0.481,0.031,0.083,0.026,0.030,0.030,-0.022,0.010,0.037,0.999,-0.240,0.060,-0.139,-2.584,1.207,4.256,False,False,0.000,0.000,0.000,0.000,-0.015,-0.014,1.996,0.741,0.707,-0.175,-0.084,13.848,14.261,12.407,13.496,65518,65534,62292,64558,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1414.946,0.000,0.000,--,--,--,0.481,0.031,0.084,0.031,0.038,0.060,-0.025,0.010,0.037,0.999,-0.320,0.190,-0.333,-2.902,1.219,4.253,False,False,0.000,0.000,0.000,0.000,-0.020,-0.016,1.995,0.729,0.864,-0.438,0.112,14.987,13.369,12.944,12.699,65534,63188,62218,61646,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1414.964,0.000,0.000,--,--,--,0.481,0.032,0.085,0.041,0.049,0.109,-0.028,0.012,0.035,0.999,-0.640,0.660,-0.260,-3.227,1.539,3.924,False,False,0.000,0.000,0.000,18.236,-0.026,-0.021,1.995,0.722,1.127,-0.763,0.048,15.000,12.925,12.068,12.638,65352,62356,59252,61084,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1414.983,0.000,0.000,--,--,--,0.482,0.032,0.088,0.048,0.057,0.187,-0.033,0.018,0.032,0.999,-0.670,0.850,-0.330,-3.877,2.185,3.576,False,False,0.000,0.000,0.000,10.588,-0.030,-0.026,1.991,0.678,1.528,-1.575,0.145,15.000,12.818,11.578,12.936,61094,56786,54160,56938,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.003,0.000,0.000,--,--,--,0.482,0.033,0.092,0.056,0.072,0.278,-0.039,0.024,0.029,0.999,-0.430,0.960,-0.307,-4.524,2.826,3.222,False,False,0.000,0.000,0.000,7.134,-0.037,-0.031,1.987,0.641,1.265,-1.924,0.136,15.000,12.423,11.560,13.454,60038,54874,52980,57022,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.023,0.000,0.000,--,--,--,0.483,0.035,0.098,0.066,0.092,0.368,-0.043,0.030,0.026,0.998,-0.280,0.750,-0.379,-5.011,3.619,2.859,False,False,0.000,0.000,0.000,5.360,-0.048,-0.036,1.981,0.600,1.105,-1.652,0.224,15.000,12.146,12.264,13.001,58716,53082,53334,54860,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.033,0.000,0.000,--,--,--,0.483,0.035,0.102,0.074,0.102,0.412,-0.044,0.035,0.024,0.998,-0.330,0.590,-0.299,-5.170,4.084,2.516,False,False,0.000,0.000,0.000,4.788,-0.052,-0.040,1.968,0.537,0.992,-1.044,0.175,15.000,12.173,12.653,12.722,58126,53772,53548,53932,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.060,0.000,0.000,--,--,--,0.485,0.039,0.115,0.108,0.143,0.542,-0.050,0.042,0.019,0.998,-0.050,0.180,-0.398,-5.801,4.865,1.978,False,False,0.000,0.000,0.000,3.609,-0.072,-0.055,1.963,0.515,0.960,-0.899,0.280,15.000,12.736,12.627,12.815,58030,52194,53868,51986,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.083,0.000,0.000,--,--,--,0.487,0.042,0.126,0.129,0.168,0.626,-0.051,0.043,0.015,0.998,0.010,-0.070,-0.378,-5.941,5.001,1.489,False,False,0.000,0.000,0.000,3.108,-0.086,-0.068,1.952,0.471,0.976,-0.549,0.273,14.332,11.219,11.941,10.548,56702,50374,51942,48846,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.104,0.000,0.000,--,--,--,0.489,0.045,0.139,0.148,0.198,0.703,-0.051,0.042,0.014,0.998,0.170,-0.290,-0.290,-5.932,4.834,1.339,False,False,0.000,0.000,0.000,2.753,-0.103,-0.078,1.940,0.428,0.857,-0.255,0.189,12.583,10.618,10.838,9.672,52404,48204,48702,45972,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.113,0.000,0.000,--,--,--,0.490,0.046,0.146,0.157,0.210,0.741,-0.050,0.039,0.012,0.998,0.280,-0.460,-0.209,-5.763,4.507,1.203,False,False,0.000,0.000,0.000,2.602,-0.110,-0.083,1.933,0.385,0.870,-0.170,0.101,11.050,9.948,9.418,8.848,48380,45886,44612,43172,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.143,0.000,0.000,--,--,--,0.494,0.052,0.169,0.181,0.243,0.837,-0.046,0.033,0.011,0.998,0.510,-0.550,-0.228,-5.275,3.861,1.093,False,False,0.000,0.000,0.000,2.368,-0.123,-0.091,1.918,0.347,0.581,0.051,0.107,9.701,8.899,8.870,7.907,44020,42078,42006,39462,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.162,0.000,0.000,--,--,--,0.496,0.056,0.186,0.194,0.252,0.879,-0.040,0.028,0.008,0.999,0.740,-0.620,-0.149,-4.625,3.208,0.823,False,False,0.000,0.000,0.000,2.210,-0.131,-0.099,1.893,0.301,0.356,0.032,0.006,8.389,8.144,8.064,7.506,39040,39042,37608,37314,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.181,0.000,0.000,--,--,--,0.499,0.061,0.203,0.202,0.268,0.904,-0.035,0.022,0.007,0.999,0.890,-0.630,-0.116,-3.982,2.563,0.704,False,False,0.000,0.000,0.000,2.112,-0.140,-0.106,1.876,0.275,0.254,-0.006,-0.044,7.478,7.481,7.319,7.058,36212,37254,34932,36088,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.201,0.000,0.000,--,--,--,0.501,0.065,0.222,0.198,0.278,0.916,-0.026,0.015,0.006,1.000,0.980,-0.560,-0.159,-3.023,1.760,0.588,False,False,0.000,0.000,0.000,2.047,-0.148,-0.108,1.857,0.254,-0.007,-0.062,-0.012,6.787,6.931,6.514,6.741,34288,34294,33996,34642,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.211,0.000,0.000,--,--,--,0.502,0.068,0.231,0.197,0.279,0.918,-0.021,0.012,0.004,1.000,1.090,-0.540,-0.136,-2.384,1.437,0.446,False,False,0.000,0.000,0.000,2.027,-0.150,-0.108,1.838,0.237,-0.188,-0.048,-0.041,6.433,6.001,6.354,6.239,31772,32732,32588,34008,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.240,0.000,0.000,--,--,--,0.505,0.074,0.260,0.187,0.273,0.903,-0.004,0.003,0.000,1.000,1.230,-0.520,-0.126,-0.476,0.317,-0.001,False,False,0.000,0.000,0.000,2.004,-0.151,-0.105,1.819,0.226,-0.300,-0.117,-0.050,5.763,5.732,5.969,6.144,30158,31060,31310,33442,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.260,0.000,0.000,--,--,--,0.506,0.078,0.278,0.181,0.261,0.878,0.008,-0.001,-0.003,1.000,1.340,-0.460,-0.127,0.951,-0.156,-0.318,False,False,0.000,0.000,0.000,2.026,-0.149,-0.102,1.810,0.222,-0.400,-0.162,-0.046,5.282,5.407,5.655,6.287,29496,30028,31028,33328,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.281,0.000,0.000,--,--,--,0.508,0.082,0.296,0.175,0.251,0.840,0.021,-0.006,-0.004,1.000,1.330,-0.400,-0.129,2.376,-0.624,-0.489,False,False,0.000,0.000,0.000,2.082,-0.145,-0.100,1.791,0.217,-0.438,-0.239,-0.035,5.236,5.150,5.548,6.210,29210,28830,30510,32962,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.303,0.000,0.000,--,--,--,0.510,0.086,0.314,0.168,0.237,0.800,0.035,-0.010,-0.007,0.999,1.270,-0.470,-0.121,3.957,-1.082,-0.831,False,False,0.000,0.000,0.000,2.162,-0.138,-0.097,1.774,0.213,-0.425,-0.106,-0.030,5.077,5.153,5.576,5.984,28496,28840,30624,32166,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.323,0.000,0.000,--,--,--,0.512,0.089,0.331,0.159,0.218,0.754,0.047,-0.014,-0.008,0.999,1.220,-0.550,-0.132,5.380,-1.539,-1.025,False,False,0.000,0.000,0.000,2.255,-0.131,-0.094,1.757,0.212,-0.459,0.076,0.002,5.005,5.107,5.844,5.706,28118,28594,31606,31082,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.342,0.000,0.000,--,--,--,0.514,0.092,0.346,0.150,0.196,0.702,0.060,-0.019,-0.010,0.998,1.160,-0.530,-0.154,6.801,-2.150,-1.240,False,False,0.000,0.000,0.000,2.388,-0.120,-0.089,1.733,0.215,-0.477,0.103,0.061,4.969,5.093,5.936,5.782,29406,27488,32884,30388,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.362,0.000,0.000,--,--,--,0.515,0.094,0.361,0.140,0.170,0.642,0.071,-0.024,-0.011,0.997,1.020,-0.470,-0.090,8.063,-2.600,-1.455,False,False,0.000,0.000,0.000,2.561,-0.108,-0.085,1.725,0.218,-0.522,0.072,0.015,5.161,5.146,6.093,5.851,28834,28768,32506,31630,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.382,0.000,0.000,--,--,--,0.516,0.096,0.375,0.128,0.139,0.578,0.080,-0.029,-0.012,0.996,0.790,-0.490,-0.078,9.164,-3.206,-1.689,False,False,0.000,0.000,0.000,2.806,-0.091,-0.079,1.704,0.227,-0.251,0.223,0.057,5.421,5.380,6.355,5.708,31268,30782,33956,30954,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.402,0.000,0.000,--,--,--,0.518,0.097,0.387,0.116,0.113,0.514,0.087,-0.033,-0.014,0.996,0.500,-0.450,-0.032,9.948,-3.655,-1.911,False,False,0.000,0.000,0.000,3.110,-0.075,-0.073,1.698,0.231,-0.148,0.231,0.026,5.705,5.852,6.299,5.719,31460,32020,33624,31514,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.422,0.000,0.000,--,--,--,0.519,0.098,0.398,0.102,0.078,0.450,0.093,-0.037,-0.015,0.995,0.250,-0.380,-0.045,10.572,-4.104,-2.133,False,False,0.000,0.000,0.000,3.501,-0.058,-0.065,1.686,0.238,0.012,0.227,0.071,6.194,5.965,6.531,5.588,33210,32392,34352,30952,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.442,0.000,0.000,--,--,--,0.519,0.098,0.408,0.087,0.048,0.388,0.095,-0.040,-0.015,0.995,0.010,-0.230,-0.017,10.884,-4.414,-2.174,False,False,0.000,0.000,0.000,3.990,-0.038,-0.057,1.671,0.249,0.261,0.003,0.078,6.407,6.055,6.410,5.761,35924,33790,34614,32270,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.461,0.000,0.000,--,--,--,0.520,0.097,0.417,0.070,0.015,0.330,0.097,-0.043,-0.015,0.994,-0.200,-0.050,0.009,11.038,-4.727,-2.211,False,False,0.000,0.000,0.000,4.646,-0.020,-0.048,1.667,0.252,0.310,-0.087,0.061,7.008,6.364,6.386,6.012,36586,34480,34556,33224,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.483,0.000,0.000,--,--,--,0.520,0.096,0.424,0.053,-0.020,0.272,0.095,-0.044,-0.017,0.994,-0.350,0.030,0.017,10.869,-4.874,-2.377,False,False,0.000,0.000,0.000,5.490,0.000,-0.038,1.659,0.261,0.351,-0.102,0.070,7.302,6.558,6.591,6.166,37598,35248,35358,33888,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.504,0.000,0.000,--,--,--,0.520,0.094,0.430,0.036,-0.057,0.215,0.093,-0.044,-0.017,0.995,-0.480,0.090,0.056,10.551,-4.880,-2.364,False,False,0.000,0.000,0.000,6.789,0.022,-0.028,1.652,0.270,0.359,-0.107,0.042,7.435,6.914,6.703,6.517,37932,36348,35672,35054,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.523,0.000,0.000,--,--,--,0.520,0.091,0.435,0.020,-0.095,0.160,0.090,-0.043,-0.017,0.995,-0.550,0.130,0.040,10.235,-4.729,-2.336,False,False,0.000,0.000,0.000,8.792,0.046,-0.018,1.646,0.280,0.304,-0.104,0.064,7.739,7.043,7.099,6.727,38868,36810,36982,35806,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.543,0.000,0.000,--,--,--,0.519,0.088,0.439,0.003,-0.129,0.107,0.086,-0.043,-0.015,0.995,-0.630,0.150,0.040,9.764,-4.752,-2.158,False,False,0.000,0.000,0.000,12.318,0.068,-0.008,1.642,0.291,0.289,-0.047,0.065,7.969,7.356,7.442,6.976,39698,37938,38192,36772,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.563,0.000,0.000,--,--,--,0.519,0.085,0.442,-0.012,-0.161,0.061,0.080,-0.042,-0.015,0.996,-0.700,0.250,0.046,9.131,-4.605,-2.119,False,False,0.000,0.000,0.000,19.414,0.088,0.002,1.639,0.302,0.304,-0.156,0.058,8.316,7.594,7.594,7.360,41026,39002,39004,38310,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.583,0.000,0.000,--,--,--,0.518,0.081,0.443,-0.027,-0.188,0.015,0.075,-0.039,-0.015,0.996,-0.770,0.350,0.028,8.500,-4.300,-2.070,False,False,0.000,0.000,0.000,0.000,0.106,0.011,1.636,0.321,0.376,-0.222,0.070,8.826,7.795,7.833,7.692,43016,40546,40516,39854,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.593,0.000,0.000,--,--,--,0.517,0.078,0.444,-0.034,-0.201,-0.005,0.072,-0.037,-0.015,0.997,-0.810,0.330,0.038,8.185,-4.148,-2.047,False,False,0.000,0.000,0.000,0.000,0.114,0.016,1.635,0.332,0.484,-0.328,0.056,9.171,8.225,7.975,7.978,44166,41638,40842,40964,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.612,0.000,0.000,--,--,--,0.516,0.074,0.444,-0.048,-0.224,-0.040,0.064,-0.035,-0.015,0.997,-0.890,0.410,-0.003,7.237,-3.848,-1.992,False,False,0.000,0.000,0.000,0.000,0.130,0.024,1.635,0.339,0.514,-0.386,0.093,9.731,8.353,8.319,8.151,45298,41788,41696,41234,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1415.612,0.000,0.000,--,--,--,0.516,0.074,0.444,-0.048,-0.224,-0.040,0.064,-0.035,-0.015,0.997,-0.890,0.410,-0.003,7.237,-3.848,-1.992,False,False,0.000,0.000,0.000,0.000,0.130,0.024,1.636,0.350,0.643,-0.348,0.091,10.075,8.779,8.522,8.315,46410,43200,42518,41956,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
