k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,353.647,-32.767,0.000,--,--,--,-0.011,0.013,0.087,-0.016,0.000,0.000,-0.008,-0.042,0.003,0.999,-0.010,-0.010,0.000,-0.937,-4.756,0.356,True,False,0.000,0.000,0.000,0.000,-0.001,0.007,1.992,0.000,0.000,-10.036,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.493,0.000,-25.263,1.606,0.000,1.915,0.000,0.000,0.000,4.000,--
0,0,353.663,-32.767,0.000,--,--,--,-0.012,0.013,0.087,-0.022,0.001,-0.001,-0.008,-0.042,0.003,0.999,-0.010,-0.010,0.000,-0.937,-4.756,0.356,True,False,0.000,0.000,0.000,0.000,-0.001,0.010,1.992,0.000,0.000,-10.036,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.461,0.000,-25.225,1.606,0.000,1.915,0.000,0.000,0.000,4.000,--
0,0,353.681,-32.767,0.000,--,--,--,-0.012,0.013,0.087,-0.027,0.001,-0.001,-0.008,-0.042,0.003,0.999,0.000,0.000,0.001,-0.937,-4.756,0.356,True,False,0.000,0.000,0.000,0.000,-0.001,0.013,1.992,0.000,0.000,-10.036,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.461,0.000,-25.225,1.606,0.000,1.915,0.000,0.000,0.000,4.000,--
0,0,353.716,-32.767,0.000,--,--,--,-0.013,0.013,0.087,-0.038,0.002,-0.002,-0.008,-0.042,0.003,0.999,-0.010,0.000,0.000,-0.937,-4.756,0.356,True,False,0.000,0.000,0.000,0.000,-0.002,0.018,1.992,0.000,0.000,-10.036,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.461,0.000,-25.225,1.606,0.000,1.915,0.000,0.000,0.000,4.000,--
0,0,353.737,-32.767,0.000,--,--,--,-0.013,0.013,0.087,-0.043,0.002,-0.003,-0.008,-0.042,0.003,0.999,-0.010,-0.010,-0.001,-0.937,-4.756,0.356,True,False,0.000,0.000,0.000,0.000,-0.002,0.021,1.992,0.000,0.000,-10.036,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.413,0.000,-25.167,1.606,0.000,1.915,0.000,0.000,0.000,4.000,--
0,0,353.755,-32.767,0.000,--,--,--,-0.013,0.013,0.087,-0.049,0.002,-0.003,-0.008,-0.042,0.003,0.999,-0.010,-0.010,0.000,-0.937,-4.756,0.356,True,False,0.000,0.000,0.000,0.000,-0.002,0.024,1.992,0.000,0.000,-10.036,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.413,0.000,-25.167,1.606,0.000,1.915,0.000,0.000,0.000,4.000,--
0,0,353.773,-32.767,0.000,--,--,--,-0.014,0.013,0.087,-0.054,0.003,-0.003,-0.008,-0.042,0.003,0.999,-0.010,-0.010,0.000,-0.937,-4.756,0.356,True,False,0.000,0.000,0.000,0.000,-0.002,0.026,1.992,0.000,0.000,-10.036,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.378,0.000,-25.125,1.606,0.000,1.915,0.000,0.000,0.000,4.000,--
0,0,353.773,-32.767,0.000,--,--,--,-0.014,0.013,0.087,-0.054,0.003,-0.003,-0.008,-0.042,0.003,0.999,-0.010,-0.010,0.005,-0.937,-4.756,0.356,True,False,0.000,0.000,0.000,0.000,-0.002,0.026,1.992,0.000,0.000,-10.036,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.349,0.000,-25.091,1.606,0.000,1.915,0.000,0.000,0.000,4.000,--
0,0,353.773,-32.767,0.000,--,--,--,-0.014,0.013,0.087,-0.054,0.003,-0.003,-0.008,-0.042,0.003,0.999,-0.010,-0.010,0.000,-0.937,-4.756,0.356,True,False,0.000,0.000,0.000,0.000,-0.002,0.026,1.992,0.000,0.000,-10.036,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.333,0.000,-25.072,1.606,0.000,1.915,0.000,0.000,0.000,4.000,--
0,0,353.827,-32.767,0.000,--,--,--,-0.016,0.014,0.087,-0.070,0.003,-0.004,-0.008,-0.042,0.003,0.999,-0.010,-0.010,0.000,-0.937,-4.756,0.356,True,False,0.000,0.000,0.000,0.000,-0.002,0.034,1.992,0.000,0.000,-10.036,0.000,0.000,0.000,0.000,0.000,0,0,0,0,-18.333,0.000,-25.072,1.606,0.000,1.915,0.000,0.000,0.000,4.000,--
