k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,823.449,0.000,0.000,--,--,--,-0.004,0.024,0.088,-0.007,-0.006,0.000,0.012,-0.017,-0.019,1.000,0.000,0.030,0.022,1.391,-1.876,-2.243,False,False,0.000,0.000,0.000,0.000,0.001,0.002,1.991,0.772,-0.033,0.149,0.091,13.734,13.215,14.018,13.031,51602,50662,52108,50322,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.465,0.000,0.000,--,--,--,-0.004,0.024,0.088,-0.009,-0.009,-0.001,0.012,-0.017,-0.019,1.000,0.040,-0.020,0.019,1.391,-1.876,-2.243,False,False,0.000,0.000,0.000,0.000,0.002,0.003,1.991,0.772,-0.116,0.227,0.093,13.617,13.201,14.154,13.026,55064,54252,56086,53906,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.484,0.000,0.000,--,--,--,-0.004,0.024,0.088,-0.011,-0.010,-0.001,0.012,-0.017,-0.019,1.000,-0.020,0.060,0.002,1.391,-1.876,-2.243,False,False,0.000,0.000,0.000,0.000,0.004,0.004,1.991,0.772,-0.008,0.094,0.109,13.873,13.114,14.033,12.978,60150,58554,60478,58264,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.501,0.000,0.000,--,--,--,-0.004,0.024,0.088,-0.012,-0.011,0.001,0.012,-0.017,-0.019,1.000,0.030,0.030,0.027,1.391,-1.876,-2.243,False,False,0.000,0.000,0.000,0.000,0.004,0.005,1.991,0.771,-0.093,0.148,0.085,13.662,13.192,14.040,13.104,59714,58722,60492,58534,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.518,0.000,0.000,--,--,--,-0.004,0.024,0.088,-0.012,-0.012,0.005,0.012,-0.017,-0.019,1.000,-0.030,-0.010,-0.026,1.391,-1.876,-2.243,False,False,0.000,0.000,0.000,0.000,0.005,0.005,1.991,0.769,-0.005,0.222,0.138,13.893,13.099,14.250,12.757,64358,62574,65138,61784,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.535,0.000,0.000,--,--,--,-0.004,0.024,0.088,-0.012,-0.014,0.012,0.012,-0.017,-0.019,1.000,0.050,0.140,-0.091,1.391,-1.876,-2.243,False,False,0.000,0.000,0.000,0.000,0.005,0.006,1.991,0.767,-0.136,-0.040,0.204,14.174,12.755,14.379,12.691,65534,62548,65534,63206,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.555,0.000,0.000,--,--,--,-0.005,0.024,0.088,-0.013,-0.017,0.023,0.012,-0.015,-0.019,1.000,-0.010,0.060,-0.126,1.394,-1.718,-2.241,False,False,0.000,0.000,0.000,0.000,0.006,0.005,1.991,0.758,-0.105,0.212,0.243,14.256,12.579,14.754,12.409,65534,63692,65534,63276,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.585,0.000,0.000,--,--,--,-0.005,0.023,0.089,-0.016,-0.023,0.049,0.012,-0.015,-0.021,1.000,0.190,0.110,-0.120,1.392,-1.716,-2.400,False,False,0.000,0.000,0.000,0.000,0.011,0.008,1.990,0.753,-0.402,0.005,0.240,14.174,12.196,14.811,12.817,65534,62124,65534,63636,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.599,0.000,0.000,--,--,--,-0.004,0.023,0.089,-0.020,-0.031,0.061,0.017,-0.015,-0.022,1.000,0.420,0.170,-0.076,1.865,-1.703,-2.566,False,False,0.000,0.000,0.000,0.000,0.011,0.008,1.990,0.723,-0.858,-0.126,0.208,13.784,11.870,14.933,13.411,64366,59888,65534,63530,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.599,0.000,0.000,--,--,--,-0.004,0.023,0.089,-0.020,-0.031,0.061,0.017,-0.015,-0.022,1.000,0.420,0.170,-0.062,1.865,-1.703,-2.566,False,False,0.000,0.000,0.000,0.000,0.011,0.008,1.990,0.718,-1.538,-0.416,0.201,13.784,11.870,14.933,13.411,63620,58038,65534,65280,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.630,0.000,0.000,--,--,--,-0.004,0.024,0.090,-0.025,-0.035,0.074,0.018,-0.015,-0.024,0.999,0.810,0.340,-0.062,2.022,-1.697,-2.727,False,False,0.000,0.000,0.000,0.000,0.016,0.009,1.990,0.718,-1.538,-0.416,0.201,13.784,11.870,14.933,13.411,63620,58038,65534,65280,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.667,0.000,0.000,--,--,--,-0.004,0.023,0.092,-0.032,-0.041,0.119,0.026,-0.012,-0.024,0.999,1.410,0.580,0.104,2.982,-1.357,-2.732,False,False,0.000,0.000,0.000,0.000,0.018,0.014,1.988,0.699,-2.648,-0.821,0.039,12.230,10.617,15.000,15.000,58292,54362,64262,64262,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.667,0.000,0.000,--,--,--,-0.004,0.023,0.092,-0.032,-0.041,0.119,0.026,-0.012,-0.024,0.999,1.410,0.580,0.104,2.982,-1.357,-2.732,False,False,0.000,0.000,0.000,0.000,0.018,0.014,1.988,0.699,-2.648,-0.821,0.039,12.230,10.617,15.000,15.000,58292,54362,64262,64262,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.667,0.000,0.000,--,--,--,-0.004,0.023,0.092,-0.032,-0.041,0.119,0.026,-0.012,-0.024,0.999,1.410,0.580,0.168,2.982,-1.357,-2.732,False,False,0.000,0.000,0.000,0.000,0.018,0.014,1.987,0.685,-2.753,-1.019,-0.030,12.016,10.666,14.735,15.000,56030,52826,61782,62300,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.667,0.000,0.000,--,--,--,-0.004,0.023,0.092,-0.032,-0.041,0.119,0.026,-0.012,-0.024,0.999,1.410,0.580,0.241,2.982,-1.357,-2.732,False,False,0.000,0.000,0.000,0.000,0.018,0.014,1.986,0.670,-2.802,-1.103,-0.112,11.709,10.897,14.373,15.000,54062,52176,59668,60880,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.748,0.000,0.000,--,--,--,-0.005,0.022,0.096,-0.038,-0.063,0.228,0.047,-0.004,-0.021,0.999,1.200,0.680,0.263,5.387,-0.363,-2.398,False,False,0.000,0.000,0.000,10.431,0.027,0.018,1.985,0.653,-2.491,-1.050,-0.141,11.709,10.897,14.373,15.000,54246,53132,59026,60880,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,823.771,0.000,0.000,--,--,--,-0.005,0.021,0.102,-0.038,-0.086,0.309,0.057,0.001,-0.018,0.998,0.640,0.560,0.285,6.511,0.275,-2.049,False,False,0.000,0.000,0.000,7.384,0.036,0.019,1.980,0.617,-1.673,-0.886,-0.182,12.132,12.243,13.366,15.000,52608,52842,55126,58224,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
