k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,161.459,-32.767,0.000,--,--,--,-0.067,0.041,0.405,1.435,-0.028,0.099,0.021,0.076,-0.036,0.996,0.360,-0.440,-0.006,2.691,8.830,-3.929,False,False,0.000,0.000,0.000,16.807,0.016,-0.858,1.675,0.486,-0.939,0.838,0.189,11.905,11.541,14.584,11.597,52372,51830,57998,52176,0.130,0.000,0.398,1.606,0.000,0.166,0.000,0.000,2.000,3.500,--
0,0,161.469,-1.366,0.000,--,--,--,-0.050,0.041,0.406,1.453,-0.029,0.116,0.021,0.073,-0.036,0.996,0.390,-0.520,-0.019,2.680,8.511,-3.937,False,False,0.000,0.000,0.000,14.251,0.018,-0.866,1.673,0.487,-1.091,1.006,0.202,11.725,11.692,14.824,11.859,52186,51986,58826,52280,0.165,0.000,0.403,1.606,0.000,0.210,0.000,0.000,2.000,3.500,--
0,0,161.489,-1.366,0.000,--,--,--,-0.020,0.041,0.408,1.474,-0.040,0.158,0.025,0.068,-0.036,0.997,0.350,-0.510,-0.044,3.133,7.891,-3.919,False,False,0.000,0.000,0.000,10.522,0.023,-0.883,1.671,0.486,-1.128,0.870,0.229,11.875,11.554,14.931,11.740,52486,51320,58766,52218,0.198,0.000,0.407,1.606,0.000,0.250,0.000,0.000,2.000,3.500,--
0,0,161.508,-1.366,0.000,--,--,--,0.011,0.040,0.412,1.494,-0.053,0.204,0.029,0.064,-0.037,0.997,0.320,-0.460,-0.037,3.603,7.435,-4.059,False,False,0.000,0.000,0.000,8.152,0.031,-0.896,1.667,0.484,-1.090,0.789,0.222,11.845,11.402,14.750,11.754,52424,51102,58344,52152,0.226,0.000,0.412,1.606,0.000,0.286,0.000,0.000,2.000,3.500,--
0,0,161.528,-1.366,0.000,--,--,--,0.044,0.040,0.416,1.516,-0.062,0.252,0.030,0.060,-0.037,0.997,0.240,-0.400,-0.043,3.745,6.963,-4.065,False,False,0.000,0.000,0.000,6.575,0.037,-0.912,1.663,0.482,-0.828,0.695,0.231,12.070,11.341,14.629,11.735,52964,51174,57766,51640,0.262,0.000,0.419,1.606,0.000,0.330,0.000,0.000,2.000,3.500,--
0,0,161.558,-1.366,0.000,--,--,--,0.093,0.039,0.424,1.543,-0.082,0.330,0.032,0.054,-0.037,0.997,0.060,-0.290,-0.022,3.881,6.333,-4.077,False,False,0.000,0.000,0.000,5.006,0.048,-0.933,1.658,0.478,-0.690,0.438,0.211,12.156,11.213,14.236,11.617,53070,50758,56640,51638,0.291,0.000,0.425,1.606,0.000,0.366,0.000,0.000,2.000,3.500,--
0,0,161.577,-1.366,0.000,--,--,--,0.126,0.037,0.431,1.559,-0.096,0.383,0.032,0.051,-0.037,0.997,-0.020,-0.310,-0.031,3.870,6.015,-4.087,False,False,0.000,0.000,0.000,4.298,0.058,-0.947,1.651,0.474,-0.674,0.456,0.220,12.463,11.275,14.122,11.499,52748,50332,56330,51098,0.329,0.000,0.434,1.606,0.000,0.414,0.000,0.000,2.000,3.500,--
0,0,161.597,-1.366,0.000,--,--,--,0.160,0.036,0.439,1.573,-0.109,0.436,0.030,0.048,-0.037,0.998,-0.080,-0.410,-0.004,3.700,5.691,-4.106,False,False,0.000,0.000,0.000,3.760,0.066,-0.960,1.644,0.470,-0.612,0.553,0.193,12.135,11.400,13.980,11.464,52152,50550,55880,50752,0.361,0.000,0.443,1.606,0.000,0.454,0.000,0.000,2.000,3.500,--
0,0,161.610,-1.366,0.000,--,--,--,0.177,0.034,0.443,1.579,-0.119,0.462,0.030,0.046,-0.039,0.998,-0.040,-0.450,-0.014,3.696,5.379,-4.275,False,False,0.000,0.000,0.000,3.535,0.072,-0.966,1.631,0.471,-0.677,0.814,0.211,11.947,11.290,14.126,11.199,51552,50528,56276,50044,0.394,0.000,0.453,1.606,0.000,0.494,0.000,0.000,2.000,3.500,--
0,0,161.632,-1.366,0.000,--,--,--,0.210,0.032,0.453,1.587,-0.136,0.513,0.030,0.040,-0.040,0.998,-0.020,-0.540,0.005,3.679,4.749,-4.453,False,False,0.000,0.000,0.000,3.165,0.083,-0.977,1.626,0.462,-0.685,0.991,0.200,11.586,11.219,14.070,11.042,50490,50274,55862,49188,0.423,0.000,0.462,1.606,0.000,0.530,0.000,0.000,2.000,3.500,--
0,0,161.651,-1.366,0.000,--,--,--,0.245,0.029,0.463,1.595,-0.154,0.562,0.029,0.035,-0.042,0.998,-0.040,-0.640,0.004,3.502,4.112,-4.638,False,False,0.000,0.000,0.000,2.875,0.094,-0.988,1.610,0.466,-0.879,1.005,0.208,11.449,11.170,14.273,10.743,50380,50070,56386,49622,0.455,0.000,0.473,1.606,0.000,0.570,0.000,0.000,2.000,3.500,--
0,0,161.671,-1.366,0.000,--,--,--,0.279,0.026,0.475,1.599,-0.170,0.608,0.029,0.029,-0.042,0.998,-0.010,-0.620,0.011,3.476,3.476,-4.657,False,False,0.000,0.000,0.000,2.638,0.105,-0.998,1.598,0.464,-0.858,0.825,0.208,11.312,11.030,14.312,10.762,50466,49530,55820,49642,0.487,0.000,0.485,1.606,0.000,0.610,0.000,0.000,2.000,3.500,--
0,0,161.690,-1.366,0.000,--,--,--,0.313,0.022,0.487,1.602,-0.185,0.652,0.029,0.024,-0.043,0.998,-0.090,-0.450,0.006,3.455,2.845,-4.835,False,False,0.000,0.000,0.000,2.441,0.115,-1.007,1.585,0.463,-0.763,0.736,0.218,11.498,10.903,13.930,10.926,50712,49286,55470,49376,0.519,0.000,0.497,1.606,0.000,0.650,0.000,0.000,2.000,3.500,--
