k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,499.895,-32.767,0.000,--,--,--,0.527,0.029,0.095,-0.015,0.000,0.000,-0.019,-0.007,0.029,0.999,0.000,0.000,0.000,-2.200,-0.729,3.345,True,False,0.000,0.000,0.000,0.000,-0.001,0.006,1.984,0.000,0.000,-14.670,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.097,0.000,31.081,2.211,0.000,1.548,0.000,0.000,0.000,4.063,--
0,0,499.915,-32.767,0.000,--,--,--,0.527,0.029,0.095,-0.018,0.000,0.000,-0.019,-0.007,0.029,0.999,-0.010,-0.010,-0.001,-2.200,-0.729,3.345,True,False,0.000,0.000,0.000,0.000,-0.001,0.007,1.984,0.000,0.000,-14.670,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.119,0.000,31.096,2.211,0.000,1.548,0.000,0.000,0.000,4.063,--
0,0,499.931,-32.767,0.000,--,--,--,0.527,0.029,0.095,-0.020,0.000,0.000,-0.019,-0.007,0.029,0.999,-0.010,0.000,-0.001,-2.200,-0.729,3.345,True,False,0.000,0.000,0.000,0.000,-0.001,0.008,1.984,0.000,0.000,-14.670,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.141,0.000,31.112,2.211,0.000,1.548,0.000,0.000,0.000,4.063,--
0,0,499.948,-32.767,0.000,--,--,--,0.527,0.029,0.095,-0.023,0.000,0.000,-0.019,-0.007,0.029,0.999,-0.010,0.000,0.000,-2.200,-0.729,3.345,True,False,0.000,0.000,0.000,0.000,-0.001,0.009,1.984,0.000,0.000,-14.670,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.163,0.000,31.127,2.211,0.000,1.548,0.000,0.000,0.000,4.063,--
0,0,499.969,-32.767,0.000,--,--,--,0.526,0.029,0.095,-0.025,0.001,0.000,-0.019,-0.007,0.029,0.999,-0.010,-0.010,0.000,-2.200,-0.729,3.345,True,False,0.000,0.000,0.000,0.000,-0.001,0.011,1.984,0.000,0.000,-14.670,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.186,0.000,31.143,2.211,0.000,1.548,0.000,0.000,0.000,4.063,--
0,0,499.986,-32.767,0.000,--,--,--,0.526,0.029,0.095,-0.027,0.001,-0.001,-0.019,-0.007,0.029,0.999,-0.010,-0.010,0.001,-2.200,-0.729,3.345,True,False,0.000,0.000,0.000,0.000,-0.001,0.012,1.984,0.000,0.000,-14.670,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.208,0.000,31.158,2.211,0.000,1.548,0.000,0.000,0.000,4.063,--
0,0,500.006,-32.767,0.000,--,--,--,0.526,0.029,0.095,-0.030,0.001,-0.001,-0.019,-0.007,0.029,0.999,0.000,-0.010,0.000,-2.200,-0.729,3.345,True,False,0.000,0.000,0.000,0.000,-0.001,0.013,1.984,0.000,0.000,-14.670,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.230,0.000,31.174,2.211,0.000,1.548,0.000,0.000,0.000,4.063,--
0,0,500.024,-32.767,0.000,--,--,--,0.525,0.029,0.095,-0.032,0.001,-0.001,-0.019,-0.007,0.029,0.999,-0.010,0.000,0.000,-2.200,-0.729,3.345,True,False,0.000,0.000,0.000,0.000,-0.001,0.014,1.984,0.000,0.000,-14.670,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.274,0.000,31.205,2.211,0.000,1.548,0.000,0.000,0.000,4.063,--
0,0,500.041,-32.767,0.000,--,--,--,0.525,0.029,0.095,-0.034,0.001,-0.001,-0.019,-0.007,0.029,0.999,-0.010,-0.010,0.001,-2.200,-0.729,3.345,True,False,0.000,0.000,0.000,0.000,-0.001,0.015,1.984,0.000,0.000,-14.670,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.296,0.000,31.220,2.211,0.000,1.548,0.000,0.000,0.000,4.063,--
0,0,500.058,-32.767,0.000,--,--,--,0.525,0.029,0.095,-0.037,0.001,-0.001,-0.019,-0.007,0.029,0.999,0.000,0.000,-0.002,-2.200,-0.729,3.345,True,False,0.000,0.000,0.000,0.000,-0.001,0.017,1.984,0.000,0.000,-14.670,0.000,0.000,0.000,0.000,0.000,0,0,0,0,6.318,0.000,31.236,2.211,0.000,1.548,0.000,0.000,0.000,4.063,--
