k_ep,k_run,t,Policy_Flip,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,OF_x_est,OF_y_est,Tau,OF_x,OF_y,d_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,1140.553,-32.767,0.000,--,--,--,0.515,0.030,0.095,-0.009,0.009,0.000,-0.030,-0.006,-0.003,1.000,0.000,0.000,-0.004,-3.491,-0.644,-0.298,True,False,0.000,0.000,0.000,0.000,-0.005,0.004,1.984,0.000,0.000,-15.283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,9.722,0.000,-21.147,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.553,-32.767,0.000,--,--,--,0.515,0.030,0.095,-0.009,0.009,0.000,-0.030,-0.006,-0.003,1.000,0.000,0.000,-0.003,-3.491,-0.644,-0.298,True,False,0.000,0.000,0.000,0.000,-0.005,0.004,1.984,0.000,0.000,-15.283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,9.737,0.000,-21.138,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.553,-32.767,0.000,--,--,--,0.515,0.030,0.095,-0.009,0.009,0.000,-0.030,-0.006,-0.003,1.000,0.000,0.000,0.003,-3.491,-0.644,-0.298,True,False,0.000,0.000,0.000,0.000,-0.005,0.004,1.984,0.000,0.000,-15.283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,9.767,0.000,-21.121,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.599,-32.767,0.000,--,--,--,0.514,0.031,0.095,-0.015,0.017,-0.001,-0.030,-0.006,-0.003,1.000,-0.010,-0.010,0.000,-3.491,-0.644,-0.298,True,False,0.000,0.000,0.000,0.000,-0.009,0.007,1.984,0.000,0.000,-15.283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,9.783,0.000,-21.112,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.633,-32.767,0.000,--,--,--,0.514,0.031,0.095,-0.019,0.021,-0.001,-0.030,-0.006,-0.003,1.000,-0.010,0.000,0.000,-3.491,-0.644,-0.298,True,False,0.000,0.000,0.000,0.000,-0.011,0.009,1.984,0.000,0.000,-15.283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,9.798,0.000,-21.103,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.652,-32.767,0.000,--,--,--,0.514,0.031,0.095,-0.021,0.023,-0.001,-0.030,-0.006,-0.003,1.000,0.000,-0.010,0.000,-3.491,-0.644,-0.298,True,False,0.000,0.000,0.000,0.000,-0.012,0.010,1.984,0.000,0.000,-15.283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,9.813,0.000,-21.094,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.669,-32.767,0.000,--,--,--,0.513,0.032,0.095,-0.023,0.026,-0.001,-0.030,-0.006,-0.003,1.000,-0.010,0.000,0.000,-3.491,-0.644,-0.298,True,False,0.000,0.000,0.000,0.000,-0.014,0.011,1.984,0.000,0.000,-15.283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,9.828,0.000,-21.086,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.686,-32.767,0.000,--,--,--,0.513,0.032,0.095,-0.025,0.028,-0.001,-0.030,-0.006,-0.003,1.000,-0.010,0.000,-0.002,-3.491,-0.644,-0.298,True,False,0.000,0.000,0.000,0.000,-0.015,0.012,1.984,0.000,0.000,-15.283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,9.843,0.000,-21.077,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.703,-32.767,0.000,--,--,--,0.513,0.032,0.095,-0.027,0.031,-0.001,-0.030,-0.006,-0.003,1.000,-0.010,-0.010,-0.003,-3.491,-0.644,-0.298,True,False,0.000,0.000,0.000,0.000,-0.016,0.013,1.984,0.000,0.000,-15.283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,9.873,0.000,-21.059,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.722,-32.767,0.000,--,--,--,0.513,0.033,0.095,-0.029,0.033,-0.001,-0.030,-0.006,-0.003,1.000,0.000,-0.010,-0.002,-3.491,-0.644,-0.298,True,False,0.000,0.000,0.000,0.000,-0.017,0.014,1.984,0.000,0.000,-15.283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,9.889,0.000,-21.051,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.740,-32.767,0.000,--,--,--,0.512,0.033,0.095,-0.031,0.035,-0.001,-0.030,-0.006,-0.003,1.000,-0.010,-0.010,0.000,-3.491,-0.644,-0.298,True,False,0.000,0.000,0.000,0.000,-0.018,0.015,1.984,0.000,0.000,-15.283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,9.904,0.000,-21.042,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.759,-32.767,0.000,--,--,--,0.512,0.033,0.095,-0.033,0.038,-0.001,-0.030,-0.006,-0.003,1.000,-0.010,-0.010,-0.002,-3.491,-0.644,-0.298,True,False,0.000,0.000,0.000,0.000,-0.020,0.016,1.984,0.000,0.000,-15.283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,9.919,0.000,-21.033,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.789,-32.767,0.000,--,--,--,0.513,0.033,0.095,-0.037,0.045,-0.001,-0.030,-0.006,-0.003,1.000,-0.010,0.000,-0.001,-3.491,-0.644,-0.298,True,False,0.000,0.000,0.000,0.000,-0.022,0.018,1.984,0.000,0.000,-15.283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,9.949,0.000,-21.016,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.799,0.000,0.000,--,--,--,0.512,0.033,0.095,-0.039,0.047,-0.002,-0.030,-0.006,-0.003,1.000,-0.010,-0.010,0.001,-3.491,-0.644,-0.298,False,False,0.000,0.000,0.000,0.000,-0.025,0.019,1.984,0.736,0.409,0.089,0.020,0.000,0.000,0.000,0.000,45754,45706,44956,44446,9.949,0.000,-21.016,1.515,0.000,0.875,0.000,0.000,0.000,3.853,--
0,0,1140.829,0.000,0.000,--,--,--,0.512,0.033,0.095,-0.042,0.054,-0.002,-0.032,-0.006,-0.004,0.999,-0.020,-0.010,-0.040,-3.650,-0.649,-0.455,False,False,0.000,0.000,0.000,0.000,-0.028,0.020,1.984,0.736,0.461,0.108,0.063,13.877,13.709,13.429,12.984,47040,46468,46146,44988,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.773,--
0,0,1140.850,0.000,0.000,--,--,--,0.512,0.033,0.095,-0.046,0.060,-0.001,-0.032,-0.006,-0.004,0.999,-0.030,-0.020,-0.040,-3.650,-0.649,-0.455,False,False,0.000,0.000,0.000,0.000,-0.031,0.022,1.984,0.736,0.461,0.108,0.063,13.840,13.807,13.368,12.982,47040,46468,46146,44988,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.773,--
0,0,1140.850,0.000,0.000,--,--,--,0.512,0.033,0.095,-0.046,0.060,-0.001,-0.032,-0.006,-0.004,0.999,-0.030,-0.020,-0.044,-3.650,-0.649,-0.455,False,False,0.000,0.000,0.000,0.000,-0.031,0.022,1.984,0.736,0.431,0.081,0.073,14.113,13.507,13.560,12.818,65534,65534,65534,65534,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1140.890,0.000,0.000,--,--,--,0.511,0.034,0.095,-0.054,0.070,-0.002,-0.032,-0.006,-0.006,0.999,-0.020,-0.040,-0.116,-3.651,-0.654,-0.614,False,False,0.000,0.000,0.000,0.000,-0.036,0.026,1.984,0.737,0.495,0.173,0.150,14.211,13.470,13.755,12.562,65534,65534,65534,65534,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1140.910,0.000,0.000,--,--,--,0.511,0.035,0.095,-0.058,0.077,0.019,-0.033,-0.006,-0.006,0.999,-0.130,0.010,-0.172,-3.810,-0.655,-0.613,False,False,0.000,0.000,0.000,0.000,-0.040,0.029,1.984,0.729,0.762,0.130,0.211,14.652,13.516,13.751,12.079,65534,65534,65534,63856,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1140.929,0.000,0.000,--,--,--,0.510,0.036,0.096,-0.060,0.087,0.058,-0.035,-0.006,-0.008,0.999,-0.080,0.060,-0.282,-3.971,-0.667,-0.929,False,False,0.000,0.000,0.000,0.000,-0.045,0.029,1.983,0.715,0.658,0.027,0.332,15.000,12.832,14.342,11.662,65534,62780,65534,60124,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1140.955,0.000,0.000,--,--,--,0.509,0.037,0.098,-0.064,0.103,0.122,-0.036,-0.001,-0.011,0.999,-0.300,1.020,-0.278,-4.126,-0.204,-1.262,False,False,0.000,0.000,0.000,16.108,-0.053,0.031,1.983,0.708,0.730,-0.558,0.334,15.000,12.175,13.807,12.044,65534,61784,65534,61114,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1140.974,0.000,0.000,--,--,--,0.509,0.039,0.101,-0.065,0.118,0.193,-0.037,0.008,-0.014,0.999,-0.350,1.470,-0.230,-4.270,0.892,-1.620,False,False,0.000,0.000,0.000,10.211,-0.060,0.032,1.979,0.677,1.009,-2.046,0.315,15.000,11.359,12.074,13.182,64382,56394,58802,60176,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1140.984,0.000,0.000,--,--,--,0.508,0.039,0.103,-0.062,0.125,0.235,-0.039,0.015,-0.015,0.999,-0.200,1.450,-0.235,-4.416,1.676,-1.810,False,False,0.000,0.000,0.000,8.382,-0.064,0.030,1.976,0.644,1.008,-2.489,0.338,15.000,11.087,11.958,13.322,62078,53314,56140,58560,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1141.014,0.000,0.000,--,--,--,0.508,0.042,0.111,-0.048,0.147,0.359,-0.043,0.033,-0.019,0.998,-0.290,1.210,-0.190,-4.844,3.710,-2.380,False,False,0.000,0.000,0.000,5.474,-0.075,0.023,1.971,0.610,1.217,-2.268,0.312,15.000,11.461,12.051,12.993,60666,53142,54646,56752,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
0,0,1141.025,0.000,0.000,--,--,--,0.508,0.043,0.115,-0.039,0.158,0.401,-0.043,0.039,-0.021,0.998,-0.320,1.090,-0.150,-4.825,4.338,-2.565,False,False,0.000,0.000,0.000,4.892,-0.081,0.019,1.964,0.571,1.412,-1.962,0.290,15.000,11.844,12.279,12.612,59728,53396,53792,55244,0.500,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,3.500,--
