Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
3.5,30,0,--,4,True,0.0,0.0,0.267,6.469,0.468,-106.884,1.576,7.995,0,0,0.284,[0.033 0.05  0.    0.2   0.   ],--,0,1,0,0,0,0
3.5,30,1,--,4,True,0.0,0.0,0.264,6.545,0.463,-100.609,1.856,7.993,0,0,0.284,[0.033 0.05  0.    0.2   0.   ],--,0,1,0,0,0,0
3.5,30,2,--,4,True,0.0,0.0,0.267,6.47,0.468,-107.263,1.591,7.995,0,0,0.293,[0.033 0.05  0.01  0.2   0.   ],--,0,1,0,0,0,0
3.5,30,3,--,4,True,0.0,0.0,0.264,6.543,0.463,-103.849,1.812,7.999,0,0,0.482,[0.033 0.05  0.198 0.2   0.   ],--,0,1,0,0,0,0
3.5,30,4,--,4,True,0.0,0.0,0.248,6.954,0.436,-97.346,2.744,7.988,0,0,0.483,[0.033 0.05  0.2   0.2   0.   ],--,0,1,0,0,0,0
3.5,30,5,--,4,True,0.0,0.0,0.262,6.602,0.459,-102.631,2.03,7.98,0,0,0.434,[0.033 0.05  0.15  0.2   0.   ],--,0,1,0,0,0,0
3.5,30,6,--,4,True,0.0,0.0,0.262,6.596,0.46,-107.062,2.074,7.998,0,0,0.286,[0.033 0.05  0.003 0.2   0.   ],--,0,1,0,0,0,0
3.5,30,7,--,4,True,0.0,0.0,0.262,6.593,0.457,-106.002,1.968,7.981,0,0,0.315,[0.033 0.05  0.031 0.2   0.   ],--,0,1,0,0,0,0
3.5,30,8,--,4,True,0.0,0.0,0.262,6.593,0.46,-100.169,2.048,7.99,0,0,0.29,[0.033 0.05  0.006 0.2   0.   ],--,0,1,0,0,0,0
3.5,30,9,--,4,True,0.0,0.0,0.266,6.498,0.467,-115.958,1.686,7.988,0,0,0.479,[0.033 0.05  0.196 0.2   0.   ],--,0,1,0,0,0,0
