Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,30,0,--,0,False,0.0,0.0,0.269,6.343,0.068,0.0,1.512,4.903,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,1,0
0.5,30,1,--,0,True,0.0,0.0,0.263,6.503,0.067,-26.985,1.662,7.028,0,0,0.211,[0.033 0.05  0.128 0.    0.   ],--,0,0,0,0,0,1
0.5,30,2,--,0,True,0.0,0.0,0.249,6.87,0.063,-19.746,2.102,7.43,0,0,0.121,[0.033 0.05  0.038 0.    0.   ],--,0,0,0,0,0,1
0.5,30,3,--,0,True,0.0,0.0,0.259,6.538,0.066,0.0,1.786,6.492,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,0,1
0.5,30,4,--,0,True,0.0,0.0,0.266,6.358,0.068,-25.859,1.515,7.373,0,0,0.109,[0.033 0.05  0.025 0.    0.   ],--,0,0,0,0,0,1
0.5,30,5,--,0,True,0.0,0.0,0.263,6.468,0.067,-32.323,1.61,6.943,0,0,0.122,[0.033 0.05  0.038 0.    0.   ],--,0,0,0,0,0,1
0.5,30,6,--,0,True,0.0,0.0,0.263,6.481,0.067,-31.511,1.619,6.964,0,0,0.084,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,0,1
0.5,30,7,--,0,True,0.0,0.0,0.262,6.501,0.067,-22.833,1.592,7.527,0,0,0.25,[0.033 0.05  0.167 0.    0.   ],--,0,0,0,0,0,1
0.5,30,8,--,0,True,0.0,0.0,0.265,6.432,0.067,-25.584,1.597,7.22,0,0,0.093,[0.033 0.05  0.01  0.    0.   ],--,0,0,0,0,0,1
0.5,30,9,--,0,True,0.0,0.0,0.262,6.504,0.067,-30.056,1.632,7.324,0,0,0.162,[0.033 0.05  0.079 0.    0.   ],--,0,0,0,0,0,1
0.5,30,10,--,0,True,0.0,0.0,0.265,6.444,0.067,-28.99,1.545,6.674,0,0,0.259,[0.033 0.05  0.175 0.    0.   ],--,0,0,0,0,0,1
0.5,30,11,--,0,True,0.0,0.0,0.266,6.41,0.068,-32.722,1.546,7.251,0,0,0.157,[0.033 0.05  0.074 0.    0.   ],--,0,0,0,0,0,1
0.5,30,12,--,0,True,0.0,0.0,0.261,6.538,0.066,-30.695,1.71,7.242,0,0,0.108,[0.033 0.05  0.025 0.    0.   ],--,0,0,0,0,0,1
0.5,30,13,--,0,False,0.0,0.0,0.263,6.488,0.067,0.0,1.603,6.274,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,1,0
0.5,30,14,--,0,True,0.0,0.0,0.254,6.717,0.065,-29.997,1.884,6.985,0,0,0.168,[0.033 0.05  0.085 0.    0.   ],--,0,0,0,0,0,1
0.5,30,15,--,0,True,0.0,0.0,0.263,6.469,0.067,-27.718,1.61,7.44,0,0,0.268,[0.033 0.05  0.185 0.    0.   ],--,0,0,0,0,0,1
0.5,30,16,--,0,True,0.0,0.0,0.248,6.876,0.063,-20.276,2.124,7.482,0,0,0.169,[0.033 0.05  0.086 0.    0.   ],--,0,0,0,0,0,1
0.5,30,17,--,0,True,0.0,0.0,0.264,6.436,0.067,-24.301,1.649,7.57,0,0,0.116,[0.033 0.05  0.033 0.    0.   ],--,0,0,0,0,0,1
0.5,30,18,--,0,True,0.0,0.0,0.263,6.522,0.067,-26.303,1.622,7.399,0,0,0.144,[0.033 0.05  0.061 0.    0.   ],--,0,0,0,0,0,1
0.5,30,19,--,0,True,0.0,0.0,0.265,6.45,0.067,-30.283,1.558,7.181,0,0,0.141,[0.033 0.05  0.058 0.    0.   ],--,0,0,0,0,0,1
