Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,30,0,--,0,True,0.0,0.0,0.3,6.033,0.073,-31.76,1.533,7.85,0,0,0.089,[0.033 0.05  0.006 0.    0.   ],--,0,0,0,0,0,1
0.5,30,1,--,0,True,0.0,0.0,0.299,6.058,0.072,-33.449,1.906,7.92,0,0,0.228,[0.033 0.05  0.145 0.    0.   ],--,0,0,0,0,0,1
0.5,30,2,--,0,True,0.0,0.0,0.298,5.561,0.077,-39.708,1.501,7.958,0,0,0.226,[0.033 0.05  0.142 0.    0.   ],--,0,0,0,0,0,1
0.5,30,3,--,0,True,0.0,0.0,0.285,6.322,0.07,0.0,2.995,7.933,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,0,1
0.5,30,4,--,0,True,0.0,0.0,0.295,5.992,0.072,0.0,2.137,7.944,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,0,1
0.5,30,5,--,0,True,0.0,0.0,0.283,6.106,0.072,-27.877,2.83,7.998,0,0,0.276,[0.033 0.05  0.192 0.    0.   ],--,0,0,0,0,0,1
0.5,30,6,--,0,True,0.0,0.0,0.294,5.78,0.075,-36.863,1.785,7.977,0,0,0.116,[0.033 0.05  0.033 0.    0.   ],--,0,0,0,0,0,1
0.5,30,7,--,0,True,0.0,0.0,0.289,5.488,0.078,-43.213,2.086,7.916,0,0,0.111,[0.033 0.05  0.028 0.    0.   ],--,0,0,0,0,0,1
0.5,30,8,--,0,True,0.0,0.0,0.288,5.981,0.072,-29.046,3.22,7.978,0,0,0.255,[0.033 0.05  0.172 0.    0.   ],--,0,0,0,0,0,1
0.5,30,9,--,0,True,0.0,0.0,0.291,5.743,0.076,-34.419,2.462,7.995,0,0,0.282,[0.033 0.05  0.199 0.    0.   ],--,0,0,0,0,0,1
0.5,30,10,--,0,True,0.0,0.0,0.288,5.909,0.074,-26.675,2.862,7.978,0,0,0.18,[0.033 0.05  0.097 0.    0.   ],--,0,0,0,0,0,1
0.5,30,11,--,0,True,0.0,0.0,0.291,5.625,0.075,-33.926,2.128,7.908,0,0,0.264,[0.033 0.05  0.181 0.    0.   ],--,0,0,0,0,0,1
0.5,30,12,--,0,True,0.0,0.0,0.287,5.84,0.074,0.0,2.621,7.946,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,0,1
0.5,30,13,--,0,True,0.0,0.0,0.283,5.916,0.073,0.0,2.976,7.997,0,0,0.083,[0.033 0.05  0.    0.    0.   ],--,0,0,0,0,0,1
