k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,x_Ext,y_Ext,z_Ext,qw_Ext,qx_Ext,qy_Ext,qz_Ext,vx_Ext,vy_Ext,vz_Ext,wx_Ext,wy_Ext,wz_Ext,Error,x_Raw,y_Raw,z_Raw,qw_Raw,qx_Raw,qy_Raw,qz_Raw
EXP,Note:This converged on a suboptimal policy. The RREV should have been higher for better performance
0,0,,,,,,7.47,-0.301,0.205,0.147,-0.072,0.721,0.689,0.011,0.313,-0.325,-0.026,0.002,-0.001,0.001,,False,,8,-0.013,-0.167,0.16,0.0,0.0,0.0,0.0,-0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.921,-0.343,0.25,0.153,1,0,0,0,-0.0,0.0,0.0,-0.0,0.0,-0.001,,-0.343,0.25,0.153,-0.013,0.754,0.656,0.008
0,0,[0 0],[0 0],[4.2 5. ],[1.5 1.5],[3.59 5.74 0.  ],,,,,,,,,0.0,0,2.5,,,,0.7,[0.15 1.28 0.  ],,8,,,,,,,,,,,,,,,,,3.927,,,,,,,,,,,,,,Failed Rollout,,,,,,,
0,0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-32.767,-32.767,0.0,-32.767,-32.767,0.0,,,,,0.0,-32.767,-32.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flip Data,,,,,,,
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Impact Data,,,,,,,

0,0,,,,,,36.15,-0.264,0.002,0.398,1.0,0.001,0.003,0.029,0.073,-0.023,0.03,0.0,-0.368,-0.019,,False,,8,0.018,-0.014,0.043,13.2,-0.025,0.54,0.163,-0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.0,4.3,3.024,-0.258,0.0,0.395,1,0,0,0,0.076,-0.033,-0.007,-0.966,6.109,-2.032,,-0.258,0.0,0.395,0.997,-0.024,0.04,0.061
0,0,,,,,,36.16,-0.264,0.002,0.398,1.0,0.001,0.003,0.029,0.073,-0.023,0.03,0.0,-0.368,-0.019,,False,,8,0.018,-0.014,0.043,13.2,-0.025,0.54,0.163,-0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.0,4.3,3.024,-0.258,0.0,0.395,1,0,0,0,0.076,-0.033,-0.007,-0.966,6.109,-2.032,,-0.258,0.0,0.395,0.997,-0.024,0.04,0.061
0,0,,,,,,36.17,-0.263,0.002,0.398,1.0,0.001,0.0,0.028,0.073,-0.023,0.04,-0.043,-0.362,-0.013,,False,,8,0.023,-0.014,0.043,13.157,0.021,0.518,0.14,-0.25,0.0,0.4,0.0,0.0,0.0,0.0,0.0,4.3,2.95,-0.258,0.0,0.395,1,0,0,0,0.072,-0.032,-0.008,-0.985,6.178,-1.991,,-0.258,0.0,0.395,0.997,-0.018,0.035,0.062
0,0,,,,,,36.18,-0.262,0.002,0.398,1.0,0.001,-0.001,0.028,0.076,-0.024,0.054,-0.144,-0.315,-0.03,,False,,8,0.032,-0.014,0.044,13.171,0.144,0.488,0.218,-0.25,0.0,0.4,0.0,0.0,0.017,0.0,0.0,4.3,2.95,-0.257,0.0,0.395,1,0,0,0,0.069,-0.03,-0.007,-0.989,6.2,-1.941,,-0.257,-0.0,0.396,0.997,-0.021,0.037,0.065
0,0,,,,,,36.19,-0.261,0.001,0.399,1.0,0.001,-0.003,0.028,0.075,-0.024,0.074,-0.177,-0.306,-0.026,,False,,8,0.043,-0.014,0.044,13.2,0.215,0.454,0.206,-0.25,0.0,0.4,0.0,0.0,0.06,0.0,0.0,4.3,2.897,-0.257,-0.0,0.395,1,0,0,0,0.066,-0.03,-0.004,-0.988,6.189,-1.882,,-0.257,-0.0,0.396,0.997,-0.02,0.031,0.063
0,0,,,,,,36.2,-0.26,0.001,0.399,1.0,0.0,-0.004,0.028,0.075,-0.024,0.095,-0.218,-0.278,-0.026,,False,,8,0.056,-0.014,0.044,13.2,0.215,0.454,0.206,-0.25,0.0,0.4,0.0,0.0,0.06,0.0,0.0,4.3,2.897,-0.257,-0.0,0.396,1,0,0,0,0.064,-0.029,-0.0,-0.981,6.137,-1.816,,-0.256,-0.0,0.397,0.997,-0.025,0.035,0.06
0,0,,,,,,36.21,-0.259,0.001,0.4,1.0,-0.001,-0.006,0.028,0.074,-0.024,0.12,-0.26,-0.221,-0.006,,False,,8,0.07,-0.014,0.043,13.2,0.346,0.345,0.133,-0.25,0.0,0.402,0.0,0.0,0.146,0.0,0.0,4.3,2.855,-0.256,-0.0,0.396,1,0,0,0,0.063,-0.028,0.005,-0.978,6.063,-1.747,,-0.256,-0.001,0.398,0.997,-0.03,0.034,0.063
0,0,,,,,,36.22,-0.258,0.0,0.4,1.0,-0.001,-0.007,0.028,0.073,-0.024,0.147,-0.259,-0.146,-0.008,,False,,8,0.086,-0.015,0.043,13.2,0.382,0.229,0.144,-0.25,0.0,0.404,0.0,0.0,0.189,0.0,0.0,4.3,2.845,-0.256,-0.001,0.397,1,0,0,0,0.062,-0.027,0.012,-0.974,5.962,-1.67,,-0.255,-0.001,0.4,0.997,-0.019,0.028,0.064
0,0,,,,,,36.23,-0.258,0.0,0.402,1.0,-0.003,-0.007,0.028,0.07,-0.023,0.179,-0.21,-0.102,-0.008,,False,,8,0.105,-0.014,0.041,13.2,0.382,0.229,0.144,-0.25,0.0,0.404,0.0,0.0,0.189,0.0,0.0,4.3,2.845,-0.255,-0.001,0.399,1,0,0,0,0.06,-0.026,0.023,-0.955,5.832,-1.591,,-0.255,-0.001,0.402,0.997,-0.02,0.034,0.062
0,0,,,,,,36.24,-0.257,0.0,0.404,1.0,-0.004,-0.008,0.028,0.067,-0.021,0.214,-0.169,-0.019,0.011,,False,,8,0.126,-0.013,0.039,13.2,0.281,0.065,0.068,-0.25,0.0,0.409,0.0,0.0,0.283,0.0,0.0,4.3,2.871,-0.255,-0.001,0.4,1,0,0,0,0.058,-0.025,0.033,-0.937,5.692,-1.514,,-0.255,-0.001,0.403,0.997,-0.006,0.053,0.058
0,0,,,,,,36.25,-0.257,0.0,0.404,1.0,-0.004,-0.008,0.028,0.067,-0.021,0.214,-0.169,-0.019,0.011,,False,,8,0.126,-0.013,0.039,13.2,0.281,0.065,0.068,-0.25,0.0,0.409,0.0,0.0,0.283,0.0,0.0,4.3,2.871,-0.254,-0.001,0.401,1,0,0,0,0.057,-0.025,0.042,-0.903,5.553,-1.442,,-0.254,-0.001,0.406,0.997,-0.002,0.051,0.056
0,0,,,,,,36.26,-0.255,-0.001,0.408,1.0,-0.006,-0.008,0.028,0.062,-0.017,0.292,-0.081,-0.079,-0.001,,False,,8,0.173,-0.01,0.036,13.2,0.142,0.152,0.125,-0.25,0.0,0.415,0.0,0.0,0.361,0.0,0.0,4.3,2.876,-0.254,-0.001,0.403,1,0,0,0,0.055,-0.024,0.056,-0.868,5.398,-1.372,,-0.254,-0.001,0.406,0.997,-0.002,0.051,0.056
0,0,,,,,,36.27,-0.255,-0.001,0.41,1.0,-0.006,-0.008,0.028,0.059,-0.015,0.334,-0.017,-0.107,-0.017,,False,,8,0.197,-0.009,0.035,13.2,0.079,0.198,0.196,-0.25,0.0,0.418,0.0,0.0,0.404,0.0,0.0,4.3,2.882,-0.254,-0.001,0.407,1,0,0,0,0.053,-0.021,0.083,-0.888,5.187,-1.293,,-0.254,-0.001,0.414,0.998,-0.029,0.017,0.06
0,0,,,,,,36.28,-0.254,-0.001,0.413,1.0,-0.006,-0.01,0.028,0.055,-0.013,0.376,0.005,-0.184,-0.013,,False,,8,0.222,-0.008,0.032,13.2,0.031,0.314,0.184,-0.25,0.0,0.423,0.0,0.0,0.447,0.0,0.0,4.3,2.876,-0.253,-0.001,0.411,1,0,0,0,0.051,-0.019,0.105,-0.886,4.984,-1.219,,-0.253,-0.001,0.418,0.998,-0.029,0.021,0.056
0,0,,,,,,36.29,-0.254,-0.001,0.417,1.0,-0.006,-0.01,0.028,0.051,-0.01,0.423,0.03,-0.233,0.001,,False,,8,0.251,-0.006,0.03,13.2,0.0,0.421,0.126,-0.25,0.0,0.427,0.0,0.0,0.49,0.0,0.0,4.3,2.882,-0.253,-0.001,0.414,1,0,0,0,0.05,-0.017,0.127,-0.884,4.781,-1.152,,-0.253,-0.001,0.422,0.998,-0.025,0.021,0.059
0,0,,,,,,36.3,-0.253,-0.002,0.42,1.0,-0.006,-0.011,0.028,0.047,-0.008,0.465,-0.001,-0.28,-0.011,,False,,8,0.277,-0.005,0.028,13.2,0.025,0.485,0.182,-0.25,0.0,0.433,0.0,0.0,0.533,0.0,0.0,4.3,2.882,-0.253,-0.001,0.419,1,0,0,0,0.047,-0.015,0.151,-0.878,4.574,-1.084,,-0.253,-0.001,0.427,0.998,-0.026,0.025,0.053
0,0,,,,,,36.31,-0.253,-0.002,0.425,1.0,-0.006,-0.012,0.026,0.042,-0.005,0.511,-0.054,-0.272,-0.008,,False,,8,0.305,-0.003,0.025,13.2,0.103,0.519,0.17,-0.25,0.0,0.439,0.0,0.0,0.584,0.0,0.0,4.3,2.887,-0.253,-0.001,0.423,1,0,0,0,0.044,-0.013,0.175,-0.873,4.368,-1.025,,-0.253,-0.0,0.433,0.998,0.01,0.006,0.059
0,0,,,,,,36.32,-0.252,-0.002,0.43,1.0,-0.006,-0.014,0.026,0.038,-0.003,0.557,-0.095,-0.221,-0.012,,False,,8,0.333,-0.002,0.022,13.2,0.175,0.462,0.191,-0.25,0.0,0.444,0.0,0.0,0.619,0.0,0.0,4.3,2.887,-0.253,-0.001,0.428,1,0,0,0,0.04,-0.011,0.207,-0.832,4.136,-0.966,,-0.253,-0.001,0.436,0.997,0.005,0.065,0.05
0,0,,,,,,36.33,-0.252,-0.002,0.435,1.0,-0.007,-0.015,0.026,0.031,0.0,0.599,-0.133,-0.184,-0.01,,False,,8,0.36,0.0,0.019,13.2,0.242,0.441,0.186,-0.25,0.0,0.45,0.0,0.0,0.662,0.0,0.0,4.3,2.887,-0.253,-0.001,0.433,1,0,0,0,0.038,-0.01,0.228,-0.794,3.973,-0.916,,-0.253,-0.002,0.442,0.997,0.01,0.063,0.047
0,0,,,,,,36.34,-0.252,-0.002,0.44,0.999,-0.007,-0.017,0.026,0.025,0.003,0.644,-0.165,-0.136,-0.008,,False,,8,0.388,0.002,0.015,13.2,0.315,0.38,0.185,-0.25,0.0,0.457,0.0,0.0,0.705,0.0,0.0,4.3,2.887,-0.253,-0.001,0.438,1,0,0,0,0.035,-0.014,0.253,-0.757,3.806,-0.874,,-0.253,-0.002,0.448,0.997,0.001,0.063,0.042
0,0,,,,,,36.35,-0.252,-0.002,0.446,0.999,-0.008,-0.017,0.026,0.019,0.006,0.689,-0.21,-0.071,-0.01,,False,,8,0.416,0.003,0.011,13.2,0.399,0.282,0.193,-0.25,0.0,0.465,0.0,0.0,0.748,0.0,0.0,4.3,2.887,-0.253,-0.002,0.444,1,0,0,0,0.031,-0.016,0.281,-0.732,3.639,-0.84,,-0.253,-0.002,0.457,0.997,-0.015,0.048,0.049
0,0,,,,,,36.36,-0.252,-0.002,0.453,0.999,-0.008,-0.017,0.026,0.012,0.009,0.733,-0.193,-0.067,-0.018,,False,,8,0.445,0.005,0.007,13.2,0.393,0.269,0.234,-0.25,0.0,0.472,0.0,0.0,0.791,0.0,0.0,4.3,2.887,-0.253,-0.002,0.451,1,0,0,0,0.027,-0.017,0.318,-0.727,3.456,-0.801,,-0.254,-0.002,0.465,0.999,-0.03,0.039,0.025
0,0,,,,,,36.37,-0.252,-0.002,0.453,0.999,-0.008,-0.017,0.026,0.012,0.009,0.733,-0.193,-0.067,-0.018,,False,,8,0.445,0.005,0.007,13.2,0.393,0.269,0.234,-0.25,0.0,0.472,0.0,0.0,0.791,0.0,0.0,4.3,2.887,-0.253,-0.002,0.459,1,0,0,0,0.024,-0.017,0.355,-0.737,3.27,-0.793,,-0.254,-0.001,0.473,0.991,-0.051,0.044,0.117
0,0,,,,,,36.38,-0.252,-0.001,0.467,0.999,-0.011,-0.018,0.026,-0.001,0.016,0.823,-0.117,-0.035,-0.021,,False,,8,0.504,0.01,-0.001,13.2,0.321,0.236,0.248,-0.25,0.0,0.489,0.0,0.0,0.877,0.0,0.0,4.3,2.887,-0.253,-0.002,0.467,1,0,0,0,0.02,-0.012,0.396,-0.767,3.098,-0.682,,-0.254,-0.0,0.484,1.0,0.015,-0.008,0.02
0,0,,,,,,36.39,-0.252,-0.001,0.475,0.999,-0.011,-0.018,0.026,-0.008,0.02,0.867,-0.063,-0.043,0.002,,False,,8,0.533,0.012,-0.005,13.2,0.257,0.298,0.161,-0.25,0.0,0.498,0.0,0.0,0.92,0.0,0.0,4.3,2.887,-0.253,-0.001,0.477,1,0,0,0,0.018,-0.007,0.443,-0.727,2.863,-0.691,,-0.253,0.0,0.493,0.997,0.021,-0.003,0.069
0,0,,,,,,36.4,-0.252,-0.001,0.483,0.999,-0.011,-0.018,0.026,-0.014,0.025,0.91,-0.001,-0.056,0.003,,False,,8,0.563,0.015,-0.009,13.2,0.179,0.342,0.158,-0.25,0.0,0.507,0.0,0.0,0.963,0.0,0.0,4.3,2.887,-0.253,-0.001,0.487,1,0,0,0,0.017,-0.001,0.487,-0.682,2.638,-0.643,,-0.254,0.0,0.502,0.999,0.011,-0.001,0.044
0,0,,,,,,36.41,-0.253,-0.001,0.492,0.999,-0.011,-0.018,0.026,-0.021,0.03,0.954,0.064,-0.053,0.006,,False,,8,0.593,0.019,-0.013,13.2,0.081,0.29,0.149,-0.25,0.0,0.517,0.0,0.0,1.006,0.0,0.0,4.3,2.887,-0.253,-0.0,0.496,1,0,0,0,0.015,0.002,0.528,-0.649,2.431,-0.628,,-0.274,0.008,0.513,-0.007,0.392,0.92,0.012
0,0,,,,,,36.42,-0.253,-0.001,0.501,0.999,-0.011,-0.018,0.026,-0.027,0.034,0.998,0.184,-0.03,0.001,,False,,8,0.624,0.021,-0.017,13.2,-0.087,0.272,0.171,-0.25,0.0,0.528,0.0,0.0,1.049,0.0,0.0,4.3,2.887,-0.262,0.003,0.507,1,0,0,0,-0.065,0.032,0.568,-0.862,0.539,-0.406,,-0.256,0.0,0.521,0.997,0.009,0.035,0.07
0,0,,,,,,36.43,-0.253,0.0,0.511,0.999,-0.01,-0.018,0.026,-0.032,0.038,1.044,0.164,-0.076,0.005,,False,,8,0.657,0.024,-0.02,13.2,-0.072,0.388,0.158,-0.25,0.0,0.538,0.0,0.0,1.092,0.0,0.0,4.3,2.887,-0.26,0.002,0.516,1,0,0,0,-0.038,0.021,0.601,-0.815,0.592,-0.386,,-0.256,0.001,0.533,0.995,-0.025,0.02,0.093
0,0,,,,,,36.44,-0.254,0.0,0.522,0.999,-0.01,-0.019,0.026,-0.041,0.043,1.088,0.159,-0.057,0.003,,False,,8,0.689,0.027,-0.026,13.2,-0.091,0.412,0.167,-0.25,0.0,0.549,0.0,0.0,1.135,0.0,0.0,4.3,2.892,-0.258,0.002,0.527,1,0,0,0,-0.023,0.015,0.641,-0.809,0.625,-0.345,,-0.257,0.003,0.545,0.998,0.024,-0.004,0.058
0,0,,,,,,36.45,-0.255,0.001,0.532,0.999,-0.008,-0.019,0.026,-0.05,0.047,1.129,0.108,-0.031,0.014,,False,,8,0.72,0.03,-0.032,13.2,0.0,0.356,0.124,-0.25,0.0,0.561,0.0,0.0,1.178,0.0,0.0,4.3,2.892,-0.258,0.002,0.539,1,0,0,0,-0.017,0.018,0.685,-0.745,0.618,-0.352,,-0.257,0.001,0.554,0.998,0.053,0.034,0.008
0,0,,,,,,36.46,-0.256,0.001,0.543,0.999,-0.008,-0.019,0.026,-0.056,0.05,1.172,-0.02,-0.039,0.011,,False,,8,0.753,0.032,-0.036,13.2,0.171,0.388,0.139,-0.25,0.0,0.573,0.0,0.0,1.221,0.0,0.0,4.3,2.887,-0.258,0.002,0.549,1,0,0,0,-0.015,0.013,0.72,-0.647,0.652,-0.409,,-0.258,0.002,0.568,1.0,0.025,0.003,-0.004
0,0,,,,,,36.47,-0.257,0.002,0.554,0.999,-0.008,-0.019,0.026,-0.063,0.052,1.212,-0.085,0.037,0.009,,False,,8,0.784,0.034,-0.041,13.2,0.283,0.333,0.149,-0.25,0.0,0.585,0.0,0.0,1.264,0.0,0.0,4.3,2.882,-0.258,0.002,0.562,1,0,0,0,-0.017,0.012,0.762,-0.586,0.648,-0.476,,-0.26,0.002,0.581,1.0,0.02,-0.001,-0.01
0,0,,,,,,36.48,-0.258,0.002,0.566,0.999,-0.008,-0.019,0.026,-0.069,0.055,1.254,-0.103,0.046,-0.001,,False,,8,0.818,0.035,-0.045,13.2,0.364,0.315,0.195,-0.25,0.0,0.598,0.0,0.0,1.307,0.0,0.0,4.3,2.882,-0.259,0.002,0.574,1,0,0,0,-0.021,0.014,0.805,-0.535,0.638,-0.538,,-0.279,0.01,0.595,-0.009,0.37,0.929,0.009
0,0,,,,,,36.49,-0.258,0.003,0.579,0.999,-0.008,-0.019,0.026,-0.075,0.057,1.297,-0.129,0.055,0.009,,False,,8,0.853,0.037,-0.05,13.2,0.42,0.288,0.158,-0.25,0.0,0.611,0.0,0.0,1.35,0.0,0.0,4.3,2.876,-0.268,0.006,0.588,1,0,0,0,-0.098,0.044,0.85,-0.686,-1.067,-0.31,,-0.26,0.004,0.608,1.0,0.006,-0.006,0.029
0,0,,,,,,36.5,-0.258,0.003,0.579,0.999,-0.008,-0.019,0.026,-0.075,0.057,1.297,-0.129,0.055,0.009,,False,,8,0.853,0.037,-0.05,13.2,0.42,0.288,0.158,-0.25,0.0,0.611,0.0,0.0,1.35,0.0,0.0,4.3,2.876,-0.265,0.005,0.601,1,0,0,0,-0.066,0.036,0.894,-0.638,-0.888,-0.345,,-0.26,0.004,0.608,1.0,0.006,-0.006,0.029
0,0,,,,,,36.51,-0.261,0.004,0.605,0.999,-0.01,-0.019,0.026,-0.091,0.068,1.378,-0.024,0.153,0.012,,False,,8,0.922,0.045,-0.061,13.2,0.279,0.158,0.151,-0.25,0.0,0.642,0.0,0.0,1.444,0.0,0.0,4.3,2.871,-0.273,0.008,0.615,1,0,0,0,-0.122,0.06,0.937,-0.762,-2.41,-0.101,,-0.263,0.006,0.636,0.999,0.013,-0.005,0.048
0,0,,,,,,36.52,-0.262,0.005,0.619,0.999,-0.01,-0.018,0.026,-0.098,0.073,1.421,0.057,0.159,0.0,,False,,8,0.959,0.049,-0.066,13.2,0.211,0.159,0.206,-0.25,0.0,0.654,0.0,0.0,1.479,0.0,0.0,4.3,2.876,-0.269,0.007,0.63,1,0,0,0,-0.081,0.047,0.98,-0.692,-2.06,-0.144,,-0.263,0.006,0.652,0.999,-0.003,-0.024,0.046
0,0,,,,,,36.53,-0.264,0.006,0.633,0.999,-0.01,-0.018,0.026,-0.109,0.078,1.461,0.12,0.204,0.012,,False,,8,0.996,0.053,-0.074,13.2,0.083,0.108,0.16,-0.25,0.0,0.672,0.0,0.0,1.53,0.0,0.0,4.3,2.876,-0.267,0.007,0.645,1,0,0,0,-0.057,0.041,1.025,-0.646,-1.759,-0.185,,-0.265,0.007,0.666,0.999,0.01,-0.005,0.043
0,0,,,,,,36.54,-0.266,0.007,0.647,0.999,-0.01,-0.017,0.026,-0.115,0.082,1.502,0.16,0.212,0.011,,False,,8,1.034,0.056,-0.079,13.2,0.007,0.084,0.171,-0.25,0.0,0.684,0.0,0.0,1.565,0.0,0.0,4.3,2.876,-0.266,0.007,0.66,1,0,0,0,-0.049,0.038,1.066,-0.591,-1.462,-0.226,,-0.286,0.015,0.681,0.005,0.387,0.922,0.007
0,0,,,,,,36.55,-0.267,0.008,0.662,1.0,-0.008,-0.015,0.026,-0.119,0.086,1.542,0.127,0.131,0.018,,False,,8,1.073,0.06,-0.083,13.2,0.06,0.232,0.145,-0.25,0.0,0.7,0.0,0.0,1.608,0.0,0.0,4.3,2.876,-0.266,0.007,0.66,1,0,0,0,-0.049,0.038,1.066,-0.591,-1.462,-0.226,,-0.286,0.015,0.681,0.005,0.387,0.922,0.007
0,0,,,,,,36.56,-0.267,0.008,0.662,1.0,-0.008,-0.015,0.026,-0.119,0.086,1.542,0.127,0.131,0.018,,False,,8,1.073,0.06,-0.083,13.2,0.06,0.232,0.145,-0.25,0.0,0.7,0.0,0.0,1.608,0.0,0.0,4.3,2.876,-0.282,0.013,0.691,1,0,0,0,-0.163,0.078,1.146,-0.546,-1.169,0.427,,-0.288,0.015,0.697,-0.001,0.365,0.931,0.0
0,0,,,,,,36.57,-0.27,0.01,0.694,1.0,-0.007,-0.015,0.026,-0.131,0.092,1.625,0.108,0.086,0.021,,False,,8,1.156,0.065,-0.093,13.2,0.088,0.324,0.135,-0.25,0.0,0.733,0.0,0.0,1.694,0.0,0.0,4.3,2.876,-0.286,0.015,0.708,1,0,0,0,-0.184,0.091,1.186,-0.563,-2.633,0.608,,-0.289,0.017,0.73,-0.003,0.374,0.927,0.012
0,0,,,,,,36.58,-0.273,0.011,0.71,1.0,-0.007,-0.015,0.026,-0.143,0.1,1.664,0.087,0.055,0.037,,False,,8,1.197,0.072,-0.103,13.2,0.166,0.391,0.073,-0.25,0.0,0.754,0.0,0.0,1.745,0.0,0.0,4.3,2.876,-0.288,0.017,0.724,1,0,0,0,-0.19,0.093,1.227,-0.557,-3.906,0.734,,-0.291,0.018,0.748,0.004,0.389,0.921,0.013
0,0,,,,,,36.59,-0.276,0.012,0.726,1.0,-0.007,-0.015,0.026,-0.153,0.106,1.702,0.017,0.106,0.024,,False,,8,1.239,0.077,-0.111,13.2,0.293,0.348,0.13,-0.25,0.0,0.772,0.0,0.0,1.788,0.0,0.0,4.3,2.871,-0.291,0.018,0.742,1,0,0,0,-0.192,0.096,1.268,-0.511,-5.028,0.838,,-0.273,0.011,0.764,0.999,-0.007,0.007,0.031
0,0,,,,,,36.6,-0.277,0.013,0.744,0.999,-0.007,-0.014,0.028,-0.157,0.112,1.741,0.088,0.111,0.029,,False,,8,1.283,0.082,-0.116,13.2,0.207,0.356,0.109,-0.25,0.0,0.786,0.0,0.0,1.823,0.0,0.0,4.3,2.871,-0.284,0.015,0.759,1,0,0,0,-0.121,0.066,1.305,-0.448,-4.159,0.549,,-0.294,0.02,0.783,-0.0,0.389,0.921,0.009
0,0,,,,,,36.61,-0.28,0.015,0.761,1.0,-0.006,-0.014,0.028,-0.166,0.118,1.78,0.102,0.127,0.04,,False,,8,1.33,0.088,-0.124,13.2,0.183,0.319,0.07,-0.25,0.0,0.804,0.0,0.0,1.866,0.0,0.0,4.3,2.871,-0.289,0.018,0.777,1,0,0,0,-0.154,0.082,1.347,-0.3,-5.175,0.516,,-0.295,0.021,0.802,0.006,0.394,0.919,0.017
0,0,,,,,,36.62,-0.282,0.016,0.779,1.0,-0.006,-0.014,0.028,-0.171,0.119,1.82,0.149,0.165,0.043,,False,,8,1.378,0.09,-0.13,13.2,0.126,0.296,0.056,-0.25,0.0,0.823,0.0,0.0,1.909,0.0,0.0,4.3,2.871,-0.293,0.02,0.795,1,0,0,0,-0.171,0.091,1.389,-0.023,-5.491,0.069,,-0.298,0.022,0.82,-0.007,0.379,0.925,0.011
0,0,,,,,,36.63,-0.285,0.018,0.797,1.0,-0.006,-0.012,0.028,-0.18,0.122,1.858,0.172,0.196,0.043,,False,,8,1.426,0.093,-0.138,13.2,0.103,0.247,0.059,-0.25,0.0,0.847,0.0,0.0,1.96,0.0,0.0,4.3,2.871,-0.296,0.021,0.814,1,0,0,0,-0.183,0.095,1.431,0.126,-6.071,-0.462,,-0.3,0.024,0.84,-0.012,0.388,0.922,-0.001
0,0,,,,,,36.64,-0.287,0.019,0.816,1.0,-0.004,-0.011,0.028,-0.183,0.124,1.898,0.158,0.231,0.036,,False,,8,1.478,0.096,-0.143,13.2,0.105,0.213,0.087,-0.25,0.0,0.862,0.0,0.0,1.995,0.0,0.0,4.3,2.866,-0.299,0.023,0.833,1,0,0,0,-0.193,0.101,1.472,0.254,-6.494,-0.805,,-0.3,0.025,0.859,0.004,0.405,0.914,0.012
0,0,,,,,,36.65,-0.29,0.02,0.835,1.0,-0.003,-0.011,0.028,-0.19,0.127,1.937,0.202,0.265,0.039,,False,,8,1.531,0.1,-0.15,13.2,0.051,0.154,0.073,-0.25,0.0,0.883,0.0,0.0,2.038,0.0,0.0,4.3,2.866,-0.3,0.024,0.853,1,0,0,0,-0.19,0.104,1.514,0.364,-6.827,-1.05,,-0.302,0.026,0.879,0.002,0.405,0.914,0.013
0,0,,,,,,36.66,-0.293,0.022,0.854,1.0,-0.003,-0.01,0.028,-0.199,0.129,1.976,0.259,0.309,0.048,,False,,8,1.586,0.104,-0.16,13.2,-0.042,0.107,0.038,-0.25,0.0,0.903,0.0,0.0,2.081,0.0,0.0,4.3,2.866,-0.302,0.025,0.873,1,0,0,0,-0.188,0.105,1.555,0.454,-7.081,-1.221,,-0.304,0.027,0.9,0.005,0.405,0.914,0.013
0,0,,,,,,36.67,-0.295,0.023,0.874,1.0,-0.001,-0.008,0.029,-0.201,0.131,2.014,0.267,0.31,0.047,,False,,8,1.643,0.107,-0.164,13.2,-0.074,0.108,0.04,-0.25,0.0,0.924,0.0,0.0,2.124,0.0,0.0,4.3,2.866,-0.304,0.026,0.894,1,0,0,0,-0.187,0.107,1.595,0.53,-7.28,-1.344,,-0.305,0.027,0.92,0.013,0.402,0.915,0.008
0,0,,,,,,36.68,-0.298,0.025,0.894,1.0,-0.0,-0.007,0.029,-0.208,0.135,2.052,0.259,0.309,0.041,,False,,8,1.702,0.112,-0.173,13.2,-0.051,0.105,0.066,-0.25,0.0,0.95,0.0,0.0,2.175,0.0,0.0,4.3,2.866,-0.306,0.027,0.914,1,0,0,0,-0.186,0.105,1.636,0.516,-5.132,-0.037,,-0.307,0.028,0.941,-0.0,0.405,0.914,0.012
0,0,,,,,,36.69,-0.3,0.026,0.915,1.0,0.001,-0.006,0.029,-0.21,0.136,2.09,0.234,0.286,0.025,,False,,8,1.764,0.115,-0.178,13.2,-0.023,0.129,0.132,-0.25,0.0,0.968,0.0,0.0,2.21,0.0,0.0,4.3,2.866,-0.306,0.027,0.914,1,0,0,0,-0.186,0.105,1.636,0.516,-5.132,-0.037,,-0.29,0.022,0.962,0.999,-0.004,0.006,0.047
0,0,,,,,,36.7,-0.303,0.027,0.936,1.0,0.003,-0.004,0.029,-0.214,0.136,2.128,0.174,0.243,0.041,,False,,8,1.829,0.117,-0.184,13.2,0.048,0.153,0.067,-0.25,0.0,0.99,0.0,0.0,2.253,0.0,0.0,4.3,2.866,-0.3,0.026,0.956,1,0,0,0,-0.113,0.077,1.712,0.435,-4.652,0.253,,-0.31,0.03,0.984,0.005,0.405,0.914,0.009
0,0,,,,,,36.71,-0.305,0.029,0.957,1.0,0.003,-0.003,0.029,-0.215,0.135,2.165,0.148,0.247,0.049,,False,,8,1.895,0.118,-0.188,13.2,0.11,0.196,0.03,-0.25,0.0,1.017,0.0,0.0,2.304,0.0,0.0,4.3,2.866,-0.306,0.028,0.978,1,0,0,0,-0.146,0.09,1.753,0.421,-2.569,0.988,,-0.313,0.031,1.007,-0.036,0.412,0.91,0.025
