k_ep,k_run,alpha_mu,alpha_sig,mu,sigma,policy,t,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,reward,flip_flag,impact_flag,n_rollouts,RREV,OF_x,OF_y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,x_Ext,y_Ext,z_Ext,qw_Ext,qx_Ext,qy_Ext,qz_Ext,vx_Ext,vy_Ext,vz_Ext,wx_Ext,wy_Ext,wz_Ext,Error,x_Raw,y_Raw,z_Raw,qw_Raw,qx_Raw,qy_Raw,qz_Raw
0,0,,,,,,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,,False,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.022,0.071,0.19,1,0,0,0,-0.0,-0.003,-0.016,0.177,0.179,0.001,,0,0,0,0,0,0,0
0,0,,,,,,0.0,0.02,0.068,0.191,0.995,0.021,-0.014,0.101,-0.012,-0.024,0.0,-0.002,0.001,0.0,,False,,0,0.0,-0.013,-0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,4.048,0.022,0.071,0.19,1,0,0,0,-0.0,-0.003,-0.016,0.198,0.202,0.0,,0.022,0.071,0.19,0.995,0.078,0.055,0.009
0,0,,,,,,0.0,0.02,0.068,0.191,0.995,0.021,-0.014,0.101,-0.012,-0.024,0.0,-0.002,0.001,0.0,,False,,0,0.0,-0.013,-0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,4.048,0.022,0.071,0.19,1,0,0,0,-0.0,-0.003,-0.015,0.216,0.221,-0.0,,0.022,0.071,0.19,0.995,0.078,0.055,0.01
0,0,,,,,,0.0,0.02,0.068,0.191,0.995,0.021,-0.014,0.101,-0.012,-0.024,0.0,-0.002,0.001,0.0,,False,,0,0.0,-0.013,-0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,4.048,0.013,0.075,0.191,1,0,0,0,-0.077,0.029,0.001,0.076,-1.39,0.548,,0.001,0.08,0.194,-0.043,0.376,0.925,0.032
0,0,,,,,,0.0,0.02,0.068,0.191,0.995,0.021,-0.014,0.101,-0.012,-0.025,0.0,-0.008,0.0,-0.143,,False,,0,0.0,-0.013,-0.007,3.416,0.558,-0.151,-1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.007,0.077,0.192,1,0,0,0,-0.117,0.045,0.01,-0.048,-2.813,1.04,,0.001,0.08,0.194,-0.043,0.377,0.925,0.032
0,0,,,,,,0.0,0.02,0.068,0.191,0.995,0.021,-0.014,0.101,-0.012,-0.025,0.0,0.024,-0.002,0.009,,False,,0,0.0,-0.013,-0.007,3.423,0.533,-0.143,-2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.811,0.004,0.079,0.193,1,0,0,0,-0.135,0.053,0.015,-0.158,-4.063,1.48,,0.001,0.08,0.194,-0.044,0.378,0.924,0.036
0,0,,,,,,0.0,0.02,0.068,0.191,0.995,0.021,-0.014,0.101,-0.014,-0.027,0.0,-0.025,0.043,0.048,,False,,0,0.0,-0.014,-0.008,3.406,0.565,-0.193,-2.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.689,0.011,0.076,0.193,1,0,0,0,-0.063,0.026,0.011,-0.13,-3.554,1.275,,0.022,0.072,0.192,0.999,0.037,0.012,0.01
0,0,,,,,,0.0,0.019,0.068,0.191,0.995,0.021,-0.014,0.101,-0.017,-0.025,0.001,0.031,-0.049,-0.196,,False,,0,0.0,-0.013,-0.009,3.398,0.592,0.006,-1.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.016,0.074,0.193,1,0,0,0,-0.021,0.01,0.009,-0.108,-3.083,1.087,,0.022,0.072,0.192,0.999,0.037,0.012,0.01
0,0,,,,,,0.0,0.017,0.069,0.191,0.995,0.021,-0.014,0.101,-0.024,-0.021,0.001,0.015,0.003,0.258,,False,,0,0.0,-0.011,-0.013,3.373,0.605,-0.043,-3.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.842,0.018,0.073,0.192,1,0,0,0,0.003,0.0,0.007,-0.096,-2.648,0.922,,0.022,0.072,0.192,0.999,0.037,0.012,0.01
0,0,,,,,,0.0,0.017,0.069,0.191,0.995,0.021,-0.014,0.101,-0.024,-0.021,0.001,0.015,0.003,0.258,,False,,0,0.0,-0.011,-0.013,3.373,0.605,-0.043,-3.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.842,0.02,0.073,0.192,1,0,0,0,0.017,-0.005,0.006,-0.092,-2.25,0.779,,0.022,0.072,0.192,0.999,0.04,0.01,0.01
0,0,,,,,,0.0,0.016,0.069,0.191,0.995,0.021,-0.014,0.101,-0.024,-0.023,0.0,0.017,-0.032,-0.269,,False,,0,0.0,-0.012,-0.013,3.369,0.61,0.028,-1.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.001,0.021,0.072,0.192,1,0,0,0,0.024,-0.008,0.005,-0.099,-1.883,0.659,,0.022,0.072,0.192,0.999,0.036,0.011,0.01
0,0,,,,,,0.0,0.016,0.069,0.191,0.994,0.021,-0.014,0.102,-0.025,-0.022,0.0,0.038,0.003,0.264,,False,,0,0.0,-0.012,-0.013,3.369,0.565,0.004,-3.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032,0.022,0.072,0.192,1,0,0,0,0.026,-0.009,0.005,-0.111,-1.551,0.558,,0.022,0.072,0.192,0.999,0.037,0.012,0.011
0,0,,,,,,0.0,0.016,0.069,0.191,0.994,0.021,-0.014,0.102,-0.025,-0.022,0.0,0.038,0.003,0.264,,False,,0,0.0,-0.012,-0.013,3.369,0.565,0.004,-3.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032,0.022,0.072,0.192,1,0,0,0,0.027,-0.009,0.004,-0.126,-1.249,0.472,,0.022,0.072,0.192,0.999,0.037,0.012,0.011
0,0,,,,,,0.0,0.016,0.069,0.191,0.994,0.021,-0.014,0.102,-0.026,-0.024,0.001,-0.049,0.027,0.047,,False,,0,0.0,-0.013,-0.014,3.404,0.645,-0.063,-2.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038,0.022,0.072,0.192,1,0,0,0,0.026,-0.009,0.004,-0.143,-0.974,0.395,,0.022,0.072,0.192,0.999,0.037,0.011,0.01
0,0,,,,,,0.0,0.015,0.068,0.191,0.994,0.021,-0.014,0.102,-0.026,-0.025,0.002,0.008,-0.012,-0.283,,False,,0,0.001,-0.013,-0.014,3.39,0.576,0.028,-1.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038,0.022,0.072,0.192,1,0,0,0,0.025,-0.008,0.003,-0.158,-0.726,0.329,,0.022,0.072,0.192,0.999,0.038,0.011,0.011
0,0,,,,,,0.0,0.015,0.068,0.191,0.994,0.021,-0.014,0.102,-0.027,-0.025,0.001,0.045,0.004,0.218,,False,,0,0.0,-0.013,-0.014,3.387,0.507,0.023,-3.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038,0.022,0.072,0.192,1,0,0,0,0.023,-0.007,0.003,-0.173,-0.501,0.271,,0.022,0.072,0.192,0.999,0.037,0.012,0.011
0,0,,,,,,0.0,0.016,0.068,0.191,0.994,0.021,-0.014,0.104,-0.026,-0.025,0.0,-0.052,-0.004,0.088,,False,,0,0.0,-0.013,-0.014,3.382,0.656,-0.018,-2.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.072,0.192,1,0,0,0,0.022,-0.007,0.002,-0.187,-0.3,0.218,,0.022,0.072,0.192,0.999,0.038,0.011,0.01
0,0,,,,,,0.0,0.015,0.068,0.191,0.994,0.021,-0.014,0.102,-0.026,-0.027,0.001,-0.013,-0.016,-0.24,,False,,0,0.0,-0.014,-0.014,3.384,0.572,-0.002,-1.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.072,0.192,1,0,0,0,0.02,-0.006,0.002,-0.2,-0.12,0.17,,0.022,0.072,0.192,0.999,0.037,0.012,0.01
0,0,,,,,,0.0,0.015,0.068,0.191,0.994,0.021,-0.014,0.102,-0.026,-0.027,0.001,-0.013,-0.016,-0.24,,False,,0,0.0,-0.014,-0.014,3.384,0.572,-0.002,-1.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.072,0.192,1,0,0,0,0.018,-0.006,0.002,-0.21,0.039,0.128,,0.022,0.072,0.192,0.999,0.037,0.011,0.011
0,0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.017,0.143,,False,,0,0.0,0.0,0.0,9.233,-0.093,0.026,-0.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.072,0.192,1,0,0,0,0.016,-0.005,0.002,-0.219,0.18,0.09,,0.022,0.072,0.192,0.999,0.037,0.011,0.01
0,0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.017,0.143,,False,,0,0.0,0.0,0.0,9.233,-0.093,0.026,-0.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.072,0.192,1,0,0,0,0.015,-0.005,0.002,-0.225,0.304,0.055,,0.022,0.072,0.192,0.999,0.037,0.011,0.01
0,0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025,-0.009,0.08,,False,,0,0.0,0.0,0.0,9.233,0.079,0.015,-0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.072,0.192,1,0,0,0,0.013,-0.004,0.001,-0.23,0.413,0.024,,0.022,0.072,0.192,0.999,0.037,0.012,0.011
0,0,,,,,,0.0,0.022,0.071,0.192,1.0,-0.0,0.0,-0.001,0.003,0.001,0.0,-0.043,-0.025,-0.211,,False,,0,0.0,0.001,0.001,3.351,1.003,-0.325,0.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.072,0.192,1,0,0,0,0.012,-0.004,0.001,-0.232,0.507,-0.004,,0.022,0.072,0.192,0.999,0.037,0.011,0.01
0,0,,,,,,0.0,0.022,0.071,0.192,1.0,0.0,0.0,-0.001,0.005,0.005,0.0,0.042,0.032,0.122,,False,,0,0.0,0.002,0.002,3.347,0.865,-0.32,-0.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.072,0.192,1,0,0,0,0.011,-0.003,0.001,-0.232,0.586,-0.029,,0.022,0.072,0.192,0.999,0.038,0.011,0.01
0,0,,,,,,0.0,0.022,0.071,0.192,1.0,-0.0,0.0,-0.0,0.007,0.008,-0.001,0.004,-0.005,0.087,,False,,0,0.0,0.004,0.003,3.348,1.046,-0.284,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.192,1,0,0,0,0.009,-0.007,0.002,-0.24,0.649,-0.06,,0.022,0.071,0.193,0.999,0.031,0.006,0.001
0,0,,,,,,0.0,0.022,0.072,0.192,1.0,-0.0,0.0,-0.001,0.01,0.01,0.0,-0.051,-0.022,-0.205,,False,,0,0.0,0.005,0.005,3.348,1.089,-0.378,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.192,1,0,0,0,0.008,-0.009,0.003,-0.244,0.7,-0.089,,0.022,0.071,0.193,0.999,0.031,0.006,0.0
0,0,,,,,,0.0,0.022,0.072,0.192,1.0,0.0,0.0,-0.001,0.012,0.014,0.0,0.036,0.029,0.107,,False,,0,0.0,0.007,0.006,3.34,0.938,-0.383,-0.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.193,1,0,0,0,0.007,-0.01,0.003,-0.246,0.742,-0.114,,0.022,0.071,0.193,0.999,0.032,0.006,-0.0
0,0,,,,,,0.0,0.022,0.072,0.192,1.0,-0.0,0.0,-0.0,0.015,0.017,0.0,0.002,-0.021,0.106,,False,,0,0.0,0.008,0.007,3.331,1.119,-0.328,-0.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.193,1,0,0,0,0.007,-0.009,0.003,-0.246,0.775,-0.135,,0.022,0.071,0.193,0.999,0.032,0.007,0.001
0,0,,,,,,0.0,0.022,0.072,0.192,1.0,-0.0,0.0,-0.001,0.017,0.019,0.0,-0.041,-0.007,-0.2,,False,,0,0.0,0.01,0.009,3.327,1.151,-0.451,0.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.192,1,0,0,0,0.006,-0.006,0.002,-0.238,0.806,-0.145,,0.022,0.072,0.192,0.999,0.037,0.012,0.009
0,0,,,,,,0.0,0.022,0.072,0.192,1.0,0.0,0.0,-0.001,0.019,0.023,0.0,0.047,0.032,0.095,,False,,0,0.0,0.012,0.01,3.323,1.022,-0.44,-0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.192,1,0,0,0,0.006,-0.003,0.001,-0.228,0.83,-0.151,,0.022,0.072,0.192,0.999,0.037,0.012,0.011
0,0,,,,,,0.0,0.022,0.072,0.192,1.0,-0.0,0.0,-0.0,0.022,0.025,-0.001,-0.017,-0.036,0.102,,False,,0,0.0,0.013,0.011,3.321,1.206,-0.386,-0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.072,0.192,1,0,0,0,0.006,-0.001,0.0,-0.219,0.846,-0.157,,0.022,0.072,0.192,0.999,0.037,0.012,0.01
0,0,,,,,,0.0,0.023,0.072,0.192,1.0,-0.0,0.0,-0.001,0.024,0.028,0.0,-0.027,0.017,-0.195,,False,,0,0.0,0.014,0.012,3.318,1.187,-0.516,0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.072,0.192,1,0,0,0,0.005,-0.001,-0.0,-0.209,0.856,-0.161,,0.022,0.072,0.192,0.999,0.037,0.012,0.01
0,0,,,,,,0.0,0.023,0.072,0.192,1.0,-0.0,0.0,-0.001,0.026,0.031,0.0,0.045,0.005,0.1,,False,,0,0.0,0.016,0.014,3.306,1.13,-0.46,-0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.072,0.192,1,0,0,0,0.005,-0.0,-0.0,-0.199,0.86,-0.164,,0.022,0.072,0.192,0.999,0.037,0.012,0.01
0,0,,,,,,0.0,0.023,0.072,0.192,1.0,0.0,0.0,-0.0,0.029,0.034,0.0,-0.044,-0.028,0.076,,False,,0,0.0,0.018,0.015,3.296,1.287,-0.478,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.192,1,0,0,0,0.004,-0.004,0.001,-0.196,0.853,-0.175,,0.022,0.071,0.193,0.999,0.032,0.007,0.001
0,0,,,,,,0.0,0.023,0.073,0.192,1.0,-0.0,0.0,-0.001,0.031,0.036,0.0,0.014,0.025,-0.153,,False,,0,0.0,0.019,0.016,3.296,1.222,-0.542,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.192,1,0,0,0,0.004,-0.004,0.001,-0.196,0.853,-0.175,,0.022,0.071,0.193,0.999,0.032,0.007,0.001
0,0,,,,,,0.0,0.023,0.073,0.192,1.0,0.0,0.0,-0.001,0.033,0.039,0.0,0.017,-0.016,0.07,,False,,0,0.0,0.02,0.017,3.292,1.254,-0.518,-0.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.192,1,0,0,0,0.004,-0.004,0.001,-0.196,0.853,-0.175,,0.022,0.071,0.193,0.999,0.032,0.007,0.001
0,0,,,,,,0.0,0.023,0.073,0.192,1.0,0.0,-0.0,-0.0,0.035,0.042,0.0,-0.024,-0.01,0.06,,False,,0,0.0,0.022,0.018,3.287,1.309,-0.542,-0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.192,1,0,0,0,0.004,-0.004,0.001,-0.196,0.853,-0.175,,0.022,0.071,0.193,0.999,0.032,0.007,0.001
0,0,,,,,,0.0,0.024,0.073,0.192,1.0,0.0,-0.0,-0.001,0.037,0.044,0.0,0.021,0.003,-0.093,,False,,0,0.0,0.023,0.019,3.28,1.33,-0.562,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.193,1,0,0,0,0.002,-0.006,0.002,-0.186,0.82,-0.183,,0.022,0.072,0.192,0.999,0.037,0.012,0.009
0,0,,,,,,0.0,0.024,0.074,0.192,1.0,0.0,-0.0,-0.0,0.041,0.049,0.0,-0.013,-0.029,0.125,,False,,0,0.0,0.026,0.021,3.263,1.388,-0.565,-0.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.072,0.192,1,0,0,0,0.002,-0.001,0.0,-0.155,0.78,-0.172,,0.022,0.072,0.192,0.999,0.038,0.012,0.011
0,0,,,,,,0.0,0.025,0.075,0.192,1.0,0.0,-0.0,-0.001,0.044,0.052,0.0,-0.013,0.017,-0.135,,False,,0,0.0,0.027,0.023,3.261,1.387,-0.646,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.072,0.192,1,0,0,0,0.002,-0.0,0.0,-0.141,0.76,-0.165,,0.022,0.072,0.192,0.999,0.038,0.011,0.013
0,0,,,,,,0.0,0.025,0.075,0.192,1.0,0.0,-0.0,-0.001,0.046,0.056,0.0,0.033,-0.008,0.019,,False,,0,0.0,0.029,0.024,3.256,1.385,-0.62,-0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.191,1,0,0,0,0.002,-0.002,-0.007,-0.081,0.785,-0.161,,0.022,0.071,0.19,0.995,0.081,0.054,0.008
0,0,,,,,,0.0,0.025,0.075,0.192,1.0,0.0,-0.0,-0.001,0.046,0.056,0.0,0.033,-0.008,0.019,,False,,0,0.0,0.029,0.024,3.256,1.385,-0.62,-0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.191,1,0,0,0,0.002,-0.002,-0.011,-0.032,0.8,-0.156,,0.022,0.071,0.19,0.996,0.078,0.053,0.009
0,0,,,,,,0.0,0.026,0.076,0.192,1.0,0.0,-0.0,-0.001,0.051,0.062,0.0,0.044,-0.008,-0.139,,False,,0,0.0,0.032,0.026,3.242,1.445,-0.63,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,0.022,0.071,0.19,1,0,0,0,0.002,-0.003,-0.014,0.011,0.812,-0.152,,0.022,0.071,0.19,0.995,0.079,0.055,0.009
0,0,,,,,,0.0,0.027,0.077,0.192,1.0,0.0,-0.0,-0.001,0.053,0.064,0.001,-0.024,-0.023,0.05,,False,,0,0.0,0.034,0.028,3.235,1.518,-0.726,-0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.921,0.022,0.071,0.19,1,0,0,0,0.001,-0.003,-0.014,0.05,0.817,-0.148,,0.022,0.071,0.19,0.995,0.08,0.054,0.008
0,0,,,,,,0.0,0.027,0.077,0.192,1.0,0.0,-0.0,-0.001,0.053,0.064,0.001,-0.024,-0.023,0.05,,False,,0,0.0,0.034,0.028,3.235,1.518,-0.726,-0.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.921,0.022,0.071,0.19,1,0,0,0,0.001,-0.003,-0.014,0.083,0.817,-0.144,,0.022,0.071,0.19,0.995,0.079,0.055,0.009
0,0,,,,,,0.0,0.027,0.077,0.192,1.0,0.001,-0.001,-0.001,0.052,0.063,0.002,0.055,0.002,-0.172,,False,,0,0.001,0.033,0.027,13.2,0.115,-0.063,0.715,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.022,0.071,0.19,1,0,0,0,0.001,-0.003,-0.014,0.113,0.815,-0.138,,0.022,0.071,0.19,0.995,0.081,0.056,0.01
0,0,,,,,,0.0,0.026,0.076,0.191,1.0,0.003,-0.003,-0.001,0.048,0.058,0.001,0.067,-0.039,-0.172,,False,,0,0.0,0.03,0.025,13.2,0.115,-0.063,0.715,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.022,0.071,0.19,1,0,0,0,0.001,-0.003,-0.013,0.139,0.808,-0.134,,0.022,0.071,0.19,0.995,0.081,0.056,0.009
0,0,,,,,,0.0,0.026,0.076,0.191,1.0,0.003,-0.003,-0.0,0.047,0.057,0.005,0.036,-0.006,-0.115,,False,,0,0.002,0.03,0.024,13.2,0.131,-0.072,0.473,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.945,0.022,0.071,0.19,1,0,0,0,0.001,-0.002,-0.012,0.162,0.799,-0.128,,0.022,0.071,0.19,0.995,0.082,0.057,0.01
0,0,,,,,,0.0,0.026,0.077,0.191,1.0,0.003,-0.003,-0.001,0.05,0.059,0.008,-0.005,-0.019,-0.147,,False,,0,0.004,0.031,0.026,13.2,0.186,-0.025,0.608,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.945,0.022,0.071,0.19,1,0,0,0,0.0,-0.003,-0.01,0.185,0.786,-0.125,,0.022,0.071,0.19,0.995,0.085,0.056,0.008
0,0,,,,,,0.0,0.026,0.076,0.191,1.0,0.004,-0.004,-0.001,0.045,0.052,0.004,0.099,-0.079,0.217,,False,,0,0.002,0.027,0.023,13.2,0.236,-0.075,-0.877,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.022,0.071,0.19,1,0,0,0,0.001,-0.003,-0.008,0.205,0.776,-0.119,,0.022,0.071,0.19,0.994,0.086,0.061,0.01
0,0,,,,,,0.0,0.026,0.077,0.191,1.0,0.004,-0.004,-0.0,0.046,0.053,-0.002,0.091,0.003,-0.086,,False,,0,-0.001,0.028,0.024,13.2,0.015,-0.078,0.365,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.755,0.022,0.071,0.19,1,0,0,0,0.0,-0.002,-0.005,0.223,0.768,-0.113,,0.022,0.071,0.191,0.994,0.087,0.066,0.011
0,0,,,,,,0.0,0.026,0.076,0.191,1.0,0.006,-0.004,-0.001,0.043,0.045,-0.002,0.006,-0.023,-0.121,,False,,0,-0.001,0.024,0.022,13.2,0.138,-0.014,0.499,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.723,0.022,0.071,0.192,1,0,0,0,0.0,-0.001,0.008,0.187,0.703,-0.109,,0.022,0.072,0.194,0.999,0.038,0.013,0.011
0,0,,,,,,0.0,0.026,0.076,0.191,1.0,0.006,-0.006,-0.001,0.042,0.041,0.005,-0.008,-0.001,0.161,,False,,0,0.003,0.021,0.022,13.2,0.184,-0.034,-0.65,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.771,0.022,0.071,0.193,1,0,0,0,0.0,-0.0,0.018,0.155,0.64,-0.103,,0.022,0.071,0.194,0.999,0.04,0.011,0.012
0,0,,,,,,0.0,0.026,0.076,0.191,1.0,0.007,-0.006,-0.0,0.041,0.04,0.016,0.146,0.016,0.065,,False,,0,0.008,0.021,0.021,13.2,-0.04,-0.082,-0.258,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.813,0.022,0.071,0.194,1,0,0,0,-0.0,0.0,0.025,0.126,0.581,-0.097,,0.022,0.071,0.195,0.999,0.039,0.012,0.012
0,0,,,,,,0.0,0.026,0.075,0.191,1.0,0.008,-0.006,-0.0,0.039,0.038,0.024,0.008,-0.025,-0.049,,False,,0,0.013,0.02,0.02,13.2,0.089,-0.079,0.2,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.813,0.022,0.071,0.195,1,0,0,0,-0.001,-0.0,0.03,0.098,0.523,-0.092,,0.022,0.071,0.196,0.999,0.038,0.009,0.01
0,0,,,,,,0.0,0.026,0.075,0.191,1.0,0.008,-0.006,-0.0,0.036,0.036,0.034,-0.105,-0.199,0.01,,False,,0,0.018,0.019,0.018,13.2,0.225,0.161,-0.046,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.855,0.022,0.071,0.196,1,0,0,0,-0.002,-0.001,0.037,0.074,0.463,-0.086,,0.021,0.071,0.197,0.999,0.039,0.004,0.011
0,0,,,,,,0.0,0.026,0.076,0.192,1.0,0.007,-0.007,-0.0,0.035,0.036,0.053,-0.176,-0.419,0.04,,False,,0,0.028,0.019,0.018,13.2,0.369,0.532,-0.174,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.892,0.021,0.071,0.197,1,0,0,0,-0.004,-0.002,0.044,0.051,0.405,-0.082,,0.021,0.071,0.198,0.999,0.038,0.002,0.009
0,0,,,,,,0.0,0.025,0.075,0.194,1.0,0.006,-0.014,-0.0,0.023,0.025,0.12,-0.384,-0.628,0.02,,False,,0,0.063,0.013,0.012,13.2,0.496,0.702,-0.091,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.961,0.021,0.071,0.199,1,0,0,0,-0.006,-0.006,0.056,0.024,0.34,-0.086,,0.021,0.07,0.201,0.999,0.031,-0.008,0.0
0,0,,,,,,0.0,0.025,0.075,0.195,1.0,0.004,-0.018,-0.0,0.016,0.021,0.164,-0.486,-0.667,0.01,,False,,0,0.086,0.011,0.008,13.2,0.775,0.906,-0.054,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.124,0.021,0.07,0.201,1,0,0,0,-0.009,-0.01,0.069,-0.005,0.279,-0.086,,0.02,0.07,0.203,1.0,0.026,-0.01,0.003
0,0,,,,,,0.0,0.025,0.075,0.197,1.0,0.001,-0.021,-0.0,0.01,0.022,0.213,-0.508,-0.683,0.01,,False,,0,0.112,0.011,0.005,13.2,0.775,0.906,-0.054,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.124,0.02,0.07,0.204,1,0,0,0,-0.012,-0.013,0.084,-0.039,0.226,-0.083,,0.02,0.069,0.206,1.0,0.019,-0.008,0.005
0,0,,,,,,0.0,0.025,0.075,0.197,1.0,0.001,-0.021,-0.0,0.01,0.022,0.213,-0.508,-0.683,0.01,,False,,0,0.112,0.011,0.005,13.2,0.775,0.906,-0.054,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.124,0.02,0.069,0.207,1,0,0,0,-0.016,-0.016,0.102,-0.074,0.176,-0.076,,0.019,0.069,0.209,1.0,0.014,-0.01,0.01
0,0,,,,,,0.0,0.024,0.074,0.202,1.0,-0.003,-0.028,0.0,-0.013,0.015,0.312,-0.375,-0.473,0.066,,False,,0,0.164,0.008,-0.007,13.2,0.847,0.876,-0.29,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.198,0.019,0.069,0.21,1,0,0,0,-0.02,-0.017,0.122,-0.106,0.129,-0.068,,0.018,0.069,0.213,1.0,0.013,-0.011,0.01
