V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
2.0,30,0,1,--,4,False,True,False,--,0.546,-99.622,2.001,30.007,2.001,30.007,0.221,0.429,4.037,0.221,0.429,--,-113.595,113.595,-18.921,0.814,0.794,393.073,295.511,3.48,259.167,--,0.827,[0.98  0.701 1.    0.547 0.823 0.586 1.   ],[ 0.548 -0.997  0.005  0.198],[-100    0],--,1,0,0,0,0,0
2.0,30,0,2,--,4,False,True,False,--,0.538,-99.773,1.989,29.907,1.989,29.907,0.226,0.436,3.987,0.224,0.432,--,-114.495,114.495,-19.084,0.799,0.786,389.273,292.413,2.861,256.944,--,0.828,[0.995 0.684 1.    0.553 0.817 0.598 1.   ],[ 0.542 -0.995  0.005  0.178],[-100    0],--,1,0,0,0,0,0
2.0,40,0,0,--,4,False,True,False,--,0.556,-99.594,1.993,39.957,1.993,39.957,0.227,0.39,3.06,0.291,0.499,--,-115.572,115.572,-19.126,0.603,1.071,366.323,124.452,0.616,344.535,--,0.817,[0.995 0.68  1.    0.475 0.81  0.613 1.   ],[ 0.557 -0.986  0.006  0.135],[-100    0],--,1,0,0,0,0,0
2.0,40,0,1,--,4,False,True,False,--,0.56,-99.433,1.99,39.9,1.99,39.9,0.223,0.386,3.095,0.285,0.493,--,-114.069,114.069,-18.969,0.61,1.066,368.326,134.808,0.354,342.769,--,0.815,[0.975 0.694 1.    0.472 0.82  0.592 1.   ],[ 0.559 -0.99   0.006  0.145],[-100    0],--,1,0,0,0,0,0
2.0,40,0,2,--,4,False,True,False,--,0.563,-99.481,1.991,39.974,1.991,39.974,0.225,0.387,3.081,0.287,0.495,--,-114.114,114.114,-19.023,0.607,1.071,368.76,134.757,0.506,343.255,--,0.815,[0.985 0.687 1.    0.472 0.82  0.593 1.   ],[ 0.558 -0.989  0.006  0.142],[-100    0],--,1,0,0,0,0,0
2.0,50,0,0,--,4,False,True,False,--,0.562,-98.184,1.989,49.886,1.989,49.886,0.23,0.367,2.298,0.349,0.558,--,-113.685,113.685,-18.825,0.368,1.298,379.196,130.054,0.362,356.196,--,0.808,[0.985 0.67  1.    0.432 0.823 0.587 1.   ],[ 0.558 -0.958  0.007  0.104],[-100    0],--,1,0,0,0,0,0
2.0,50,0,1,--,4,False,True,False,--,0.559,-98.913,1.991,49.954,1.991,49.954,0.226,0.363,2.318,0.344,0.553,--,-113.169,113.169,-18.748,0.373,1.306,381.589,141.727,0.359,354.294,--,0.802,[0.995 0.684 0.967 0.431 0.826 0.58  1.   ],[ 0.563 -0.969  0.006  0.111],[-100    0],--,1,0,0,0,0,0
2.0,50,0,2,--,4,False,True,False,--,0.53,-95.04,2.0,49.97,2.0,49.97,0.235,0.371,2.265,0.36,0.568,--,-119.077,119.077,-18.974,0.327,1.183,356.679,98.786,0.249,342.726,--,0.816,[0.995 0.654 1.    0.446 0.785 0.661 1.   ],[ 0.528 -0.889  0.008  0.085],[-100    0],--,1,0,0,0,0,0
2.0,60,0,0,--,4,False,True,False,--,0.552,-93.688,1.989,59.896,1.989,59.896,0.234,0.355,1.633,0.403,0.611,--,-117.021,117.021,-18.669,0.068,1.367,342.877,92.918,0.293,330.047,--,0.807,[0.985 0.657 1.    0.406 0.8   0.633 1.   ],[ 0.544 -0.876  0.008  0.077],[-100    0],--,1,0,0,0,0,0
2.0,60,0,1,--,4,False,True,False,--,0.565,-96.532,2.001,59.974,2.001,59.974,0.231,0.351,1.648,0.4,0.608,--,-109.853,109.853,-18.329,0.14,1.501,365.338,116.947,0.202,346.115,--,0.792,[0.995 0.667 0.967 0.393 0.847 0.534 1.   ],[ 0.553 -0.912  0.007  0.084],[-100    0],--,1,0,0,0,0,0
2.0,60,0,2,--,4,False,True,False,--,0.547,-95.297,1.991,59.931,1.991,59.931,0.231,0.352,1.646,0.398,0.606,--,-108.249,108.249,-18.445,0.158,1.489,346.631,101.104,0.306,331.558,--,0.78,[0.99  0.667 0.91  0.39  0.857 0.512 1.   ],[ 0.552 -0.911  0.007  0.083],[-100    0],--,1,0,0,0,0,0
2.0,70,0,0,--,4,False,True,False,--,0.519,-91.512,1.988,69.913,1.988,69.913,0.236,0.347,1.052,0.441,0.649,--,-115.71,115.71,-18.361,-0.219,1.485,311.119,60.557,0.27,305.168,--,0.725,[0.995 0.651 1.    0.371 0.809 0.154 1.   ],[ 0.529 -0.843  0.007  0.072],[-100    0],--,1,0,0,0,0,0
2.0,70,0,1,--,4,False,True,False,--,0.528,-91.878,2.0,69.971,2.0,69.971,0.236,0.347,1.052,0.443,0.651,--,-115.022,115.022,-18.356,-0.219,1.515,312.549,63.801,0.115,305.967,--,0.726,[1.    0.651 1.    0.369 0.814 0.155 1.   ],[ 0.529 -0.841  0.007  0.072],[-100    0],--,1,0,0,0,0,0
2.0,70,0,2,--,4,False,True,False,--,0.532,-91.953,1.989,69.902,1.989,69.902,0.237,0.349,1.05,0.443,0.651,--,-114.181,114.181,-18.229,-0.214,1.511,314.498,60.228,0.344,308.677,--,0.727,[0.995 0.647 1.    0.367 0.819 0.156 1.   ],[ 0.526 -0.825  0.007  0.071],[-100    0],--,1,0,0,0,0,0
2.0,80,0,0,--,4,False,True,False,--,0.507,-84.397,2.0,79.968,2.0,79.968,0.244,0.349,0.506,0.48,0.688,--,-116.398,116.398,-17.735,-0.529,1.428,228.759,178.011,-3.471,143.635,--,0.719,[0.995 0.625 1.    0.339 0.804 0.153 1.   ],[ 0.496 -0.636  0.007  0.058],[-100    0],--,1,0,0,0,0,0
2.0,80,0,1,--,4,False,True,False,--,0.502,-79.56,1.983,79.921,1.983,79.921,0.243,0.35,0.508,0.475,0.683,--,-116.91,116.91,-17.232,-0.531,1.284,214.655,167.464,0.741,134.284,--,0.718,[0.99  0.628 1.    0.335 0.801 0.152 1.   ],[ 0.499 -0.669  0.007  0.06 ],[-100    0],--,1,0,0,0,0,0
2.0,80,0,2,--,4,False,True,False,--,0.518,-91.525,1.983,79.932,1.983,79.932,0.237,0.343,0.517,0.462,0.67,--,-116.231,116.231,-18.434,-0.567,1.575,311.847,242.312,2.051,196.289,--,0.72,[0.995 0.647 1.    0.34  0.805 0.153 1.   ],[ 0.517 -0.82   0.006  0.069],[-100    0],--,1,0,0,0,0,0
2.0,90,0,0,--,4,False,True,False,--,0.525,-77.447,1.984,89.974,1.984,89.974,0.248,0.353,0.001,0.492,0.7,--,-123.265,123.265,-17.14,-0.897,1.192,242.442,189.835,1.675,150.79,--,0.705,[0.995 0.613 1.    0.312 0.755 0.142 1.   ],[ 0.517 -0.534  0.005  0.038],[-100    0],--,1,0,0,0,0,0
2.0,90,0,1,--,4,False,True,False,--,0.523,-76.801,1.987,89.964,1.987,89.964,0.247,0.352,0.002,0.491,0.699,--,-123.014,123.014,-17.006,-0.895,1.187,254.565,199.054,0.711,158.682,--,0.705,[0.995 0.616 1.    0.311 0.757 0.142 1.   ],[ 0.52  -0.536  0.005  0.038],[-100    0],--,1,0,0,0,0,0
2.0,90,0,2,--,4,False,True,False,--,0.513,-75.552,1.997,89.97,1.997,89.97,0.249,0.353,0.001,0.498,0.706,--,-121.061,121.061,-16.843,-0.871,1.196,229.225,180.278,1.544,141.568,--,0.707,[0.99  0.61  1.    0.309 0.771 0.145 1.   ],[ 0.515 -0.531  0.005  0.039],[-100    0],--,1,0,0,0,0,0
2.5,10,0,0,--,4,False,True,False,--,0.532,-99.945,2.499,10.098,2.499,10.098,0.21,0.685,8.2,0.092,0.3,--,-114.515,114.515,-19.064,1.533,0.228,640.462,486.478,6.944,416.512,--,0.875,[0.995 0.741 1.    0.836 0.817 0.599 1.   ],[ 0.533 -0.999  0.005  0.234],[-100    0],--,1,0,0,0,0,0
2.5,10,0,1,--,4,False,True,False,--,0.521,-99.933,2.49,10.094,2.49,10.094,0.219,0.696,8.075,0.096,0.304,--,-114.262,114.262,-19.053,1.532,0.229,575.987,509.045,-1.475,269.503,--,0.841,[1.    0.708 0.793 0.834 0.819 0.595 1.   ],[ 0.527 -0.999  0.005  0.233],[-100    0],--,1,0,0,0,0,0
2.5,10,0,2,--,4,False,True,False,--,0.533,-99.97,2.487,10.06,2.487,10.06,0.212,0.691,8.153,0.092,0.3,--,-114.003,114.003,-19.007,1.522,0.241,632.044,481.984,5.808,408.824,--,0.801,[0.995 0.733 0.553 0.829 0.821 0.592 1.   ],[ 0.531 -0.999  0.005  0.234],[-100    0],--,1,0,0,0,0,0
2.5,20,0,0,--,4,False,True,False,--,0.549,-99.939,2.492,20.011,2.492,20.011,0.22,0.464,5.918,0.188,0.396,--,-114.363,114.363,-19.066,1.425,0.639,514.396,411.056,5.004,309.211,--,0.856,[0.985 0.705 1.    0.722 0.818 0.596 1.   ],[ 0.546 -0.998  0.005  0.226],[-100    0],--,1,0,0,0,0,0
2.5,20,0,1,--,4,False,True,False,--,0.545,-99.943,2.489,19.951,2.489,19.951,0.219,0.464,5.933,0.186,0.394,--,-115.077,115.077,-19.048,1.405,0.639,513.194,413.246,4.928,304.255,--,0.857,[0.99  0.708 1.    0.725 0.813 0.606 1.   ],[ 0.546 -0.998  0.005  0.227],[-100    0],--,1,0,0,0,0,0
2.5,20,0,2,--,4,False,True,False,--,0.542,-99.956,2.488,19.931,2.488,19.931,0.217,0.463,5.961,0.184,0.392,--,-114.71,114.71,-19.128,1.42,0.632,519.21,416.635,5.43,309.782,--,0.857,[0.985 0.715 1.    0.726 0.816 0.601 1.   ],[ 0.547 -0.998  0.005  0.227],[-100    0],--,1,0,0,0,0,0
2.5,30,0,0,--,4,False,True,False,--,0.564,-99.869,2.499,29.996,2.499,29.996,0.224,0.39,4.438,0.28,0.488,--,-115.114,115.114,-19.164,1.227,1.043,539.301,262.973,0.46,470.841,--,0.836,[0.98  0.691 1.    0.594 0.813 0.607 1.   ],[ 0.564 -0.998  0.005  0.204],[-100    0],--,1,0,0,0,0,0
2.5,30,0,1,--,4,False,True,False,--,0.54,-99.514,2.489,29.935,2.489,29.935,0.231,0.398,4.363,0.286,0.494,--,-112.992,112.992,-18.838,1.243,1.045,521.252,234.184,0.295,465.684,--,0.831,[0.99  0.667 1.    0.579 0.827 0.578 1.   ],[ 0.541 -0.993  0.006  0.172],[-100    0],--,1,0,0,0,0,0
2.5,30,0,2,--,4,False,True,False,--,0.512,-99.302,2.491,29.969,2.491,29.969,0.232,0.399,4.347,0.288,0.496,--,-112.939,112.939,-18.835,1.243,1.025,422.822,372.954,-10.269,198.943,--,0.831,[0.985 0.664 1.    0.583 0.828 0.577 1.   ],[ 0.51  -0.986  0.008  0.161],[-100    0],--,1,0,0,0,0,0
2.5,40,0,0,--,4,False,True,False,--,0.583,-99.419,2.487,39.919,2.487,39.919,0.23,0.36,3.319,0.367,0.575,--,-113.617,113.617,-18.947,0.99,1.396,572.479,275.898,0.186,501.61,--,0.817,[1.    0.67  1.    0.486 0.823 0.586 1.   ],[ 0.577 -0.985  0.006  0.135],[-100    0],--,1,0,0,0,0,0
2.5,40,0,1,--,4,False,True,False,--,0.58,-99.419,2.487,39.905,2.487,39.905,0.226,0.357,3.352,0.361,0.569,--,-114.115,114.115,-19.027,0.992,1.384,571.96,280.166,0.245,498.643,--,0.817,[0.985 0.684 1.    0.489 0.82  0.593 1.   ],[ 0.579 -0.989  0.005  0.144],[-100    0],--,1,0,0,0,0,0
2.5,40,0,2,--,4,False,True,False,--,0.571,-99.483,2.489,39.928,2.489,39.928,0.227,0.357,3.343,0.363,0.571,--,-113.977,113.977,-18.996,0.99,1.391,566.419,276.238,0.176,494.493,--,0.814,[0.985 0.68  0.983 0.488 0.821 0.591 1.   ],[ 0.579 -0.988  0.005  0.142],[-100    0],--,1,0,0,0,0,0
2.5,50,0,0,--,4,False,True,False,--,0.564,-97.8,2.484,49.859,2.484,49.859,0.234,0.343,2.455,0.444,0.652,--,-111.804,111.804,-18.651,0.71,1.688,591.886,268.625,0.101,527.419,--,0.808,[0.985 0.657 1.    0.446 0.835 0.561 1.   ],[ 0.566 -0.948  0.006  0.095],[-100    0],--,1,0,0,0,0,0
2.5,50,0,1,--,4,False,True,False,--,0.557,-95.998,2.487,49.872,2.487,49.872,0.236,0.345,2.443,0.448,0.656,--,-121.443,121.443,-18.212,0.645,1.545,596.486,268.23,0.209,532.773,--,0.822,[0.99  0.651 1.    0.473 0.768 0.694 1.   ],[ 0.559 -0.932  0.007  0.09 ],[-100    0],--,1,0,0,0,0,0
2.5,50,0,2,--,4,False,True,False,--,0.558,-96.748,2.486,49.86,2.486,49.86,0.237,0.346,2.436,0.45,0.658,--,-122.012,122.012,-19.49,0.609,1.555,590.819,252.685,0.231,534.057,--,0.822,[0.98  0.647 1.    0.471 0.764 0.702 1.   ],[ 0.552 -0.915  0.007  0.085],[-100    0],--,1,0,0,0,0,0
2.5,60,0,0,--,4,False,True,False,--,0.55,-89.864,2.5,59.995,2.5,59.995,0.238,0.335,1.726,0.516,0.724,--,-123.269,123.269,-16.504,0.293,1.661,564.576,235.957,0.175,512.903,--,0.819,[1.    0.644 1.    0.443 0.755 0.719 1.   ],[ 0.549 -0.808  0.008  0.067],[-100    0],--,1,0,0,0,0,0
