k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y,Theta_x,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,1304.145,-1.366,0.000,--,--,--,-0.129,0.012,0.443,1.912,0.158,0.739,-0.026,-0.015,-0.001,1.000,0.350,-0.680,-0.056,-3.015,-1.748,-0.113,False,False,0.000,0.000,0.000,2.308,-0.095,1.173,1.636,0.399,-0.037,0.930,0.026,9.521,10.765,11.038,9.363,47632,50704,51340,47222,0.022,0.000,0.447,1.767,0.000,0.644,0.000,0.000,2.000,3.500,--
0,0,1304.167,-1.366,0.000,--,--,--,-0.090,0.012,0.458,1.862,0.143,0.797,-0.014,-0.028,0.003,1.000,0.280,-0.520,-0.093,-1.576,-3.167,0.361,False,False,0.000,0.000,0.000,2.095,-0.087,1.154,1.621,0.392,-0.122,0.923,0.049,9.395,10.436,11.034,9.178,47062,49662,51068,46490,0.057,0.000,0.461,1.767,0.000,0.684,0.000,0.000,2.000,3.500,--
0,0,1304.188,-1.366,0.000,--,--,--,-0.053,0.012,0.474,1.811,0.123,0.849,-0.004,-0.039,0.006,0.999,0.140,-0.400,-0.075,-0.451,-4.439,0.652,False,False,0.000,0.000,0.000,1.951,-0.077,1.136,1.605,0.385,0.089,0.806,0.018,9.349,10.458,10.473,9.053,46862,49632,49668,46080,0.092,0.000,0.475,1.767,0.000,0.724,0.000,0.000,2.000,3.500,--
0,0,1304.207,-1.366,0.000,--,--,--,-0.016,0.011,0.491,1.756,0.101,0.888,0.003,-0.047,0.008,0.999,0.040,-0.250,-0.100,0.362,-5.396,0.935,False,False,0.000,0.000,0.000,1.822,-0.067,1.114,1.589,0.383,0.148,0.845,0.031,9.347,10.409,10.440,8.852,46778,49430,49504,45456,0.128,0.000,0.490,1.767,0.000,0.764,0.000,0.000,2.000,3.500,--
0,0,1304.227,-1.366,0.000,--,--,--,0.021,0.011,0.508,1.704,0.082,0.914,0.008,-0.054,0.011,0.998,-0.040,-0.170,-0.125,1.019,-6.199,1.215,False,False,0.000,0.000,0.000,1.748,-0.054,1.094,1.572,0.384,0.213,0.744,0.042,9.555,10.369,10.388,8.867,47396,49416,49462,45574,0.163,0.000,0.505,1.767,0.000,0.804,0.000,0.000,2.000,3.500,--
0,0,1304.247,-1.366,0.000,--,--,--,0.057,0.011,0.525,1.659,0.065,0.931,0.010,-0.058,0.012,0.998,-0.110,0.010,-0.123,1.191,-6.679,1.360,False,False,0.000,0.000,0.000,1.695,-0.046,1.075,1.555,0.392,0.297,0.799,0.052,9.827,10.650,10.615,8.929,48250,50258,50176,45900,0.198,0.000,0.522,1.767,0.000,0.844,0.000,0.000,2.000,3.500,--
0,0,1304.257,-1.366,0.000,--,--,--,0.076,0.010,0.533,1.644,0.062,0.935,0.008,-0.057,0.011,0.998,-0.160,0.000,-0.140,1.022,-6.516,1.212,False,False,0.000,0.000,0.000,1.678,-0.041,1.073,1.538,0.405,0.387,0.510,0.109,10.693,10.595,10.887,9.187,50794,50560,51254,46996,0.234,0.000,0.539,1.767,0.000,0.884,0.000,0.000,2.000,3.500,--
0,0,1304.285,-1.366,0.000,--,--,--,0.131,0.010,0.559,1.616,0.048,0.939,-0.000,-0.050,0.001,0.999,-0.220,0.270,-0.100,0.008,-5.711,0.158,False,False,0.000,0.000,0.000,1.642,-0.033,1.07,1.521,0.419,0.398,0.391,0.102,11.118,10.886,11.107,9.647,52060,51516,52036,48456,0.269,0.000,0.557,1.767,0.000,0.924,0.000,0.000,2.000,3.500,--
0,0,1304.307,-1.366,0.000,--,--,--,0.167,0.009,0.576,1.595,0.043,0.943,-0.006,-0.046,-0.003,0.999,-0.200,0.300,-0.106,-0.648,-5.236,-0.288,False,False,0.000,0.000,0.000,1.614,-0.030,1.068,1.504,0.433,0.403,0.405,0.137,11.615,11.121,11.619,9.852,53850,52708,53858,49584,0.304,0.000,0.576,1.767,0.000,0.964,0.000,0.000,2.000,3.500,--
0,0,1304.317,-1.366,0.000,--,--,--,0.186,0.009,0.585,1.585,0.042,0.946,-0.008,-0.043,-0.006,0.999,-0.230,0.270,-0.093,-0.978,-4.922,-0.593,False,False,0.000,0.000,0.000,1.601,-0.029,1.067,1.486,0.447,0.381,0.430,0.148,11.979,11.428,12.055,10.155,55348,54084,55520,50982,0.340,0.000,0.596,1.767,0.000,1.004,0.000,0.000,2.000,3.500,--
0,0,1304.346,-1.366,0.000,--,--,--,0.239,0.009,0.611,1.557,0.046,0.963,-0.014,-0.036,-0.011,0.999,-0.170,0.270,-0.098,-1.631,-4.142,-1.211,False,False,0.000,0.000,0.000,1.551,-0.031,1.067,1.477,0.454,0.359,0.347,0.164,12.085,11.815,12.318,10.737,55984,54142,55940,51460,0.375,0.000,0.616,1.767,0.000,1.044,0.000,0.000,2.000,3.500,--
0,0,1304.367,-1.366,0.000,--,--,--,0.275,0.010,0.630,1.543,0.053,0.98,-0.018,-0.032,-0.012,0.999,-0.070,0.180,-0.045,-2.106,-3.674,-1.361,False,False,0.000,0.000,0.000,1.509,-0.035,1.07,1.450,0.457,0.146,0.548,0.139,11.925,11.632,12.555,10.542,56430,55746,57860,53086,0.414,0.000,0.640,1.767,0.000,1.088,0.000,0.000,2.000,3.500,--
0,0,1304.389,-1.366,0.000,--,--,--,0.310,0.010,0.649,1.529,0.059,1.013,-0.019,-0.028,-0.015,0.999,-0.010,0.140,-0.019,-2.268,-3.206,-1.682,False,False,0.000,0.000,0.000,1.451,-0.039,1.075,1.431,0.478,0.202,0.689,0.128,12.351,12.373,13.115,10.975,58142,58190,59850,54864,0.446,0.000,0.660,1.767,0.000,1.124,0.000,0.000,2.000,3.500,--
0,0,1304.409,-1.366,0.000,--,--,--,0.346,0.011,0.669,1.519,0.067,1.051,-0.021,-0.025,-0.018,0.999,0.010,0.150,0.002,-2.430,-2.898,-2.001,False,False,0.000,0.000,0.000,1.383,-0.046,1.081,1.411,0.483,0.355,0.717,0.120,12.528,12.659,13.095,10.977,58760,59056,60026,55070,0.481,0.000,0.683,1.767,0.000,1.164,0.000,0.000,2.000,3.500,--
0,0,1304.429,-1.366,0.000,--,--,--,0.381,0.012,0.690,1.509,0.077,1.094,-0.024,-0.021,-0.019,0.999,-0.080,0.120,-0.011,-2.743,-2.432,-2.163,False,False,0.000,0.000,0.000,1.310,-0.052,1.09,1.390,0.485,0.465,0.702,0.146,12.785,12.680,13.158,10.848,59668,59432,60498,55054,0.517,0.000,0.706,1.767,0.000,1.204,0.000,0.000,2.000,3.500,--
0,0,1304.449,-1.366,0.000,--,--,--,0.415,0.014,0.712,1.499,0.086,1.144,-0.026,-0.018,-0.021,0.999,-0.080,0.110,-0.017,-3.057,-2.125,-2.323,False,False,0.000,0.000,0.000,1.232,-0.061,1.098,1.368,0.465,0.498,0.556,0.167,12.510,12.001,12.601,10.346,59044,57864,59252,53758,0.555,0.000,0.733,1.767,0.000,1.248,0.000,0.000,2.000,3.500,--
0,0,1304.468,-1.366,0.000,--,--,--,0.450,0.015,0.735,1.488,0.102,1.196,-0.028,-0.017,-0.022,0.999,-0.130,0.150,0.036,-3.216,-1.974,-2.483,False,False,0.000,0.000,0.000,1.162,-0.071,1.108,1.345,0.482,0.544,0.475,0.121,12.862,12.604,12.753,11.004,59620,59040,59376,55240,0.587,0.000,0.756,1.767,0.000,1.284,0.000,0.000,2.000,3.500,--
0,0,1304.490,-1.366,0.000,--,--,--,0.484,0.017,0.759,1.479,0.117,1.249,-0.030,-0.012,-0.022,0.999,-0.040,0.180,-0.061,-3.523,-1.505,-2.492,False,False,0.000,0.000,0.000,1.092,-0.084,1.12,1.320,0.479,0.437,0.466,0.228,13.145,11.989,13.190,10.571,60026,57410,60122,53944,0.623,0.000,0.782,1.767,0.000,1.324,0.000,0.000,2.000,3.500,--
0,0,1304.510,-1.366,0.000,--,--,--,0.516,0.019,0.784,1.46,0.129,1.307,-0.030,-0.010,-0.024,0.999,0.080,0.270,0.012,-3.518,-1.193,-2.661,False,False,0.000,0.000,0.000,1.023,-0.094,1.128,1.295,0.476,0.482,0.470,0.166,12.832,12.195,12.814,10.699,58792,57360,58752,53776,0.658,0.000,0.809,1.767,0.000,1.364,0.000,0.000,2.000,3.500,--
0,0,1304.528,-1.366,0.000,--,--,--,0.550,0.022,0.811,1.458,0.149,1.363,-0.030,-0.006,-0.024,0.999,0.020,0.280,-0.055,-3.507,-0.717,-2.675,False,False,0.000,0.000,0.000,0.960,-0.111,1.146,1.268,0.450,0.416,0.457,0.247,12.832,12.195,12.814,10.699,57782,54702,57924,51202,0.658,0.000,0.809,1.767,0.000,1.364,0.000,0.000,2.000,3.500,--
0,0,1304.547,-1.366,0.000,--,--,--,0.583,0.024,0.839,1.442,0.155,1.422,-0.029,-0.004,-0.022,0.999,0.130,0.200,-0.087,-3.343,-0.550,-2.522,False,False,0.000,0.000,0.000,0.899,-0.123,1.158,1.240,0.461,0.222,0.605,0.259,11.948,10.831,12.618,9.413,57708,54966,59026,51718,0.732,0.000,0.868,1.767,0.000,1.448,0.000,0.000,2.000,3.500,--
0,0,1304.568,-1.366,0.000,--,--,--,0.614,0.026,0.869,1.394,0.155,1.492,-0.024,-0.010,-0.018,1.000,0.130,0.250,-0.027,-2.717,-1.159,-2.035,False,False,0.000,0.000,0.000,0.835,-0.122,1.148,1.210,0.430,0.307,0.692,0.194,11.596,12.079,12.420,10.325,54776,53528,56172,49484,0.746,0.000,0.880,1.767,0.000,1.464,0.000,0.000,2.000,3.500,--
0,0,1304.589,-1.366,0.000,--,--,--,0.646,0.028,0.899,1.373,0.159,1.547,-0.021,-0.010,-0.017,1.000,0.090,0.330,-0.050,-2.398,-1.150,-1.879,False,False,0.000,0.000,0.000,0.785,-0.132,1.16,1.180,0.425,0.372,0.597,0.217,11.573,10.716,11.926,9.195,54714,52664,55526,48698,0.803,0.000,0.928,1.767,0.000,1.528,0.000,0.000,2.000,3.500,--
0,0,1304.609,-1.366,0.000,--,--,--,0.677,0.031,0.931,1.357,0.161,1.598,-0.019,-0.007,-0.017,1.000,0.120,0.420,-0.028,-2.234,-0.830,-1.887,False,False,0.000,0.000,0.000,0.739,-0.136,1.174,1.147,0.394,1.274,0.971,0.324,11.636,10.483,11.160,6.960,54664,51902,53550,41558,0.838,0.000,0.959,1.767,0.000,1.568,0.000,0.000,2.000,3.500,--
0,0,1304.628,-1.366,0.000,--,--,--,0.674,0.095,0.970,0.862,1.012,1.53,-0.177,-0.098,-0.011,0.979,0.090,0.560,0.079,-20.431,-11.324,0.752,False,False,0.000,0.000,0.000,0.738,-0.864,0.794,1.116,0.472,-1.528,-0.767,-0.014,11.388,10.298,12.583,13.896,53236,50626,55894,58616,0.874,0.000,0.990,1.767,0.000,1.608,0.000,0.000,2.000,3.500,--
0,0,1304.648,-1.366,0.000,--,--,--,0.761,0.004,0.992,1.664,-0.362,1.445,0.086,0.072,-0.026,0.993,0.280,0.590,0.061,10.042,8.487,-2.286,False,False,0.000,0.000,0.000,0.769,0.309,1.505,1.087,0.501,-2.066,-1.138,-0.004,11.467,9.736,12.906,15.000,50292,46502,53138,55880,0.909,0.000,1.023,1.767,0.000,1.648,0.000,0.000,2.000,3.500,--
0,0,1304.667,-1.366,0.000,--,--,--,0.795,0.007,1.023,1.656,-0.295,1.514,0.071,0.069,-0.025,0.995,0.250,0.400,0.008,8.278,8.122,-2.280,False,False,0.000,0.000,0.000,0.713,0.258,1.539,1.071,0.502,-1.829,-0.918,0.049,12.159,10.103,13.419,13.697,55778,51470,58804,60852,0.944,0.000,1.056,1.767,0.000,1.688,0.000,0.000,2.000,3.500,--
0,0,1304.696,-1.366,0.000,--,--,--,0.845,0.012,1.074,1.641,-0.207,1.601,0.048,0.062,-0.024,0.997,-0.470,-0.140,-0.046,5.713,7.267,-2.342,False,False,0.000,0.000,0.000,0.642,0.192,1.601,1.021,0.487,-0.268,0.088,0.116,12.613,11.792,13.172,12.072,58628,56738,59864,57394,0.980,0.000,1.091,1.767,0.000,1.728,0.000,0.000,2.000,3.500,--
0,0,1304.715,-1.366,0.000,--,--,--,0.878,0.015,1.109,1.636,-0.159,1.659,0.030,0.055,-0.024,0.998,-1.000,-0.530,-0.070,3.636,6.430,-2.497,False,False,0.000,0.000,0.000,0.606,0.183,1.659,0.988,0.487,0.908,0.842,0.156,13.109,13.136,13.006,10.390,60616,60676,60386,54074,1.015,0.000,1.126,1.767,0.000,1.768,0.000,0.000,2.000,3.500,--
0,0,1304.725,-1.366,0.000,--,--,--,0.895,0.017,1.127,1.636,-0.136,1.691,0.019,0.050,-0.024,0.998,-1.220,-0.710,-0.121,2.354,5.767,-2.581,False,False,0.000,0.000,0.000,0.580,0.133,1.683,0.951,0.481,1.750,1.467,0.226,13.432,13.869,12.989,8.821,61904,62854,60916,50150,1.050,0.000,1.161,1.767,0.000,1.808,0.000,0.000,2.000,3.500,--
0,0,1304.754,-1.366,0.000,--,--,--,0.946,0.022,1.182,1.631,-0.074,1.789,-0.012,0.035,-0.024,0.999,-1.430,-0.910,-0.114,-1.334,3.934,-2.744,False,False,0.000,0.000,0.000,0.518,0.083,1.783,0.934,0.478,1.885,1.629,0.228,13.166,14.452,12.379,8.287,61676,63130,60776,49110,1.086,0.000,1.198,1.767,0.000,1.848,0.000,0.000,2.000,3.500,--
0,0,1304.754,-1.366,0.000,--,--,--,0.946,0.022,1.182,1.631,-0.074,1.789,-0.012,0.035,-0.024,0.999,-1.430,-0.910,-0.054,-1.334,3.934,-2.744,False,False,0.000,0.000,0.000,0.518,0.083,1.783,0.877,0.462,1.737,1.521,0.196,12.757,13.522,12.419,8.410,60388,62100,59610,48880,1.121,0.000,1.235,1.767,0.000,1.888,0.000,0.000,2.000,3.500,--
0,0,1304.796,-1.366,0.000,--,--,--,1.013,0.030,1.261,1.614,0.023,1.925,-0.043,0.017,-0.024,0.999,-0.460,-0.310,0.000,-4.876,1.787,-2.775,False,False,0.000,0.000,0.000,0.441,-0.017,1.93,0.837,0.447,1.121,0.939,0.159,12.603,12.980,12.349,8.459,58678,59048,58006,50706,1.139,0.000,1.254,1.767,0.000,1.908,0.000,0.000,2.000,3.500,--
0,0,1304.806,-1.366,0.000,--,--,--,1.029,0.032,1.281,1.608,0.05,1.959,-0.047,0.014,-0.024,0.999,-0.240,-0.230,0.075,-5.360,1.458,-2.767,False,False,0.000,0.000,0.000,0.423,-0.051,1.972,0.797,0.433,0.487,0.538,0.100,11.424,11.438,11.504,9.828,55456,55488,55646,51418,1.192,0.000,1.312,1.767,0.000,1.968,0.000,0.000,2.000,3.500,--
0,0,1304.835,-1.366,0.000,--,--,--,1.078,0.041,1.344,1.58,0.136,2.048,-0.053,0.012,-0.024,0.998,0.420,0.190,0.100,-5.999,1.284,-2.767,False,False,0.000,0.000,0.000,0.373,-0.167,2.098,0.755,0.422,0.101,0.271,0.094,11.019,10.661,11.285,10.077,53786,52908,54428,51422,1.227,0.000,1.352,1.767,0.000,2.008,0.000,0.000,2.000,3.500,--
0,0,1304.854,-1.366,0.000,--,--,--,1.110,0.048,1.387,1.561,0.193,2.099,-0.051,0.014,-0.024,0.998,0.650,0.400,0.099,-5.837,1.447,-2.773,False,False,0.000,0.000,0.000,0.342,-0.256,2.195,0.713,0.413,-0.093,-0.014,0.119,10.974,9.968,11.099,10.134,53104,50592,53404,51022,1.263,0.000,1.393,1.767,0.000,2.048,0.000,0.000,2.000,3.500,--
0,0,1304.874,-1.366,0.000,--,--,--,1.142,0.056,1.431,1.545,0.244,2.143,-0.048,0.017,-0.024,0.998,0.790,0.650,0.082,-5.511,1.772,-2.785,False,False,0.000,0.000,0.000,0.315,-0.351,2.314,0.670,0.408,-0.176,-0.397,0.159,11.252,9.316,10.905,10.212,52920,48086,52104,50412,1.298,0.000,1.434,1.767,0.000,2.088,0.000,0.000,2.000,3.500,--
0,0,1304.894,-1.308,0.000,--,--,--,1.173,0.064,1.475,1.529,0.289,2.179,-0.044,0.019,-0.022,0.999,0.820,0.510,0.120,-5.030,2.107,-2.633,False,False,0.000,0.000,0.000,0.288,-0.450,2.449,0.603,0.317,0.483,0.236,0.209,9.188,7.521,9.075,7.221,47392,43438,46320,39628,1.333,0.000,1.476,1.767,0.000,2.106,0.000,0.000,0.000,3.500,--
0,0,1304.904,-0.952,0.000,--,--,--,1.189,0.068,1.498,1.522,0.31,2.192,-0.043,0.021,-0.022,0.999,0.670,0.420,0.176,-4.867,2.269,-2.637,False,False,0.000,0.000,0.000,0.276,-0.502,2.529,0.579,0.275,1.514,0.732,0.306,8.889,7.508,7.661,3.984,44870,40894,41366,26136,1.369,0.000,1.518,1.767,0.000,2.106,0.000,0.000,0.000,3.500,--
0,0,1304.932,-0.190,0.000,--,--,--,1.243,0.066,1.564,1.638,0.109,2.171,0.004,0.047,-0.026,0.999,0.730,0.220,0.243,0.618,5.411,-2.987,False,False,0.000,0.000,0.000,0.247,-0.205,3.046,0.537,0.333,-0.741,-0.009,-0.027,8.698,7.929,8.530,6.491,40230,40814,43340,43924,1.386,0.000,1.539,1.767,0.000,2.106,0.000,0.000,0.000,3.500,--
0,0,1304.952,0.163,0.000,--,--,--,1.275,0.075,1.609,1.616,0.173,2.178,0.001,0.044,-0.024,0.999,0.860,0.120,0.115,0.278,5.084,-2.686,True,False,0.000,0.000,0.000,0.225,-0.358,3.283,0.470,0.000,0.000,-11.353,0.000,8.901,0.000,0.000,8.901,43876,0,0,43876,1.436,0.000,1.598,1.767,0.000,2.106,0.000,0.000,0.000,3.500,--
0,0,1304.974,-0.696,0.000,--,--,--,1.306,0.082,1.653,1.605,0.199,2.162,0.007,0.042,-0.022,0.999,0.990,-0.580,0.057,0.898,4.779,-2.502,True,False,0.000,0.000,0.000,0.205,-0.455,3.586,0.447,0.000,0.000,-11.353,0.000,8.901,0.000,0.000,8.901,41434,0,0,41434,1.471,0.000,1.641,1.767,0.000,2.106,0.000,0.000,0.000,3.500,--
0,0,1304.994,-1.366,0.000,--,--,--,1.338,0.091,1.698,1.586,0.254,2.132,0.008,0.028,-0.021,0.999,1.130,-1.660,-0.022,1.018,3.193,-2.351,True,False,0.000,0.000,0.000,0.186,-0.634,3.948,0.380,0.000,0.000,-11.353,0.000,8.901,0.000,0.000,8.901,40494,0,0,40494,1.506,0.000,1.683,1.767,0.000,2.106,0.000,0.000,0.000,3.500,--
0,0,1305.014,-1.366,0.000,--,--,--,1.370,0.100,1.742,1.572,0.291,2.079,0.014,0.003,-0.022,1.000,1.370,-3.060,-0.073,1.594,0.352,-2.533,True,False,0.000,0.000,0.000,0.169,-0.817,4.404,0.358,0.000,0.000,-11.353,0.000,8.901,0.000,0.000,8.901,40372,0,0,40372,1.542,0.000,1.725,1.767,0.000,2.106,0.000,0.000,0.000,3.503,--
0,0,1305.033,-1.366,0.000,--,--,--,1.402,0.109,1.784,1.572,0.316,2.019,0.022,-0.033,-0.024,0.999,1.580,-4.760,-0.073,2.448,-3.749,-2.778,True,False,0.000,0.000,0.000,0.153,-1.021,5.008,0.358,0.000,0.000,-11.353,0.000,8.901,0.000,0.000,8.901,40372,0,0,40372,1.560,0.000,1.746,1.767,0.000,2.106,0.000,0.000,0.000,3.503,--
0,0,1305.053,-1.366,0.000,--,--,--,1.436,0.118,1.825,1.576,0.331,1.943,0.035,-0.084,-0.026,0.995,1.890,-6.650,-0.244,3.701,-9.586,-3.336,True,False,0.000,0.000,0.000,0.138,-1.224,5.791,0.273,0.000,0.000,-11.353,0.000,8.901,0.000,0.000,8.901,40252,0,0,40252,1.613,0.000,1.809,1.767,0.000,2.106,0.000,0.000,0.000,3.514,--
0,0,1305.074,-1.366,0.000,--,--,--,1.469,0.126,1.864,1.585,0.338,1.857,0.048,-0.152,-0.029,0.987,2.260,-8.740,-0.337,4.989,-17.359,-4.134,True,False,0.000,0.000,0.000,0.123,-1.470,6.831,0.234,0.000,0.000,-11.353,0.000,8.901,0.000,0.000,8.901,40252,0,0,40252,1.648,0.000,1.851,1.767,0.000,2.106,0.000,0.000,0.000,3.514,--
0,0,1305.094,-1.366,0.000,--,--,--,1.503,0.133,1.901,1.59,0.339,1.765,0.066,-0.238,-0.035,0.968,2.700,-11.020,-0.412,6.472,-27.297,-5.660,True,False,0.000,0.000,0.000,0.108,-1.762,8.216,0.196,0.000,0.000,-11.353,0.000,8.901,0.000,0.000,8.901,40252,0,0,40252,1.683,0.000,1.893,1.767,0.000,2.106,0.000,0.000,0.000,3.514,--
0,0,1305.114,-1.366,0.000,--,--,--,1.537,0.140,1.936,1.591,0.335,1.66,0.089,-0.343,-0.040,0.934,3.170,-13.520,-0.456,8.003,-39.794,-7.803,True,False,0.000,0.000,0.000,0.093,-2.123,10.114,0.159,0.000,0.000,-11.353,0.000,8.901,0.000,0.000,8.901,40252,0,0,40252,1.719,0.000,1.935,1.767,0.000,2.106,0.000,0.000,0.000,3.514,--
0,0,1305.133,-1.366,0.000,--,--,--,1.570,0.146,1.969,1.592,0.327,1.542,0.113,-0.465,-0.047,0.877,3.700,-16.250,-0.473,9.093,-55.009,-10.837,True,False,0.000,0.000,0.000,0.078,-2.638,12.836,0.125,0.000,0.000,-11.353,0.000,8.901,0.000,0.000,8.901,40252,0,0,40252,1.736,0.000,1.957,1.767,0.000,2.106,0.000,0.000,0.000,3.514,--
0,0,1305.154,-1.366,0.000,--,--,--,1.602,0.152,1.997,1.47,0.316,1.056,0.120,-0.602,-0.030,0.789,6.830,-21.690,8.034,8.987,-73.816,-11.126,True,False,0.000,0.000,0.000,0.066,-3.525,17.147,0.095,0.000,0.000,-11.353,0.000,8.901,0.000,0.000,8.901,40252,0,0,40252,1.789,0.000,2.020,1.767,0.000,2.106,0.000,0.000,0.000,3.514,--
0,0,--,0,--,[0.000 0.000],[0.000 0.000],[0.000 0.000],--,--,--,2.75,50.0,0.0,--,--,--,--,--,--,--,--,--,--,0.20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Rollout Completed: Falling Drone
0,0,1304.954,0.000,0.000,--,--,--,,,1.564,1.638,0.109,2.171,0.004,0.047,-0.026,0.999,0.761,0.287,,0.000,0.000,0.000,True,--,--,--,--,0.236,-0.281,3.158,0.514,0.000,0.000,0.000,0.000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Flip Data
