k_ep,k_run,t,Policy_Trigger,Policy_Action,mu,sigma,policy,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,eul_x,eul_y,eul_z,flip_flag,impact_flag,Tau_est,Theta_y_est,Theta_x_est,Tau,Theta_y,Theta_x,D_ceil,F_thrust,Mx,My,Mz,M1_thrust,M2_thrust,M3_thrust,M4_thrust,M1_pwm,M2_pwm,M3_pwm,M4_pwm,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Volts,Error
0,0,648.513,-1.366,0.000,--,--,--,-0.010,-0.030,0.921,2.046,0.108,0.093,-0.017,0.076,0.001,0.997,0.030,-0.740,-0.033,-1.909,8.731,0.013,False,False,0.000,0.000,0.000,12.167,-0.096,-1.764,1.157,0.525,0.007,1.331,0.186,13.367,13.659,15.000,11.708,57242,58376,60986,53856,0.264,0.000,0.906,2.068,0.000,0.275,0.000,0.000,3.000,3.500,--
0,0,648.532,-1.366,0.000,--,--,--,0.032,-0.030,0.923,2.063,0.107,0.151,-0.015,0.069,0.001,0.997,0.090,-0.820,-0.059,-1.751,7.936,0.037,False,False,0.000,0.000,0.000,7.565,-0.095,-1.783,1.154,0.528,-0.067,1.448,0.212,13.136,13.781,15.000,11.575,57526,58592,61202,53900,0.326,0.000,0.916,2.068,0.000,0.365,0.000,0.000,3.000,3.500,--
0,0,648.542,-1.366,0.000,--,--,--,0.053,-0.029,0.924,2.072,0.107,0.182,-0.015,0.065,0.001,0.998,0.080,-0.850,-0.041,-1.751,7.460,0.045,False,False,0.000,0.000,0.000,6.255,-0.095,-1.793,1.150,0.527,-0.021,1.504,0.197,13.308,13.640,15.000,11.429,57330,58844,61202,53820,0.367,0.000,0.924,2.068,0.000,0.425,0.000,0.000,3.000,3.500,--
0,0,648.571,-1.366,0.000,--,--,--,0.117,-0.029,0.931,2.089,0.106,0.296,-0.014,0.053,0.000,0.999,0.070,-0.850,-0.068,-1.584,6.028,-0.083,False,False,0.000,0.000,0.000,3.856,-0.095,-1.818,1.145,0.524,0.000,1.421,0.227,13.340,13.567,15.000,11.389,57298,58032,60880,53184,0.405,0.000,0.932,2.068,0.000,0.479,0.000,0.000,3.000,3.500,--
0,0,648.592,-1.366,0.000,--,--,--,0.160,-0.027,0.937,2.093,0.106,0.376,-0.012,0.046,-0.000,0.999,0.080,-0.710,-0.089,-1.426,5.234,-0.065,False,False,0.000,0.000,0.000,3.029,-0.094,-1.834,1.138,0.520,-0.118,1.306,0.252,13.443,13.422,15.000,11.357,57060,56992,60666,52908,0.450,0.000,0.943,2.068,0.000,0.545,0.000,0.000,3.000,3.500,--
0,0,648.612,-1.366,0.000,--,--,--,0.203,-0.028,0.945,2.099,0.101,0.460,-0.012,0.039,-0.001,0.999,0.070,-0.670,-0.118,-1.420,4.439,-0.214,False,False,0.000,0.000,0.000,2.453,-0.092,-1.850,1.134,0.517,-0.006,1.306,0.283,13.078,13.208,15.000,11.415,57354,56752,60666,52226,0.487,0.000,0.953,2.068,0.000,0.599,0.000,0.000,3.000,3.500,--
0,0,648.631,-1.366,0.000,--,--,--,0.247,-0.026,0.955,2.093,0.105,0.555,-0.012,0.032,-0.001,0.999,0.090,-0.470,-0.079,-1.421,3.645,-0.204,False,False,0.000,0.000,0.000,2.025,-0.094,-1.863,1.118,0.503,-0.031,0.996,0.251,13.334,12.689,15.000,10.985,56422,55356,59632,51976,0.533,0.000,0.967,2.068,0.000,0.665,0.000,0.000,3.000,3.500,--
0,0,648.651,-1.366,0.000,--,--,--,0.290,-0.026,0.967,2.087,0.103,0.644,-0.011,0.028,-0.003,1.000,0.010,-0.430,-0.044,-1.259,3.168,-0.352,False,False,0.000,0.000,0.000,1.727,-0.094,-1.877,1.106,0.495,0.079,1.080,0.221,12.902,12.684,14.477,10.827,55672,55386,58846,51308,0.570,0.000,0.980,2.068,0.000,0.719,0.000,0.000,3.000,3.500,--
0,0,648.661,-1.366,0.000,--,--,--,0.311,-0.025,0.973,2.082,0.103,0.688,-0.011,0.025,-0.003,1.000,-0.020,-0.410,-0.089,-1.260,2.851,-0.349,False,False,0.000,0.000,0.000,1.607,-0.094,-1.882,1.099,0.491,0.088,0.862,0.269,13.212,12.521,14.368,10.766,56030,54192,58466,50800,0.595,0.000,0.989,2.068,0.000,0.755,0.000,0.000,3.000,3.500,--
0,0,648.694,-1.366,0.000,--,--,--,0.374,-0.025,0.995,2.064,0.100,0.817,-0.012,0.019,-0.004,1.000,-0.090,-0.310,-0.055,-1.418,2.214,-0.503,False,False,0.000,0.000,0.000,1.327,-0.094,-1.904,1.076,0.478,0.187,0.802,0.240,12.986,12.288,14.216,10.559,54896,53352,56858,49804,0.612,0.000,0.995,2.068,0.000,0.779,0.000,0.000,3.000,3.500,--
0,0,648.714,-1.366,0.000,--,--,--,0.417,-0.025,1.011,2.053,0.094,0.901,-0.012,0.017,-0.004,1.000,-0.060,-0.150,-0.090,-1.419,1.897,-0.499,False,False,0.000,0.000,0.000,1.184,-0.092,-1.922,1.059,0.471,0.155,0.781,0.281,12.792,11.718,13.781,10.162,54844,52470,56840,49030,0.694,0.000,1.028,2.068,0.000,0.899,0.000,0.000,3.000,3.500,--
0,0,648.714,-1.366,0.000,--,--,--,0.417,-0.025,1.011,2.053,0.094,0.901,-0.012,0.017,-0.004,1.000,-0.060,-0.150,-0.090,-1.419,1.897,-0.499,False,False,0.000,0.000,0.000,1.184,-0.092,-1.922,1.059,0.471,0.155,0.781,0.281,12.635,11.662,13.602,10.290,54844,52470,56840,49030,0.715,0.000,1.037,2.068,0.000,0.929,0.000,0.000,3.000,3.500,--
0,0,648.748,-1.366,0.000,--,--,--,0.499,-0.024,1.049,2.020,0.093,1.047,-0.014,0.014,-0.007,1.000,-0.010,-0.160,-0.062,-1.575,1.575,-0.815,False,False,0.000,0.000,0.000,0.983,-0.091,-1.962,1.019,0.462,0.101,0.791,0.267,12.563,11.464,13.496,10.099,53334,51258,55536,47992,0.777,0.000,1.067,2.068,0.000,1.019,0.000,0.000,3.000,3.500,--
0,0,648.777,-1.366,0.000,--,--,--,0.561,-0.024,1.082,1.997,0.093,1.146,-0.015,0.012,-0.008,1.000,-0.030,-0.030,-0.054,-1.733,1.413,-0.973,False,False,0.000,0.000,0.000,0.870,-0.094,-2.002,1.009,0.461,0.140,0.836,0.262,12.392,11.455,13.292,10.147,53202,51354,55430,47778,0.818,0.000,1.088,2.068,0.000,1.079,0.000,0.000,3.000,3.500,--
