V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,10,0,0,--,0,False,False,False,--,0.507,-89.953,0.5,10.0,0.5,10.0,0.076,2.472,2.294,0.007,0.215,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.844 1.    0.    0.    0.    0.    0.   ],[ 0.51  -0.999  0.002  0.19 ],[-90   0],--,0,0,0,0,1,0
0.5,10,0,1,--,0,False,False,False,--,0.516,-89.963,0.5,10.0,0.5,10.0,0.071,2.468,2.298,0.006,0.214,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.843 1.    0.    0.    0.    0.    0.   ],[ 0.518 -0.999  0.002  0.141],[-90   0],--,0,0,0,0,1,0
0.5,10,0,2,--,0,False,False,False,--,0.513,-89.968,0.5,10.0,0.5,10.0,0.074,2.471,2.295,0.006,0.215,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.845 1.    0.    0.    0.    0.    0.   ],[ 0.512 -0.999  0.002  0.174],[-90   0],--,0,0,0,0,1,0
0.5,10,0,3,--,0,False,False,False,--,0.505,-89.982,0.5,10.0,0.5,10.0,0.078,2.475,2.292,0.007,0.215,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.847 1.    0.    0.    0.    0.    0.   ],[ 0.505 -0.999  0.002  0.231],[-90   0],--,0,0,0,0,1,0
0.5,10,0,4,--,0,False,False,False,--,0.508,-89.943,0.5,10.0,0.5,10.0,0.076,2.473,2.293,0.007,0.215,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.847 1.    0.    0.    0.    0.    0.   ],[ 0.509 -0.999  0.002  0.199],[-90   0],--,0,0,0,0,1,0
0.5,15,0,0,--,0,False,False,False,--,0.508,-89.944,0.5,15.0,0.5,15.0,0.079,1.687,2.212,0.01,0.218,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.877 1.    0.    0.    0.    0.    0.   ],[ 0.508 -0.999  0.002  0.199],[-90   0],--,0,0,0,0,1,0
0.5,15,0,1,--,0,False,False,False,--,0.501,-89.982,0.5,15.0,0.5,15.0,0.082,1.69,2.209,0.011,0.219,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.883 1.    0.    0.    0.    0.    0.   ],[ 0.503 -0.999  0.002  0.24 ],[-90   0],--,0,0,0,0,1,0
0.5,15,0,2,--,0,False,False,False,--,0.513,-89.94,0.5,15.0,0.5,15.0,0.076,1.684,2.216,0.01,0.218,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.888 1.    0.    0.    0.    0.    0.   ],[ 0.513 -0.999  0.002  0.165],[-90   0],--,0,0,0,0,1,0
0.5,15,0,3,--,0,False,False,False,--,0.504,-89.994,0.5,15.0,0.5,15.0,0.081,1.689,2.21,0.01,0.219,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.887 1.    0.    0.    0.    0.    0.   ],[ 0.505 -0.999  0.002  0.221],[-90   0],--,0,0,0,0,1,0
0.5,15,0,4,--,0,False,False,False,--,0.504,-89.964,0.5,15.0,0.5,15.0,0.081,1.689,2.209,0.011,0.219,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.891 1.    0.    0.    0.    0.    0.   ],[ 0.504 -0.999  0.002  0.232],[-90   0],--,0,0,0,0,1,0
