vel_IC,phi_IC,trial_num,vx,vz,mu_0,sigma_0,RREV_threshold,RREV_sig,My_d,My_d_sig,landing_rate_4_leg,landing_rate_2_leg,RREV_flip_mean,RREV_flip_std,dRREV_flip_mean,dRREV_flip_std,OF_y_flip_mean,OF_y_flip_std,flip_height_mean,flip_height_std,flip_d_mean,flip_vz_mean,flip_vz_std,impact_force_x_mean,impact_force_x_std,impact_force_z_mean,impact_force_z_std,impact_vx_mean,impact_vx_std,impact_vz_mean,impact_vz_std,impact_eul_mean,impact_eul_std,t_delta_mean,t_delta_std
4.0,40.0,1,3.06,2.57,[7.12 5.31],[2. 2.],4.98,0.03,5.61,0.15,1.0,0.0,5.1091,0.0758,24.567,0.7122,-6.0635,0.0923,1.5821,0.0075,0.5179,2.566,0.0,12.4943,2.172,12.2943,3.9646,1.884,1.2332,0.887,0.6314,129.0724,34.1781,-0.6406,1.3056
4.0,40.0,2,3.06,2.57,[6.46 7.4 ],[2. 2.],4.93,0.01,8.84,0.0,1.0,0.0,5.0555,0.0789,25.5533,0.8017,-5.9993,0.0927,1.5922,0.0079,0.5078,2.566,0.0,13.4498,3.0118,27.032,6.0932,2.5803,0.0253,1.6977,0.0529,121.2047,7.4402,0.1883,0.0048
4.0,40.0,3,3.06,2.57,[4.78 7.35],[2. 2.],4.7,0.0,7.76,0.0,1.0,0.0,4.8178,0.0654,22.769,0.6115,-5.7185,0.0779,1.5621,0.0072,0.5379,2.566,0.0,8.5514,2.6011,29.2513,6.3695,2.6085,0.0333,1.4306,0.0867,139.4225,12.852,0.2124,0.0074
4.0,40.0,4,3.06,2.57,[4.08 7.73],[2. 2.],5.13,0.0,6.85,0.0,1.0,0.0,5.2653,0.0783,26.2761,1.6142,-6.2507,0.0916,1.5987,0.0149,0.5013,2.566,0.0,12.7476,2.1981,14.3895,5.4573,2.3934,0.7995,1.4126,0.4984,108.7886,24.3101,-0.0946,0.858
4.0,42.5,0,2.95,2.7,[5.22 5.58],[2. 2.],4.99,0.0,5.5,0.0,1.0,0.0,5.1339,0.0715,25.2114,1.5062,-5.5784,0.0797,1.562,0.0157,0.538,2.698,0.0,11.1993,1.5201,10.0141,2.7921,2.151,0.9621,1.2235,0.5831,112.7465,31.0846,-0.2757,1.0833
4.0,42.5,1,2.95,2.7,[2.63 5.42],[2. 2.],4.8,0.0,7.23,0.01,1.0,0.0,4.9359,0.0609,22.9307,0.6688,-5.3638,0.0674,1.5364,0.0082,0.5636,2.698,0.0,11.7373,1.871,23.9963,2.6986,2.5111,0.0152,1.5803,0.0428,124.8933,5.7657,0.2061,0.0041
4.0,42.5,2,2.95,2.7,[5.5  7.78],[2. 2.],5.47,0.0,8.29,0.0,1.0,0.0,5.5892,0.1028,30.5302,1.9171,-6.0744,0.1107,1.611,0.0158,0.489,2.698,0.0,12.489,1.8517,18.4822,8.6028,2.3803,0.64,1.8876,0.5322,91.323,26.1475,-0.0202,0.6958
4.0,42.5,3,2.95,2.7,[2.77 5.77],[2. 2.],4.83,0.01,7.76,0.01,1.0,0.0,4.9482,0.0757,23.7518,1.4323,-5.3761,0.0833,1.5456,0.017,0.5544,2.698,0.0,,,,,,,,,,,,
4.0,42.5,4,2.95,2.7,[5.03 3.8 ],[2. 2.],4.76,0.01,5.13,0.0,1.0,0.0,4.8579,0.0745,23.6146,0.7273,-5.2785,0.0794,1.5446,0.0085,0.5554,2.698,0.0,12.4771,1.9605,17.2601,2.5561,2.4996,0.4644,1.1681,0.2408,121.5616,13.643,0.1374,0.5162
4.0,45.0,0,2.83,2.83,[4.37 4.08],[2. 2.],5.01,0.0,5.92,0.09,1.0,0.0,5.1299,0.0608,25.7531,1.4223,-5.1047,0.059,1.5429,0.0157,0.5571,2.824,0.0,12.367,1.7594,13.5983,5.693,2.2078,0.7247,1.475,0.5213,109.3504,23.1837,-0.0835,0.869
4.0,45.0,1,2.83,2.83,[5.25 4.36],[2. 2.],5.38,0.0,8.55,0.0,1.0,0.0,5.5333,0.0863,30.2862,0.9441,-5.5072,0.0871,1.5867,0.008,0.5133,2.824,0.0,11.9689,2.2056,14.5093,3.5414,1.9792,0.8981,1.7534,0.814,107.6143,31.1186,-0.3046,1.0624
4.0,45.0,2,2.83,2.83,[5.4 5.5],[2. 2.],4.71,0.0,5.05,0.16,1.0,0.0,4.8389,0.0731,22.7381,1.4439,-4.816,0.0717,1.5069,0.019,0.5931,2.824,0.0,12.2689,2.0449,17.4423,7.0782,2.0625,0.923,1.0616,0.5442,129.9648,26.2443,-0.2379,1.0651
4.0,45.0,3,2.83,2.83,[3.52 3.73],[2. 2.],4.73,0.0,4.27,0.0,1.0,0.0,4.8667,0.0623,22.842,1.332,-4.8437,0.0618,1.5084,0.0173,0.5916,2.824,0.0,12.2048,1.6933,11.8424,2.8291,1.842,1.1105,0.8476,0.5541,129.3505,31.3794,-0.534,1.2905
4.0,45.0,4,2.83,2.83,[3.79 7.07],[2. 2.],5.27,0.0,8.06,0.14,1.0,0.0,5.4063,0.1075,28.3166,1.1124,-5.3816,0.1052,1.569,0.0104,0.531,2.824,0.0,12.4172,2.497,13.8915,2.5446,1.9115,0.9586,1.6239,0.849,112.826,34.8664,-0.392,1.1386
4.0,50.0,0,2.57,3.06,[2.61 4.6 ],[2. 2.],5.25,0.01,8.87,0.1,1.0,0.0,5.3768,0.0949,28.0565,1.7732,-4.489,0.0799,1.5216,0.0187,0.5784,3.059,0.0,15.1502,1.2849,18.8999,3.7384,1.046,1.0458,1.1144,1.197,142.5352,38.1641,-1.2424,1.4201
4.0,50.0,1,2.57,3.06,[4.1  4.86],[2. 2.],4.9,0.01,6.92,0.37,1.0,0.0,4.9911,0.0626,24.373,1.1793,-4.1671,0.0525,1.4798,0.0151,0.6202,3.059,0.0,13.6289,1.9528,22.4088,3.5414,1.7828,0.7969,1.6205,0.7614,129.3792,23.6871,-0.2686,1.0564
4.0,50.0,2,2.57,3.06,[7.02 3.93],[2. 2.],4.66,0.0,3.78,0.04,1.0,0.0,4.7488,0.0584,22.4809,0.5905,-3.9634,0.0497,1.4547,0.0084,0.6453,3.059,0.0,10.8033,1.6246,10.4077,3.2048,1.8844,0.8433,1.0371,0.4981,121.355,27.1638,-0.224,1.0784
4.0,50.0,3,2.57,3.06,[7.38 4.26],[2. 2.],5.24,0.01,8.15,0.16,1.0,0.0,5.3855,0.0897,28.3843,0.9326,-4.4962,0.0735,1.5256,0.0094,0.5744,3.059,0.0,14.1718,2.5796,17.3274,2.8987,1.3421,1.0239,1.4024,1.1256,130.0872,39.0071,-0.8649,1.372
4.0,50.0,4,2.57,3.06,[6.25 3.68],[2. 2.],4.48,0.0,4.61,0.03,1.0,0.0,4.5641,0.0589,20.7267,0.5125,-3.8079,0.0502,1.4279,0.0082,0.6721,3.059,0.0,7.3597,3.1001,20.5232,3.5928,2.2285,0.016,1.274,0.0787,136.6413,8.3218,0.2621,0.0069
4.0,60.0,0,2.0,3.46,[5.54 5.7 ],[2. 2.],4.8,0.0,6.23,0.0,1.0,0.0,4.9272,0.0699,22.9256,1.0752,-2.8258,0.041,1.377,0.0165,0.723,3.459,0.0,13.168,1.6159,18.3199,2.4275,0.4249,0.6996,0.5391,1.0353,163.2826,29.0015,-1.8827,1.2643
4.0,60.0,1,2.0,3.46,[6.38 5.56],[2. 2.],4.81,0.01,7.23,0.01,1.0,0.0,4.9466,0.0605,23.9491,1.2057,-2.8364,0.0362,1.3925,0.0181,0.7075,3.459,0.0,12.4933,1.9316,24.3591,4.1341,0.8882,0.7735,1.2922,1.2004,149.465,27.9453,-1.0293,1.412
4.0,60.0,2,2.0,3.46,[6.08 5.03],[2. 2.],4.51,0.01,5.59,0.06,1.0,0.0,4.634,0.0654,20.4022,0.8436,-2.6566,0.0378,1.3337,0.0153,0.7663,3.459,0.0,10.2323,2.2918,26.7787,5.1164,1.5688,0.2915,1.8983,0.3707,134.2794,11.4947,0.1405,0.5208
4.0,60.0,3,2.0,3.46,[3.27 3.56],[2. 2.],4.98,0.02,6.57,0.14,1.0,0.0,5.1158,0.0829,26.1776,0.8543,-2.933,0.0461,1.4237,0.0111,0.6763,3.459,0.0,13.3181,2.0562,17.0261,2.6208,0.8941,0.7811,1.3177,1.2254,139.5999,36.2009,-1.0358,1.4135
4.0,60.0,4,2.0,3.46,[3.34 5.46],[2. 2.],4.69,0.0,4.22,0.01,1.0,0.0,4.8006,0.061,22.9051,0.7389,-2.7528,0.0349,1.377,0.0119,0.723,3.459,0.0,9.0371,1.5333,10.9717,4.7655,0.8842,0.8428,0.9586,0.9775,140.4545,39.5022,-1.1169,1.4494
4.0,70.0,0,1.37,3.76,[2.52 3.67],[2. 2.],4.16,0.01,3.3,0.01,0.9667,0.0,4.2466,0.0629,18.0341,0.5298,-1.5284,0.0223,1.2157,0.013,0.8843,3.754,0.0,8.2341,1.0533,15.3455,2.6995,0.6408,0.533,0.8621,0.7883,151.1595,24.9587,-0.9091,1.4387
4.0,70.0,1,1.37,3.76,[6.03 7.93],[2. 2.],5.26,0.01,8.87,0.02,1.0,0.0,5.3841,0.0783,28.1328,1.5964,-1.9413,0.0281,1.3914,0.0204,0.7086,3.754,0.0,13.9489,0.6456,21.6954,3.5829,0.2972,0.4233,0.9465,1.4584,154.6488,36.0215,-1.6998,1.3276
4.0,70.0,2,1.37,3.76,[3.25 5.98],[2. 2.],5.19,0.0,7.76,0.04,1.0,0.0,5.3079,0.0762,27.9832,0.96,-1.9142,0.0274,1.39,0.0122,0.71,3.754,0.0,13.1037,1.5237,18.4467,4.164,0.3944,0.4564,1.1918,1.4588,146.9085,37.4219,-1.4159,1.4004
4.0,70.0,3,1.37,3.76,[3.1  7.45],[2. 2.],4.69,0.01,6.32,0.03,1.0,0.0,4.8149,0.0737,22.3576,1.3068,-1.7344,0.0266,1.3051,0.0229,0.7949,3.754,0.0,11.5305,1.4771,21.8575,4.3279,0.4508,0.4786,1.1136,1.2806,154.8199,28.5211,-1.2906,1.4112
4.0,70.0,4,1.37,3.76,[6.22 5.  ],[2. 2.],4.32,0.0,3.69,0.0,1.0,0.0,4.4207,0.0565,18.9045,1.0372,-1.5916,0.0203,1.2356,0.0235,0.8644,3.754,0.0,9.5657,1.2316,12.1863,2.2905,0.2464,0.4464,0.3563,0.8035,166.717,25.3326,-1.9458,1.2244
4.0,80.1,0,0.69,3.94,[3.15 7.42],[2. 2.],5.24,0.04,7.4,0.0,1.0,0.0,5.4121,0.0682,27.2025,0.6571,-0.9372,0.0124,1.3454,0.0092,0.7546,3.935,0.0,,,,,,,,,,,,
4.0,80.1,1,0.69,3.94,[7.17 4.97],[2. 2.],5.06,0.01,7.28,0.01,1.0,0.0,5.2138,0.082,27.1961,0.8497,-0.9022,0.0148,1.3452,0.0119,0.7548,3.935,0.0,10.752,1.1091,21.2854,7.6012,0.0824,0.1401,1.035,1.4772,152.4878,36.0405,-1.5995,1.3628
4.0,80.1,2,0.69,3.94,[2.89 4.36],[2. 2.],4.7,0.0,5.06,0.01,1.0,0.0,4.795,0.0668,22.7816,0.6336,-0.8286,0.012,1.2753,0.0114,0.8247,3.935,0.0,9.0938,1.2194,17.3117,8.6984,0.0986,0.1553,0.7,1.2014,158.2462,33.0962,-1.7826,1.3151
4.0,80.1,3,0.69,3.94,[3.43 6.88],[2. 2.],4.39,0.0,3.51,0.03,0.9667,0.0,4.5035,0.0632,19.755,0.5447,-0.7775,0.0106,1.2144,0.0123,0.8856,3.935,0.0,6.1914,1.3191,18.7791,13.0597,0.1516,0.1899,0.7263,1.0403,152.7897,34.6986,-1.5277,1.4028
4.0,80.1,4,0.69,3.94,[5.78 4.57],[2. 2.],4.29,0.01,3.18,0.05,1.0,0.0,4.3783,0.0622,18.2786,0.901,-0.7558,0.0105,1.1788,0.0219,0.9212,3.935,0.0,6.1313,1.3553,11.682,8.2567,0.1342,0.1997,0.5632,0.9241,157.5879,32.9718,-1.6289,1.3514
4.0,90.0,0,0.0,4.0,[6.35 5.49],[2. 2.],5.18,0.12,9.05,0.0,0.9667,0.0,5.304,0.1417,27.7813,1.9507,0.0161,0.0003,1.3406,0.0277,0.7594,3.995,0.0,9.9085,1.1633,30.2658,8.92,-0.1351,0.2123,0.8156,1.4705,162.0743,30.2769,-1.9702,1.2133
4.0,90.0,1,0.0,4.0,[4.42 7.21],[2. 2.],4.77,0.0,6.75,0.0,1.0,0.0,4.8938,0.0659,22.6983,1.0412,0.0161,0.0002,1.2608,0.0185,0.8392,3.995,0.0,8.8726,1.2648,18.5389,4.0136,-0.0457,0.1157,0.1964,0.8687,174.3112,17.4037,-2.3565,0.858
4.0,90.0,2,0.0,4.0,[4.1  4.04],[2. 2.],4.56,0.0,4.2,0.0,1.0,0.0,4.6541,0.0604,20.6436,0.91,0.016,0.0,1.2201,0.019,0.8799,3.995,0.0,4.957,0.8256,30.3699,12.0538,-0.0902,0.1366,0.5696,1.0895,159.5836,32.7627,-1.875,1.2772
4.0,90.0,3,0.0,4.0,[4.88 4.91],[2. 2.],4.52,0.04,3.96,0.0,1.0,0.0,4.6493,0.0698,20.2722,0.5811,0.016,0.0,1.2124,0.0128,0.8876,3.995,0.0,3.6341,1.6655,34.5882,15.0125,-0.1704,0.1508,1.205,1.2124,138.6329,38.7883,-1.1026,1.4422
4.0,90.0,4,0.0,4.0,[3.6  4.11],[2. 2.],4.73,0.04,6.53,0.07,1.0,0.0,4.8909,0.0742,22.6744,1.1045,0.016,0.0,1.2603,0.0199,0.8397,3.995,0.0,9.0153,0.6737,19.9971,4.9058,-0.1189,0.1769,0.6834,1.2908,164.37,28.1329,-1.8886,1.2671
