Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,-90,0,--,4,False,0.5,-89.88,0.305,3.272,0.107,-2.571,2.364,5.19,0.001,-0.496,0.766,[0.07  0.044 0.002 0.65  0.   ],--,1,0,0,0,0,0
0.5,-90,1,--,4,False,0.5,-89.77,0.312,3.18,0.111,-2.373,2.282,2.746,0.002,-0.499,0.746,[0.059 0.037 0.    0.65  0.   ],--,1,0,0,0,0,0
0.5,-90,2,--,4,False,0.5,-89.77,0.287,3.46,0.101,-0.476,2.376,3.009,0.002,-0.498,0.913,[0.087 0.046 0.13  0.65  0.   ],--,1,0,0,0,0,0
0.5,-90,3,--,4,False,0.5,-90.0,0.318,3.147,0.112,-2.313,2.854,3.157,-0.0,-0.497,0.757,[0.062 0.045 0.    0.65  0.   ],--,1,0,0,0,0,0
0.5,-90,4,--,4,False,0.5,-89.77,0.311,3.183,0.11,-1.399,1.927,2.705,0.002,-0.498,0.803,[0.066 0.045 0.042 0.65  0.   ],--,1,0,0,0,0,0
0.5,-85,0,--,4,False,0.5,-84.83,0.319,2.62,0.122,-3.51,1.515,2.602,0.045,-0.497,0.808,[0.056 0.042 0.059 0.65  0.   ],--,1,0,0,0,0,0
0.5,-85,1,--,4,False,0.5,-84.92,0.306,2.738,0.117,-2.804,3.115,3.928,0.044,-0.495,0.773,[0.07  0.044 0.01  0.65  0.   ],--,1,0,0,0,0,0
0.5,-85,2,--,4,False,0.5,-84.82,0.31,2.692,0.119,-4.706,2.856,4.629,0.045,-0.496,0.922,[0.061 0.042 0.17  0.65  0.   ],--,1,0,0,0,0,0
0.5,-85,3,--,4,False,0.5,-84.81,0.31,2.691,0.118,-2.97,1.908,3.912,0.045,-0.495,0.779,[0.067 0.044 0.018 0.65  0.   ],--,1,0,0,0,0,0
0.5,-85,4,--,4,False,0.5,-84.82,0.299,2.787,0.115,-2.963,2.941,4.118,0.045,-0.496,0.779,[0.067 0.044 0.018 0.65  0.   ],--,1,0,0,0,0,0
0.5,-80,0,--,4,False,0.5,-79.59,0.32,2.151,0.132,-8.24,1.512,5.763,0.09,-0.49,0.76,[0.061 0.042 0.008 0.65  0.   ],--,1,0,0,0,0,0
0.5,-80,1,--,4,False,0.5,-79.93,0.312,2.235,0.127,-3.939,1.625,2.839,0.087,-0.49,0.86,[0.065 0.043 0.101 0.65  0.   ],--,1,0,0,0,0,0
0.5,-80,2,--,4,False,0.5,-79.95,0.324,2.159,0.132,-7.108,1.762,4.003,0.087,-0.491,0.841,[0.054 0.041 0.096 0.65  0.   ],--,1,0,0,0,0,0
0.5,-80,3,--,4,False,0.5,-79.84,0.326,2.128,0.134,-7.53,2.185,4.122,0.088,-0.491,0.804,[0.057 0.042 0.055 0.65  0.   ],--,1,0,0,0,0,0
0.5,-80,4,--,4,False,0.5,-79.75,0.335,2.069,0.138,-5.145,2.643,2.832,0.089,-0.492,0.936,[0.053 0.04  0.194 0.65  0.   ],--,1,0,0,0,0,0
0.5,-75,0,--,4,False,0.5,-75.18,0.281,2.074,0.12,-2.59,2.071,3.488,0.127,-0.48,0.778,[0.083 0.043 0.003 0.65  0.   ],--,1,0,0,0,0,0
0.5,-75,1,--,4,False,0.5,-74.77,0.32,1.787,0.138,-3.309,1.596,1.799,0.131,-0.481,0.791,[0.056 0.043 0.042 0.65  0.   ],--,1,0,0,0,0,0
0.5,-75,2,--,4,False,0.5,-74.99,0.321,1.799,0.138,-3.821,2.231,2.167,0.129,-0.481,0.837,[0.055 0.042 0.089 0.65  0.   ],--,1,0,0,0,0,0
0.5,-75,3,--,4,False,0.5,-74.88,0.294,1.956,0.127,-4.106,3.133,4.173,0.13,-0.481,0.89,[0.08  0.042 0.118 0.65  0.   ],--,1,0,0,0,0,0
0.5,-75,4,--,4,False,0.5,-74.85,0.317,1.808,0.137,-5.42,2.038,3.039,0.13,-0.48,0.955,[0.062 0.043 0.2   0.65  0.   ],--,1,0,0,0,0,0
0.5,-70,0,--,4,False,0.5,-69.82,0.321,1.434,0.146,-6.508,1.777,3.433,0.172,-0.468,0.903,[0.059 0.041 0.153 0.65  0.   ],--,1,0,0,0,0,0
0.5,-70,1,--,4,False,0.5,-69.93,0.334,1.384,0.151,-5.855,3.108,2.642,0.171,-0.468,0.939,[0.054 0.042 0.194 0.65  0.   ],--,1,0,0,0,0,0
0.5,-70,2,--,4,False,0.5,-69.89,0.325,1.424,0.147,-4.445,2.555,2.42,0.171,-0.467,0.9,[0.058 0.043 0.15  0.65  0.   ],--,1,0,0,0,0,0
0.5,-70,3,--,4,False,0.5,-70.04,0.333,1.403,0.15,-5.743,2.237,2.591,0.17,-0.468,0.944,[0.054 0.043 0.197 0.65  0.   ],--,1,0,0,0,0,0
0.5,-70,4,--,4,False,0.5,-70.0,0.321,1.449,0.145,-7.389,3.414,4.012,0.17,-0.467,0.819,[0.06  0.041 0.069 0.65  0.   ],--,1,0,0,0,0,0
0.5,-65,0,--,4,False,0.5,-64.77,0.33,1.085,0.155,-6.109,1.883,2.05,0.213,-0.452,0.925,[0.051 0.042 0.182 0.65  0.   ],--,1,0,0,0,0,0
0.5,-65,1,--,4,False,0.5,-64.88,0.312,1.158,0.146,-6.028,2.008,3.383,0.211,-0.45,0.942,[0.065 0.041 0.186 0.65  0.   ],--,1,0,0,0,0,0
0.5,-65,2,--,4,False,0.5,-64.72,0.336,1.072,0.158,-7.665,2.45,2.963,0.213,-0.451,0.787,[0.053 0.04  0.044 0.65  0.   ],--,1,0,0,0,0,0
0.5,-65,3,--,4,False,0.5,-64.82,0.323,1.113,0.152,-5.721,1.673,2.533,0.212,-0.451,0.948,[0.059 0.042 0.198 0.65  0.   ],--,1,0,0,0,0,0
0.5,-65,4,--,4,False,0.5,-64.77,0.338,1.068,0.159,-10.501,2.689,3.028,0.213,-0.452,0.866,[0.048 0.039 0.129 0.65  0.   ],--,1,0,0,0,0,0
0.5,-60,0,--,4,False,0.5,-59.93,0.306,0.87,0.147,-7.402,1.745,3.125,0.249,-0.43,0.823,[0.063 0.043 0.067 0.65  0.   ],--,1,0,0,0,0,0
0.5,-60,1,--,4,False,0.5,-59.83,0.331,0.799,0.159,-7.738,2.313,2.797,0.25,-0.43,0.784,[0.055 0.041 0.038 0.65  0.   ],--,1,0,0,0,0,0
0.5,-60,2,--,4,False,0.5,-60.5,0.347,0.797,0.166,-8.151,1.537,2.392,0.245,-0.433,0.749,[0.049 0.039 0.012 0.65  0.   ],--,1,0,0,0,0,0
0.5,-60,3,--,4,False,0.5,-59.83,0.321,0.827,0.154,-6.362,2.306,2.941,0.25,-0.43,0.917,[0.06  0.043 0.165 0.65  0.   ],--,1,0,0,0,0,0
0.5,-60,4,--,4,False,0.5,-60.04,0.331,0.81,0.16,-8.132,2.165,3.026,0.249,-0.432,0.759,[0.055 0.041 0.013 0.65  0.   ],--,1,0,0,0,0,0
0.5,-55,0,--,4,False,0.5,-55.0,0.328,0.537,0.16,-8.774,1.871,4.178,0.285,-0.407,0.752,[0.062 0.039 0.001 0.65  0.   ],--,1,0,0,0,0,0
0.5,-55,1,--,4,False,0.5,-54.88,0.336,0.518,0.165,-11.453,3.086,3.635,0.287,-0.408,0.937,[0.053 0.039 0.195 0.65  0.   ],--,1,0,0,0,0,0
0.5,-55,2,--,4,False,0.5,-54.78,0.33,0.521,0.163,-9.559,1.95,3.288,0.288,-0.408,0.785,[0.055 0.041 0.039 0.65  0.   ],--,1,0,0,0,0,0
0.5,-55,3,--,4,False,0.5,-54.88,0.335,0.518,0.165,-7.266,3.8,2.978,0.287,-0.408,0.828,[0.058 0.04  0.08  0.65  0.   ],--,1,0,0,0,0,0
0.5,-55,4,--,4,False,0.5,-54.88,0.33,0.528,0.162,-6.749,2.91,2.683,0.287,-0.408,0.876,[0.055 0.04  0.131 0.65  0.   ],--,1,0,0,0,0,0
0.5,-50,0,--,4,False,0.5,-49.97,0.324,0.266,0.161,-9.021,1.936,3.322,0.32,-0.381,0.763,[0.064 0.042 0.007 0.65  0.   ],--,1,0,0,0,0,0
0.5,-50,1,--,4,False,0.5,-49.89,0.328,0.26,0.163,-12.893,3.577,4.073,0.321,-0.381,0.888,[0.056 0.038 0.144 0.65  0.   ],--,1,0,0,0,0,0
0.5,-50,2,--,4,False,0.5,-49.86,0.334,0.251,0.167,-14.491,1.706,4.175,0.323,-0.383,0.748,[0.054 0.035 0.009 0.65  0.   ],--,1,0,0,0,0,0
0.5,-50,3,--,4,False,0.5,-49.8,0.316,0.263,0.157,-6.931,1.738,3.417,0.322,-0.381,0.867,[0.063 0.04  0.114 0.65  0.   ],--,1,0,0,0,0,0
0.5,-50,4,--,4,False,0.5,-50.03,0.335,0.261,0.167,-11.347,2.032,3.436,0.321,-0.383,0.935,[0.053 0.041 0.191 0.65  0.   ],--,1,0,0,0,0,0
0.5,-45,0,--,4,False,0.5,-45.0,0.333,-0.001,0.166,-13.933,1.701,4.427,0.352,-0.352,0.787,[0.054 0.038 0.045 0.65  0.   ],--,1,0,0,0,0,0
0.5,-45,1,--,4,False,0.5,-44.84,0.324,-0.011,0.161,-11.775,2.843,4.485,0.353,-0.351,0.947,[0.058 0.039 0.2   0.65  0.   ],--,1,0,0,0,0,0
0.5,-45,2,--,4,False,0.5,-44.76,0.322,-0.012,0.161,-12.466,2.362,4.614,0.355,-0.352,0.926,[0.059 0.039 0.177 0.65  0.   ],--,1,0,0,0,0,0
0.5,-45,3,--,4,False,0.5,-44.92,0.339,-0.003,0.17,-12.476,2.568,3.893,0.355,-0.354,0.917,[0.051 0.039 0.177 0.65  0.   ],--,1,0,0,0,0,0
0.5,-45,4,--,4,False,0.5,-44.76,0.337,-0.012,0.168,-10.791,1.869,3.489,0.354,-0.351,0.896,[0.052 0.039 0.155 0.65  0.   ],--,1,0,0,0,0,0
0.5,-40,0,--,4,False,0.5,-39.73,0.327,-0.282,0.163,-11.092,1.654,3.608,0.385,-0.32,0.926,[0.057 0.042 0.177 0.65  0.   ],--,1,0,0,0,0,0
0.5,-40,1,--,4,False,0.5,-39.88,0.346,-0.261,0.173,-11.921,1.913,3.141,0.383,-0.32,0.938,[0.049 0.04  0.199 0.65  0.   ],--,1,0,0,0,0,0
0.5,-40,2,--,4,False,0.5,-39.72,0.334,-0.274,0.166,-10.514,2.482,3.593,0.384,-0.319,0.874,[0.054 0.041 0.13  0.65  0.   ],--,1,0,0,0,0,0
0.5,-40,3,--,4,False,0.5,-39.88,0.328,-0.275,0.163,-11.124,1.666,3.372,0.383,-0.32,0.917,[0.052 0.035 0.179 0.65  0.   ],--,1,0,0,0,0,0
0.5,-40,4,--,4,False,0.5,-39.79,0.324,-0.281,0.161,-12.237,1.944,4.019,0.383,-0.319,0.938,[0.058 0.04  0.19  0.65  0.   ],--,1,0,0,0,0,0
0.5,-35,0,--,4,False,0.5,-34.74,0.327,-0.554,0.161,-12.125,1.932,3.956,0.411,-0.285,0.942,[0.057 0.04  0.194 0.65  0.   ],--,1,0,0,0,0,0
0.5,-35,1,--,4,False,0.5,-34.8,0.335,-0.537,0.165,-11.133,2.882,3.726,0.41,-0.285,0.922,[0.053 0.039 0.18  0.65  0.   ],--,1,0,0,0,0,0
0.5,-35,2,--,4,False,0.5,-34.8,0.333,-0.544,0.164,-9.397,2.952,3.214,0.41,-0.285,0.773,[0.054 0.042 0.027 0.65  0.   ],--,1,0,0,0,0,0
