V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
1.5,10,0,0,--,4,False,True,False,--,0.537,-99.6,1.5,10.0,1.5,10.0,0.147,0.972,5.834,0.038,0.253,--,-144.695,144.695,-20.101,0.413,-0.521,nan,nan,nan,nan,--,0.92,[0.999 1.    0.861 0.927 0.673 0.962 1.   ],[ 0.538 -0.994  0.004  0.314],[-100    0],--,1,0,0,0,0,0
1.5,10,0,1,--,4,False,True,False,--,0.51,-99.727,1.5,10.0,1.5,10.0,0.154,0.978,5.797,0.04,0.255,--,-145.88,145.88,-20.067,0.417,-0.528,nan,nan,nan,nan,--,0.934,[0.997 0.982 0.918 0.921 0.663 0.98  1.   ],[ 0.513 -0.995  0.004  0.339],[-100    0],--,1,0,0,0,0,0
1.5,10,0,2,--,4,False,True,False,--,0.531,-99.738,1.5,10.0,1.5,10.0,0.15,0.975,5.816,0.039,0.254,--,-144.788,144.788,-20.053,0.418,-0.518,nan,nan,nan,nan,--,0.925,[1.    0.998 0.882 0.929 0.672 0.963 1.   ],[ 0.532 -0.995  0.004  0.325],[-100    0],--,1,0,0,0,0,0
1.5,10,0,3,--,4,False,True,False,--,0.512,-99.825,1.5,10.0,1.5,10.0,0.154,0.978,5.797,0.04,0.255,--,-146.033,146.033,-20.088,0.417,-0.53,nan,nan,nan,nan,--,0.935,[1.    0.982 0.922 0.92  0.662 0.982 1.   ],[ 0.512 -0.995  0.004  0.34 ],[-100    0],--,1,0,0,0,0,0
1.5,10,0,4,--,4,False,True,False,--,0.534,-99.898,1.5,10.0,1.5,10.0,0.15,0.975,5.817,0.039,0.254,--,-144.994,144.994,-20.083,0.419,-0.521,nan,nan,nan,nan,--,0.926,[0.998 0.999 0.884 0.927 0.67  0.966 1.   ],[ 0.533 -0.995  0.004  0.324],[-100    0],--,1,0,0,0,0,0
1.5,15,0,0,--,4,False,True,False,--,0.531,-99.53,1.5,15.0,1.5,15.0,0.154,0.707,5.279,0.06,0.274,--,-137.664,137.664,-19.944,0.399,-0.328,nan,nan,nan,nan,--,0.9,[1.    0.982 0.818 0.989 0.729 0.855 1.   ],[ 0.529 -0.995  0.004  0.332],[-100    0],--,1,0,0,0,0,0
1.5,15,0,1,--,4,False,True,False,--,0.539,-99.606,1.5,15.0,1.5,15.0,0.151,0.704,5.298,0.059,0.273,--,-136.622,136.622,-19.932,0.4,-0.316,nan,nan,nan,nan,--,0.893,[0.997 0.995 0.791 0.992 0.737 0.839 1.   ],[ 0.536 -0.995  0.004  0.323],[-100    0],--,1,0,0,0,0,0
1.5,15,0,2,--,4,False,True,False,--,0.503,-99.745,1.5,15.0,1.5,15.0,0.158,0.711,5.248,0.061,0.276,--,-137.852,137.852,-19.912,0.404,-0.327,nan,nan,nan,nan,--,0.905,[0.998 0.961 0.846 0.989 0.728 0.857 1.   ],[ 0.505 -0.995  0.004  0.349],[-100    0],--,1,0,0,0,0,0
1.5,15,0,3,--,4,False,True,False,--,0.513,-98.49,1.5,15.0,1.5,15.0,0.156,0.709,5.262,0.061,0.275,--,-139.565,139.565,-19.867,0.404,-0.368,nan,nan,nan,nan,--,0.909,[1.    0.97  0.847 0.978 0.714 0.883 1.   ],[ 0.515 -0.995  0.004  0.342],[-100    0],--,1,0,0,0,0,0
1.5,15,0,4,--,4,False,True,False,--,0.519,-99.737,1.5,15.0,1.5,15.0,0.156,0.709,5.262,0.061,0.275,--,-137.925,137.925,-19.983,0.399,-0.331,nan,nan,nan,nan,--,0.904,[1.    0.971 0.835 0.988 0.727 0.858 1.   ],[ 0.515 -0.995  0.004  0.342],[-100    0],--,1,0,0,0,0,0
1.5,20,0,0,--,4,False,True,False,--,0.534,-99.885,1.5,20.0,1.5,20.0,0.155,0.574,4.786,0.08,0.295,--,-131.203,131.203,-19.775,0.376,-0.132,nan,nan,nan,nan,--,0.873,[0.999 0.974 0.767 0.984 0.778 0.756 1.   ],[ 0.534 -0.995  0.004  0.332],[-100    0],--,1,0,0,0,0,0
1.5,20,0,1,--,4,False,True,False,--,0.511,-99.869,1.5,20.0,1.5,20.0,0.16,0.579,4.746,0.082,0.297,--,-133.464,133.464,-19.831,0.374,-0.158,nan,nan,nan,nan,--,0.889,[0.999 0.95  0.819 0.995 0.761 0.79  1.   ],[ 0.509 -0.995  0.004  0.348],[-100    0],--,1,0,0,0,0,0
1.5,20,0,2,--,4,False,True,False,--,0.51,-99.841,1.5,20.0,1.5,20.0,0.159,0.577,4.758,0.081,0.296,--,-132.289,132.289,-19.797,0.376,-0.147,nan,nan,nan,nan,--,0.882,[0.999 0.957 0.797 0.99  0.77  0.773 1.   ],[ 0.516 -0.995  0.004  0.345],[-100    0],--,1,0,0,0,0,0
1.5,20,0,3,--,4,False,True,False,--,0.537,-99.916,1.5,20.0,1.5,20.0,0.154,0.573,4.798,0.079,0.294,--,-131.256,131.256,-19.783,0.376,-0.133,nan,nan,nan,nan,--,0.872,[1.    0.981 0.76  0.985 0.777 0.757 1.   ],[ 0.536 -0.995  0.004  0.327],[-100    0],--,1,0,0,0,0,0
1.5,20,0,4,--,4,False,True,False,--,0.522,-99.595,1.5,20.0,1.5,20.0,0.158,0.577,4.764,0.081,0.296,--,-132.02,132.02,-19.815,0.371,-0.147,nan,nan,nan,nan,--,0.88,[1.    0.961 0.789 0.99  0.772 0.768 1.   ],[ 0.52  -0.995  0.004  0.343],[-100    0],--,1,0,0,0,0,0
1.5,25,0,0,--,4,False,True,False,--,0.509,-99.861,1.5,25.0,1.5,25.0,0.163,0.502,4.273,0.103,0.318,--,-128.945,128.945,-19.712,0.33,0.013,nan,nan,nan,nan,--,0.863,[0.999 0.937 0.799 0.892 0.794 0.722 1.   ],[ 0.509 -0.994  0.004  0.342],[-100    0],--,1,0,0,0,0,0
1.5,25,0,1,--,4,False,True,False,--,0.521,-99.573,1.5,25.0,1.5,25.0,0.16,0.499,4.296,0.102,0.316,--,-128.629,128.629,-19.72,0.327,0.012,nan,nan,nan,nan,--,0.858,[0.999 0.95  0.78  0.891 0.796 0.717 1.   ],[ 0.523 -0.995  0.004  0.337],[-100    0],--,1,0,0,0,0,0
1.5,25,0,2,--,4,False,True,False,--,0.531,-99.856,1.5,25.0,1.5,25.0,0.159,0.498,4.305,0.101,0.316,--,-127.813,127.813,-19.679,0.332,0.027,nan,nan,nan,nan,--,0.852,[0.998 0.955 0.767 0.873 0.802 0.704 1.   ],[ 0.529 -0.995  0.004  0.334],[-100    0],--,1,0,0,0,0,0
1.5,25,0,3,--,4,False,True,False,--,0.512,-99.722,1.5,25.0,1.5,25.0,0.163,0.502,4.272,0.103,0.318,--,-129.962,129.962,-19.783,0.323,-0.0,nan,nan,nan,nan,--,0.869,[0.999 0.937 0.811 0.91  0.787 0.737 1.   ],[ 0.509 -0.994  0.004  0.343],[-100    0],--,1,0,0,0,0,0
1.5,25,0,4,--,4,False,True,False,--,0.534,-99.783,1.5,25.0,1.5,25.0,0.157,0.496,4.323,0.1,0.314,--,-127.722,127.722,-19.665,0.333,0.026,nan,nan,nan,nan,--,0.85,[1.    0.965 0.755 0.873 0.802 0.703 1.   ],[ 0.535 -0.995  0.004  0.33 ],[-100    0],--,1,0,0,0,0,0
1.5,30,0,0,--,4,False,True,False,--,0.529,-99.627,1.5,30.0,1.5,30.0,0.161,0.448,3.87,0.121,0.336,--,-125.318,125.318,-19.628,0.274,0.165,nan,nan,nan,nan,--,0.823,[1.    0.946 0.767 0.665 0.819 0.666 1.   ],[ 0.534 -0.995  0.004  0.327],[-100    0],--,1,0,0,0,0,0
1.5,30,0,1,--,4,False,True,False,--,0.507,-99.879,1.5,30.0,1.5,30.0,0.166,0.452,3.83,0.124,0.339,--,-126.715,126.715,-19.65,0.275,0.152,nan,nan,nan,nan,--,0.837,[0.999 0.924 0.806 0.694 0.809 0.688 1.   ],[ 0.511 -0.994  0.004  0.337],[-100    0],--,1,0,0,0,0,0
1.5,30,0,2,--,4,False,True,False,--,0.521,-99.256,1.5,30.0,1.5,30.0,0.163,0.45,3.851,0.122,0.337,--,-127.011,127.011,-19.617,0.277,0.136,nan,nan,nan,nan,--,0.838,[0.998 0.936 0.792 0.718 0.807 0.692 1.   ],[ 0.523 -0.994  0.004  0.332],[-100    0],--,1,0,0,0,0,0
1.5,30,0,3,--,4,False,True,False,--,0.536,-99.841,1.5,30.0,1.5,30.0,0.16,0.447,3.878,0.12,0.335,--,-125.515,125.515,-19.606,0.28,0.163,nan,nan,nan,nan,--,0.824,[0.997 0.95  0.764 0.674 0.817 0.669 1.   ],[ 0.535 -0.995  0.004  0.326],[-100    0],--,1,0,0,0,0,0
1.5,30,0,4,--,4,False,True,False,--,0.537,-99.651,1.5,30.0,1.5,30.0,0.158,0.445,3.894,0.119,0.334,--,-125.323,125.323,-19.63,0.279,0.157,nan,nan,nan,nan,--,0.822,[0.999 0.959 0.752 0.679 0.819 0.666 1.   ],[ 0.537 -0.995  0.004  0.323],[-100    0],--,1,0,0,0,0,0
1.5,35,0,0,--,4,False,True,False,--,0.536,-99.79,1.5,35.0,1.5,35.0,0.163,0.412,3.463,0.14,0.355,--,-124.29,124.29,-19.556,0.218,0.279,nan,nan,nan,nan,--,0.805,[0.998 0.938 0.78  0.493 0.826 0.651 1.   ],[ 0.535 -0.994  0.004  0.32 ],[-100    0],--,1,0,0,0,0,0
1.5,35,0,1,--,4,False,True,False,--,0.522,-99.558,1.5,35.0,1.5,35.0,0.167,0.417,3.425,0.144,0.359,--,-125.164,125.164,-19.608,0.211,0.267,nan,nan,nan,nan,--,0.813,[0.997 0.917 0.812 0.496 0.82  0.664 1.   ],[ 0.517 -0.994  0.004  0.329],[-100    0],--,1,0,0,0,0,0
1.5,35,0,2,--,4,False,True,False,--,0.52,-99.812,1.5,35.0,1.5,35.0,0.167,0.417,3.427,0.144,0.359,--,-125.429,125.429,-19.595,0.213,0.271,nan,nan,nan,nan,--,0.814,[0.998 0.918 0.815 0.496 0.818 0.668 1.   ],[ 0.518 -0.994  0.004  0.329],[-100    0],--,1,0,0,0,0,0
1.5,35,0,3,--,4,False,True,False,--,0.532,-99.331,1.5,35.0,1.5,35.0,0.164,0.414,3.45,0.141,0.356,--,-124.857,124.857,-19.561,0.214,0.267,nan,nan,nan,nan,--,0.809,[1.    0.931 0.792 0.496 0.822 0.659 1.   ],[ 0.533 -0.994  0.004  0.322],[-100    0],--,1,0,0,0,0,0
1.5,35,0,4,--,4,False,True,False,--,0.533,-99.601,1.5,35.0,1.5,35.0,0.162,0.412,3.466,0.14,0.355,--,-124.12,124.12,-19.582,0.212,0.281,nan,nan,nan,nan,--,0.804,[0.997 0.94  0.777 0.489 0.827 0.648 1.   ],[ 0.535 -0.994  0.004  0.32 ],[-100    0],--,1,0,0,0,0,0
1.5,40,0,0,--,4,False,True,False,--,0.504,-99.509,1.5,40.0,1.5,40.0,0.172,0.395,3.017,0.166,0.381,--,-125.12,125.12,-19.6,0.131,0.372,nan,nan,nan,nan,--,0.815,[0.998 0.895 0.855 0.443 0.82  0.663 1.   ],[ 0.508 -0.993  0.004  0.328],[-100    0],--,1,0,0,0,0,0
1.5,40,0,1,--,4,False,True,False,--,0.517,-99.798,1.5,40.0,1.5,40.0,0.171,0.393,3.03,0.164,0.379,--,-124.327,124.327,-19.56,0.135,0.388,nan,nan,nan,nan,--,0.81,[0.999 0.902 0.839 0.44  0.825 0.651 1.   ],[ 0.516 -0.993  0.004  0.325],[-100    0],--,1,0,0,0,0,0
1.5,40,0,2,--,4,False,True,False,--,0.528,-99.877,1.5,40.0,1.5,40.0,0.169,0.392,3.042,0.163,0.378,--,-123.334,123.334,-19.542,0.135,0.402,nan,nan,nan,nan,--,0.804,[0.998 0.909 0.822 0.436 0.832 0.636 1.   ],[ 0.523 -0.993  0.004  0.322],[-100    0],--,1,0,0,0,0,0
1.5,40,0,3,--,4,False,True,False,--,0.505,-99.835,1.5,40.0,1.5,40.0,0.172,0.395,3.018,0.166,0.381,--,-124.397,124.397,-19.57,0.133,0.39,nan,nan,nan,nan,--,0.812,[0.999 0.896 0.848 0.44  0.825 0.652 1.   ],[ 0.509 -0.993  0.004  0.327],[-100    0],--,1,0,0,0,0,0
1.5,40,0,4,--,4,False,True,False,--,0.515,-99.228,1.5,40.0,1.5,40.0,0.169,0.391,3.044,0.163,0.377,--,-123.616,123.616,-19.505,0.14,0.379,nan,nan,nan,nan,--,0.805,[1.    0.911 0.818 0.442 0.83  0.64  1.   ],[ 0.525 -0.993  0.004  0.322],[-100    0],--,1,0,0,0,0,0
1.5,45,0,0,--,4,False,True,False,--,0.534,-99.741,1.5,45.0,1.5,45.0,0.17,0.372,2.687,0.18,0.395,--,-122.05,122.05,-19.533,0.051,0.502,nan,nan,nan,nan,--,0.798,[0.997 0.906 0.83  0.397 0.84  0.616 1.   ],[ 0.534 -0.993  0.004  0.313],[-100    0],--,1,0,0,0,0,0
1.5,45,0,1,--,4,False,True,False,--,0.514,-99.598,1.5,45.0,1.5,45.0,0.174,0.376,2.658,0.184,0.399,--,-122.971,122.971,-19.542,0.049,0.491,nan,nan,nan,nan,--,0.805,[0.998 0.888 0.858 0.399 0.834 0.63  1.   ],[ 0.514 -0.992  0.004  0.321],[-100    0],--,1,0,0,0,0,0
1.5,45,0,2,--,4,False,True,False,--,0.507,-99.299,1.5,45.0,1.5,45.0,0.176,0.378,2.645,0.186,0.401,--,-123.701,123.701,-19.519,0.048,0.482,nan,nan,nan,nan,--,0.811,[0.999 0.88  0.874 0.401 0.83  0.642 1.   ],[ 0.505 -0.992  0.005  0.324],[-100    0],--,1,0,0,0,0,0
1.5,45,0,3,--,4,False,True,False,--,0.526,-99.585,1.5,45.0,1.5,45.0,0.171,0.374,2.675,0.182,0.397,--,-121.874,121.874,-19.504,0.048,0.509,nan,nan,nan,nan,--,0.798,[0.998 0.899 0.835 0.395 0.841 0.614 1.   ],[ 0.526 -0.993  0.004  0.317],[-100    0],--,1,0,0,0,0,0
1.5,45,0,4,--,4,False,True,False,--,0.524,-99.502,1.5,45.0,1.5,45.0,0.172,0.374,2.673,0.182,0.397,--,-122.898,122.898,-19.527,0.046,0.497,nan,nan,nan,nan,--,0.804,[0.999 0.898 0.848 0.398 0.835 0.629 1.   ],[ 0.524 -0.993  0.004  0.318],[-100    0],--,1,0,0,0,0,0
1.5,50,0,0,--,4,False,True,False,--,0.539,-99.843,1.5,50.0,1.5,50.0,0.172,0.359,2.335,0.198,0.413,--,-121.078,121.078,-19.46,-0.046,0.615,nan,nan,nan,nan,--,0.703,[1.    0.894 0.855 0.366 0.846 0.157 1.   ],[ 0.533 -0.993  0.004  0.31 ],[-100    0],--,1,0,0,0,0,0
1.5,50,0,1,--,4,False,True,False,--,0.5,-99.756,1.5,50.0,1.5,50.0,0.178,0.365,2.297,0.205,0.42,--,-123.188,123.188,-19.519,-0.049,0.587,nan,nan,nan,nan,--,0.711,[0.998 0.868 0.905 0.371 0.833 0.154 1.   ],[ 0.505 -0.991  0.005  0.32 ],[-100    0],--,1,0,0,0,0,0
1.5,50,0,2,--,4,False,True,False,--,0.511,-99.335,1.5,50.0,1.5,50.0,0.178,0.365,2.298,0.205,0.42,--,-123.795,123.795,-19.531,-0.052,0.574,nan,nan,nan,nan,--,0.712,[1.    0.869 0.91  0.371 0.829 0.153 1.   ],[ 0.505 -0.991  0.005  0.32 ],[-100    0],--,1,0,0,0,0,0
1.5,50,0,3,--,4,False,True,False,--,0.505,-99.153,1.5,50.0,1.5,50.0,0.178,0.365,2.298,0.205,0.42,--,-123.543,123.543,-19.493,-0.049,0.573,nan,nan,nan,nan,--,0.711,[0.998 0.868 0.906 0.371 0.831 0.153 1.   ],[ 0.505 -0.991  0.005  0.32 ],[-100    0],--,1,0,0,0,0,0
1.5,50,0,4,--,4,False,True,False,--,0.537,-99.871,1.5,50.0,1.5,50.0,0.169,0.356,2.355,0.195,0.409,--,-119.993,119.993,-19.425,-0.042,0.626,nan,nan,nan,nan,--,0.7,[0.998 0.908 0.83  0.365 0.853 0.159 1.   ],[ 0.537 -0.993  0.004  0.306],[-100    0],--,1,0,0,0,0,0
1.5,55,0,0,--,4,False,True,False,--,0.539,-99.74,1.5,55.0,1.5,55.0,0.173,0.348,2.013,0.213,0.427,--,-119.838,119.838,-19.4,-0.144,0.704,nan,nan,nan,nan,--,0.704,[0.998 0.891 0.865 0.343 0.854 0.159 1.   ],[ 0.536 -0.992  0.004  0.304],[-100    0],--,1,0,0,0,0,0
1.5,55,0,1,--,4,False,True,False,--,0.51,-99.798,1.5,55.0,1.5,55.0,0.18,0.354,1.976,0.221,0.435,--,-122.149,122.149,-19.491,-0.155,0.685,nan,nan,nan,nan,--,0.712,[0.999 0.863 0.92  0.346 0.84  0.155 1.   ],[ 0.51  -0.991  0.005  0.314],[-100    0],--,1,0,0,0,0,0
1.5,55,0,2,--,4,False,True,False,--,0.503,-99.655,1.5,55.0,1.5,55.0,0.182,0.357,1.96,0.224,0.439,--,-123.15,123.15,-19.563,-0.162,0.672,nan,nan,nan,nan,--,0.716,[0.999 0.85  0.945 0.346 0.833 0.154 1.   ],[ 0.497 -0.99   0.005  0.319],[-100    0],--,1,0,0,0,0,0
1.5,55,0,3,--,4,False,True,False,--,0.538,-99.773,1.5,55.0,1.5,55.0,0.171,0.346,2.022,0.211,0.425,--,-118.81,118.81,-19.369,-0.146,0.723,nan,nan,nan,nan,--,0.702,[1.    0.899 0.848 0.34  0.86  0.16  1.   ],[ 0.537 -0.992  0.004  0.302],[-100    0],--,1,0,0,0,0,0
1.5,55,0,4,--,4,False,True,False,--,0.511,-99.436,1.5,55.0,1.5,55.0,0.179,0.354,1.978,0.22,0.435,--,-121.769,121.769,-19.482,-0.159,0.687,nan,nan,nan,nan,--,0.711,[0.999 0.864 0.914 0.344 0.842 0.156 1.   ],[ 0.512 -0.991  0.005  0.314],[-100    0],--,1,0,0,0,0,0
1.5,60,0,0,--,4,False,True,False,--,0.528,-99.585,1.5,60.0,1.5,60.0,0.178,0.343,1.681,0.231,0.446,--,-120.859,120.859,-19.473,-0.269,0.771,nan,nan,nan,nan,--,0.712,[1.    0.869 0.922 0.324 0.848 0.157 1.   ],[ 0.528 -0.991  0.004  0.305],[-100    0],--,1,0,0,0,0,0
1.5,60,0,1,--,4,False,True,False,--,0.534,-99.78,1.5,60.0,1.5,60.0,0.175,0.34,1.699,0.227,0.442,--,-118.85,118.85,-19.373,-0.26,0.799,nan,nan,nan,nan,--,0.707,[1.    0.884 0.885 0.322 0.86  0.16  1.   ],[ 0.536 -0.992  0.004  0.3  ],[-100    0],--,1,0,0,0,0,0
1.5,60,0,2,--,4,False,True,False,--,0.539,-99.391,1.5,60.0,1.5,60.0,0.177,0.342,1.687,0.23,0.445,--,-119.523,119.523,-19.395,-0.263,0.783,nan,nan,nan,nan,--,0.709,[1.    0.874 0.9   0.322 0.856 0.159 1.   ],[ 0.533 -0.992  0.004  0.303],[-100    0],--,1,0,0,0,0,0
1.5,60,0,3,--,4,False,True,False,--,0.52,-99.701,1.5,60.0,1.5,60.0,0.18,0.345,1.672,0.234,0.449,--,-120.972,120.972,-19.439,-0.266,0.774,nan,nan,nan,nan,--,0.713,[1.    0.861 0.931 0.325 0.847 0.157 1.   ],[ 0.518 -0.991  0.004  0.308],[-100    0],--,1,0,0,0,0,0
1.5,60,0,4,--,4,False,True,False,--,0.535,-99.687,1.5,60.0,1.5,60.0,0.176,0.341,1.694,0.228,0.443,--,-119.858,119.858,-19.397,-0.261,0.783,nan,nan,nan,nan,--,0.709,[0.998 0.88  0.9   0.324 0.854 0.159 1.   ],[ 0.536 -0.992  0.004  0.301],[-100    0],--,1,0,0,0,0,0
1.5,65,0,0,--,4,False,True,False,--,0.502,-99.106,1.5,65.0,1.5,65.0,0.185,0.343,1.361,0.251,0.466,--,-122.454,122.454,-19.454,-0.385,0.807,nan,nan,nan,nan,--,0.722,[0.999 0.841 0.99  0.311 0.838 0.155 1.   ],[ 0.506 -0.989  0.005  0.309],[-100    0],--,1,0,0,0,0,0
1.5,65,0,1,--,4,False,True,False,--,0.536,-99.459,1.5,65.0,1.5,65.0,0.177,0.335,1.39,0.241,0.456,--,-119.608,119.608,-19.409,-0.378,0.841,nan,nan,nan,nan,--,0.713,[1.    0.872 0.927 0.307 0.856 0.159 1.   ],[ 0.536 -0.991  0.004  0.298],[-100    0],--,1,0,0,0,0,0
1.5,65,0,2,--,4,False,True,False,--,0.502,-99.625,1.5,65.0,1.5,65.0,0.187,0.345,1.353,0.254,0.469,--,-123.148,123.148,-19.56,-0.393,0.808,nan,nan,nan,nan,--,0.723,[0.999 0.832 1.    0.312 0.833 0.154 1.   ],[ 0.497 -0.988  0.005  0.312],[-100    0],--,1,0,0,0,0,0
