V_mag,V_angle,Plane_Angle,Trial_num,--,Pad_Connections,BodyContact,ForelegContact,HindlegContact,--,a_Trg_trg,a_Rot_trg,Vel_mag_B_O_trg,Vel_angle_B_O_trg,Vel_mag_B_P_trg,Vel_angle_B_P_trg,Tau_CR_trg,Tau_trg,Theta_x_trg,D_perp_CR_trg,D_perp_trg,--,Phi_B_O_impact,Phi_B_P_impact,Omega_B_O_impact,Vel_B_P_impact_x,Vel_B_P_impact_z,Impact_Magnitude,Force_Impact_x,Force_Impact_y,Force_Impact_z,--,reward,reward_vals,NN_Output_trg,a_Rot_scale,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,10,0,0,--,0,False,False,False,--,0.511,-89.998,0.5,10.0,0.5,10.0,0.087,1.714,3.308,0.008,0.149,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.845 1.    0.    0.    0.    0.    0.   ],[ 0.511 -1.     0.     0.041],[-90   0],--,0,0,0,0,1,0
0.5,10,0,1,--,0,False,False,False,--,0.506,-89.998,0.5,10.0,0.5,10.0,0.089,1.716,3.304,0.008,0.149,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.844 1.    0.    0.    0.    0.    0.   ],[ 0.506 -1.     0.     0.043],[-90   0],--,0,0,0,0,1,0
0.5,10,0,2,--,0,False,False,False,--,0.506,-89.998,0.5,10.0,0.5,10.0,0.089,1.716,3.304,0.008,0.149,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.844 1.    0.    0.    0.    0.    0.   ],[ 0.506 -1.     0.     0.044],[-90   0],--,0,0,0,0,1,0
0.5,10,0,3,--,0,False,False,False,--,0.51,-89.998,0.5,10.0,0.5,10.0,0.088,1.715,3.307,0.008,0.149,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.844 1.    0.    0.    0.    0.    0.   ],[ 0.509 -1.     0.     0.042],[-90   0],--,0,0,0,0,1,0
0.5,10,0,4,--,0,False,False,False,--,0.522,-89.997,0.5,10.0,0.5,10.0,0.082,1.71,3.317,0.007,0.148,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.846 1.    0.    0.    0.    0.    0.   ],[ 0.522 -1.     0.     0.036],[-90   0],--,0,0,0,0,1,0
0.5,15,0,0,--,0,False,False,False,--,0.501,-89.998,0.5,15.0,0.5,15.0,0.095,1.187,3.145,0.012,0.154,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.872 1.    0.    0.    0.    0.    0.   ],[ 0.501 -1.     0.     0.046],[-90   0],--,0,0,0,0,1,0
0.5,15,0,1,--,0,False,False,False,--,0.506,-89.998,0.5,15.0,0.5,15.0,0.092,1.184,3.152,0.012,0.153,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.873 1.    0.    0.    0.    0.    0.   ],[ 0.507 -1.     0.     0.043],[-90   0],--,0,0,0,0,1,0
0.5,15,0,2,--,0,False,False,False,--,0.516,-89.997,0.5,15.0,0.5,15.0,0.088,1.18,3.163,0.011,0.153,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.876 1.    0.    0.    0.    0.    0.   ],[ 0.516 -1.     0.     0.038],[-90   0],--,0,0,0,0,1,0
0.5,15,0,3,--,0,False,False,False,--,0.505,-89.998,0.5,15.0,0.5,15.0,0.093,1.185,3.149,0.012,0.153,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.873 1.    0.    0.    0.    0.    0.   ],[ 0.504 -1.     0.     0.044],[-90   0],--,0,0,0,0,1,0
0.5,15,0,4,--,0,False,False,False,--,0.502,-89.999,0.5,15.0,0.5,15.0,0.094,1.186,3.147,0.012,0.153,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.03,[0.872 1.    0.    0.    0.    0.    0.   ],[ 0.502 -1.     0.     0.045],[-90   0],--,0,0,0,0,1,0
0.5,20,0,0,--,0,False,False,False,--,0.515,-89.997,0.5,20.0,0.5,20.0,0.092,0.918,2.992,0.016,0.157,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.905 1.    0.    0.    0.    0.    0.   ],[ 0.515 -1.     0.     0.038],[-90   0],--,0,0,0,0,1,0
0.5,20,0,1,--,0,False,False,False,--,0.521,-89.996,0.5,20.0,0.5,20.0,0.089,0.916,3.001,0.015,0.157,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.907 1.    0.    0.    0.    0.    0.   ],[ 0.521 -1.     0.     0.035],[-90   0],--,0,0,0,0,1,0
0.5,20,0,2,--,0,False,False,False,--,0.501,-89.998,0.5,20.0,0.5,20.0,0.099,0.925,2.971,0.017,0.158,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.9 1.  0.  0.  0.  0.  0. ],[ 0.501 -1.     0.     0.045],[-90   0],--,0,0,0,0,1,0
0.5,20,0,3,--,0,False,False,False,--,0.52,-89.996,0.5,20.0,0.5,20.0,0.09,0.916,3.0,0.015,0.157,--,nan,nan,nan,nan,nan,nan,nan,nan,nan,--,0.031,[0.906 1.    0.    0.    0.    0.    0.   ],[ 0.52  -1.     0.     0.036],[-90   0],--,0,0,0,0,1,0
