Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,Leg_4_NBC,Leg_4_BC,Leg_2_NBC,Leg_2_BC,Leg_0_NBC,Leg_0_BC
0.5,-30,0,--,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[0. 0. 0. 0. 0.],False,False,False,False,False,True
0.5,-30,1,--,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[0. 0. 0. 0. 0.],False,False,False,False,False,True
0.5,-30,2,--,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[0. 0. 0. 0. 0.],False,False,False,False,False,True
0.5,-30,3,--,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[0. 0. 0. 0. 0.],False,False,False,False,False,True
0.5,-30,4,--,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[0. 0. 0. 0. 0.],False,False,False,False,False,True
0.5,-25,0,--,0,True,0.5,-24.81,0.239,11.356,0.041,1.619,7.999,0.45,-0.208,0.214,[0.1   0.05  0.064 0.    0.   ],False,False,False,False,False,True
0.5,-25,1,--,0,True,0.5,-24.71,0.249,10.863,0.043,1.533,7.999,0.452,-0.208,0.259,[0.1   0.05  0.109 0.    0.   ],False,False,False,False,False,True
0.5,-25,2,--,0,True,0.5,-24.82,0.244,11.139,0.042,1.531,7.993,0.452,-0.209,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.5,-25,3,--,0,True,0.5,-24.56,0.241,11.185,0.042,1.557,7.997,0.453,-0.207,0.207,[0.1   0.05  0.057 0.    0.   ],False,False,False,False,False,True
0.5,-25,4,--,0,True,0.5,-24.62,0.239,11.322,0.042,1.634,7.999,0.456,-0.209,0.195,[0.1   0.05  0.045 0.    0.   ],False,False,False,False,False,True
0.5,-20,0,--,0,True,0.5,-19.71,0.246,8.617,0.052,1.558,7.994,0.469,-0.168,0.345,[0.1   0.05  0.195 0.    0.   ],False,False,False,False,False,True
0.5,-20,1,--,0,True,0.5,-19.82,0.243,8.732,0.052,1.541,7.997,0.469,-0.169,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.5,-20,2,--,0,True,0.5,-19.71,0.249,8.501,0.053,1.524,7.997,0.469,-0.168,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.5,-20,3,--,0,True,0.5,-19.48,0.249,8.422,0.054,1.528,7.999,0.472,-0.167,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.5,-20,4,--,0,True,0.5,-19.82,0.246,8.638,0.052,1.518,7.989,0.469,-0.169,0.349,[0.1   0.05  0.199 0.    0.   ],False,False,False,False,False,True
0.5,-15,0,--,0,True,0.5,-14.65,0.239,7.148,0.06,1.543,7.999,0.482,-0.126,0.169,[0.1   0.05  0.019 0.    0.   ],False,False,False,False,False,True
0.5,-15,1,--,0,True,0.5,-14.65,0.241,7.094,0.061,1.518,7.997,0.482,-0.126,0.249,[0.1   0.05  0.099 0.    0.   ],False,False,False,False,False,True
0.5,-15,2,--,0,True,0.5,-14.65,0.245,6.983,0.062,1.513,7.995,0.482,-0.126,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.5,-15,3,--,0,True,0.5,-14.64,0.243,7.001,0.062,1.513,7.994,0.486,-0.127,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.5,-15,4,--,0,True,0.5,-14.76,0.229,7.495,0.057,1.665,8.0,0.482,-0.127,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.5,-10,0,--,0,True,0.5,-9.69,0.242,5.847,0.07,1.533,7.986,0.492,-0.084,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.5,-10,1,--,0,True,0.5,-9.58,0.238,5.91,0.069,1.526,7.999,0.492,-0.083,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.5,-10,2,--,0,True,0.5,-9.8,0.241,5.882,0.069,1.537,7.982,0.492,-0.085,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.5,-10,3,--,0,True,0.5,-9.59,0.234,5.991,0.069,1.549,7.999,0.497,-0.084,0.331,[0.1   0.05  0.181 0.    0.   ],False,False,False,False,False,True
0.5,-10,4,--,0,True,0.5,-9.69,0.242,5.837,0.07,1.538,7.96,0.492,-0.084,0.208,[0.1   0.05  0.058 0.    0.   ],False,False,False,False,False,True
0.5,-5,0,--,0,True,0.5,-4.72,0.234,5.046,0.075,1.541,7.999,0.497,-0.041,0.152,[0.1   0.05  0.002 0.    0.   ],False,False,False,False,False,True
0.5,-5,1,--,0,True,0.5,-4.72,0.237,4.968,0.077,1.543,7.993,0.497,-0.041,0.307,[0.1   0.05  0.157 0.    0.   ],False,False,False,False,False,True
0.5,-5,2,--,0,True,0.5,-4.71,0.235,5.006,0.076,1.535,7.991,0.498,-0.041,0.343,[0.1   0.05  0.193 0.    0.   ],False,False,False,False,False,True
0.5,-5,3,--,0,True,0.5,-4.72,0.246,4.786,0.08,1.517,7.995,0.497,-0.041,0.311,[0.1   0.05  0.161 0.    0.   ],False,False,False,False,False,True
0.5,-5,4,--,0,True,0.5,-4.68,0.239,4.933,0.078,1.531,7.99,0.501,-0.041,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.5,0,0,--,0,True,0.5,0.46,0.224,4.399,0.08,1.581,8.0,0.5,0.004,0.236,[0.1   0.05  0.086 0.    0.   ],False,False,False,False,False,True
0.5,0,1,--,0,True,0.5,0.34,0.231,4.27,0.082,1.567,7.997,0.5,0.003,0.299,[0.1   0.05  0.149 0.    0.   ],False,False,False,False,False,True
0.5,0,2,--,4,True,0.5,0.34,0.243,4.068,0.086,1.514,7.999,0.5,0.003,0.507,[0.1   0.05  0.157 0.2   0.   ],False,True,False,False,False,False
0.5,0,3,--,0,True,0.5,0.34,0.24,4.119,0.085,1.542,7.996,0.5,0.003,0.279,[0.1   0.05  0.129 0.    0.   ],False,False,False,False,False,True
0.5,0,4,--,0,True,0.5,0.23,0.244,4.061,0.087,1.518,7.987,0.5,0.002,0.159,[0.1   0.05  0.009 0.    0.   ],False,False,False,False,False,True
0.5,5,0,--,4,True,0.5,5.37,0.245,3.379,0.095,1.528,7.995,0.5,0.047,0.475,[0.1   0.05  0.125 0.2   0.   ],False,True,False,False,False,False
0.5,5,1,--,4,True,0.5,5.28,0.243,3.43,0.093,1.503,7.998,0.498,0.046,0.543,[0.1   0.05  0.193 0.2   0.   ],False,True,False,False,False,False
0.5,5,2,--,0,True,0.5,5.38,0.226,3.66,0.087,1.577,7.999,0.499,0.047,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.5,5,3,--,4,True,0.5,5.28,0.237,3.504,0.091,1.55,7.995,0.498,0.046,0.439,[0.1   0.05  0.089 0.2   0.   ],False,True,False,False,False,False
0.5,5,4,--,4,True,0.51,5.23,0.236,3.519,0.092,1.558,7.997,0.503,0.046,0.497,[0.1   0.05  0.147 0.2   0.   ],False,True,False,False,False,False
0.5,10,0,--,0,True,0.5,10.35,0.236,2.937,0.097,1.556,7.992,0.493,0.09,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.5,10,1,--,4,False,0.5,10.15,0.24,2.898,0.1,1.504,7.996,0.497,0.089,0.837,[0.1   0.05  0.037 0.65  0.   ],True,False,False,False,False,False
0.5,10,2,--,4,True,0.5,10.35,0.239,2.892,0.098,1.541,7.998,0.493,0.09,0.36,[0.1  0.05 0.01 0.2  0.  ],False,True,False,False,False,False
0.5,10,3,--,4,False,0.5,10.15,0.235,2.958,0.097,1.515,7.999,0.497,0.089,0.801,[0.1   0.05  0.001 0.65  0.   ],True,False,False,False,False,False
0.5,10,4,--,4,True,0.5,10.37,0.235,2.938,0.097,1.558,7.996,0.492,0.09,0.452,[0.1   0.05  0.102 0.2   0.   ],False,True,False,False,False,False
0.5,15,0,--,0,True,0.5,15.26,0.234,2.434,0.102,1.56,7.994,0.484,0.132,0.311,[0.1   0.05  0.161 0.    0.   ],False,False,False,False,False,True
0.5,15,1,--,4,False,0.51,15.14,0.236,2.434,0.103,1.531,7.994,0.488,0.132,0.853,[0.1   0.05  0.053 0.65  0.   ],True,False,False,False,False,False
0.5,15,2,--,4,False,0.5,15.29,0.237,2.403,0.103,1.523,7.998,0.483,0.132,0.806,[0.1   0.05  0.006 0.65  0.   ],True,False,False,False,False,False
0.5,15,3,--,4,True,0.5,15.29,0.23,2.481,0.1,1.579,7.999,0.483,0.132,0.487,[0.1   0.05  0.137 0.2   0.   ],False,True,False,False,False,False
0.5,15,4,--,4,False,0.5,15.37,0.245,2.326,0.107,1.531,7.994,0.484,0.133,0.872,[0.1   0.05  0.072 0.65  0.   ],True,False,False,False,False,False
0.5,20,0,--,4,False,0.5,20.32,0.236,1.951,0.107,1.524,7.996,0.47,0.174,0.95,[0.1  0.05 0.15 0.65 0.  ],True,False,False,False,False,False
0.5,20,1,--,4,True,0.5,20.42,0.226,2.03,0.103,1.584,8.0,0.47,0.175,0.479,[0.1   0.05  0.129 0.2   0.   ],False,True,False,False,False,False
0.5,20,2,--,4,True,0.5,20.32,0.236,1.951,0.108,1.554,7.999,0.47,0.174,0.544,[0.1   0.05  0.194 0.2   0.   ],False,True,False,False,False,False
0.5,20,3,--,4,False,0.5,20.32,0.236,1.944,0.108,1.519,7.994,0.47,0.174,0.879,[0.1   0.05  0.079 0.65  0.   ],True,False,False,False,False,False
0.5,20,4,--,4,False,0.5,20.28,0.234,1.967,0.107,1.556,8.0,0.471,0.174,0.802,[0.1   0.05  0.002 0.65  0.   ],True,False,False,False,False,False
0.5,25,0,--,4,False,0.5,25.24,0.237,1.521,0.112,1.517,7.995,0.454,0.214,0.807,[0.1   0.05  0.007 0.65  0.   ],True,False,False,False,False,False
0.5,25,1,--,4,False,0.51,24.75,0.239,1.531,0.114,1.529,7.998,0.462,0.213,0.972,[0.1   0.05  0.172 0.65  0.   ],True,False,False,False,False,False
0.5,25,2,--,4,False,0.5,25.24,0.241,1.489,0.114,1.535,7.975,0.456,0.215,0.81,[0.1  0.05 0.01 0.65 0.  ],True,False,False,False,False,False
0.5,25,3,--,4,True,0.5,25.44,0.235,1.51,0.111,1.533,7.998,0.454,0.216,0.412,[0.1   0.05  0.062 0.2   0.   ],False,True,False,False,False,False
0.5,25,4,--,4,False,0.5,25.24,0.23,1.562,0.109,1.553,7.998,0.454,0.214,0.866,[0.1   0.05  0.066 0.65  0.   ],True,False,False,False,False,False
0.5,30,0,--,4,False,0.5,30.24,0.243,1.081,0.118,1.509,7.998,0.434,0.253,0.881,[0.1   0.05  0.081 0.65  0.   ],True,False,False,False,False,False
0.5,30,1,--,4,False,0.51,29.96,0.238,1.125,0.116,1.538,7.999,0.439,0.253,0.989,[0.1   0.05  0.189 0.65  0.   ],True,False,False,False,False,False
0.5,30,2,--,4,False,0.51,29.96,0.236,1.135,0.116,1.526,8.0,0.439,0.253,0.998,[0.1   0.05  0.198 0.65  0.   ],True,False,False,False,False,False
0.5,30,3,--,4,False,0.5,30.24,0.243,1.088,0.118,1.509,7.999,0.434,0.253,0.981,[0.1   0.05  0.181 0.65  0.   ],True,False,False,False,False,False
0.5,30,4,--,4,False,0.5,30.24,0.237,1.11,0.115,1.529,7.999,0.434,0.253,0.997,[0.1   0.05  0.197 0.65  0.   ],True,False,False,False,False,False
0.5,35,0,--,4,False,0.51,34.88,0.24,0.738,0.12,1.528,7.983,0.416,0.29,0.827,[0.1   0.05  0.027 0.65  0.   ],True,False,False,False,False,False
0.5,35,1,--,4,False,0.5,35.27,0.242,0.712,0.12,1.51,7.998,0.41,0.29,0.923,[0.1   0.05  0.123 0.65  0.   ],True,False,False,False,False,False
0.5,35,2,--,4,False,0.51,34.95,0.242,0.731,0.121,1.524,7.983,0.415,0.29,0.809,[0.1   0.05  0.009 0.65  0.   ],True,False,False,False,False,False
0.5,35,3,--,4,False,0.5,35.18,0.237,0.729,0.117,1.534,7.998,0.41,0.289,0.813,[0.1   0.05  0.013 0.65  0.   ],True,False,False,False,False,False
0.5,35,4,--,4,False,0.5,35.27,0.243,0.707,0.12,1.5,7.993,0.41,0.29,0.809,[0.1   0.05  0.009 0.65  0.   ],True,False,False,False,False,False
0.5,40,0,--,4,False,0.5,40.16,0.238,0.352,0.119,1.534,8.0,0.384,0.324,0.939,[0.1   0.05  0.139 0.65  0.   ],True,False,False,False,False,False
0.5,40,1,--,4,False,0.5,40.16,0.237,0.357,0.118,1.535,7.975,0.384,0.324,0.803,[0.1   0.05  0.003 0.65  0.   ],True,False,False,False,False,False
0.5,40,2,--,4,False,0.5,40.32,0.243,0.336,0.122,1.505,7.994,0.383,0.325,0.882,[0.1   0.05  0.082 0.65  0.   ],True,False,False,False,False,False
0.5,40,3,--,4,False,0.51,39.5,0.244,0.386,0.124,1.516,7.993,0.393,0.324,0.876,[0.1   0.05  0.076 0.65  0.   ],True,False,False,False,False,False
0.5,40,4,--,4,False,0.5,40.16,0.241,0.349,0.12,1.523,8.0,0.384,0.324,0.817,[0.1   0.05  0.017 0.65  0.   ],True,False,False,False,False,False
0.5,45,0,--,4,False,0.5,45.24,0.241,-0.017,0.121,1.508,7.992,0.354,0.357,0.801,[0.1   0.05  0.001 0.65  0.   ],True,False,False,False,False,False
0.5,45,1,--,4,False,0.5,45.0,0.239,-0.001,0.12,1.534,7.997,0.357,0.357,0.821,[0.1   0.05  0.021 0.65  0.   ],True,False,False,False,False,False
0.5,45,2,--,4,False,0.5,45.24,0.228,-0.019,0.115,1.566,7.998,0.354,0.357,0.96,[0.1  0.05 0.16 0.65 0.  ],True,False,False,False,False,False
0.5,45,3,--,4,False,0.5,45.24,0.236,-0.015,0.118,1.555,7.999,0.354,0.357,0.94,[0.1  0.05 0.14 0.65 0.  ],True,False,False,False,False,False
0.5,45,4,--,4,False,0.5,45.24,0.239,-0.021,0.12,1.534,7.997,0.354,0.357,0.997,[0.1   0.05  0.197 0.65  0.   ],True,False,False,False,False,False
0.5,50,0,--,4,False,0.5,50.31,0.243,-0.383,0.122,1.543,7.998,0.322,0.388,0.98,[0.1  0.05 0.18 0.65 0.  ],True,False,False,False,False,False
0.5,50,1,--,4,False,0.5,50.36,0.247,-0.379,0.123,1.521,7.995,0.319,0.385,0.8,[0.1  0.05 0.   0.65 0.  ],True,False,False,False,False,False
0.5,50,2,--,4,False,0.51,49.72,0.236,-0.351,0.12,1.556,7.994,0.328,0.387,0.974,[0.1   0.05  0.174 0.65  0.   ],True,False,False,False,False,False
0.5,50,3,--,4,False,0.51,49.13,0.247,-0.305,0.126,1.525,7.996,0.334,0.386,0.876,[0.1   0.05  0.076 0.65  0.   ],True,False,False,False,False,False
0.5,50,4,--,4,False,0.5,50.17,0.248,-0.363,0.124,1.546,7.999,0.322,0.386,0.821,[0.1   0.05  0.021 0.65  0.   ],True,False,False,False,False,False
0.5,55,0,--,4,False,0.51,54.55,0.241,-0.706,0.121,1.522,7.975,0.294,0.413,0.963,[0.1   0.05  0.163 0.65  0.   ],True,False,False,False,False,False
0.5,55,1,--,4,False,0.5,55.14,0.248,-0.722,0.123,1.523,7.998,0.287,0.412,0.871,[0.1   0.05  0.071 0.65  0.   ],True,False,False,False,False,False
0.5,55,2,--,4,False,0.5,55.2,0.243,-0.74,0.12,1.529,7.994,0.287,0.413,0.831,[0.1   0.05  0.031 0.65  0.   ],True,False,False,False,False,False
0.5,55,3,--,4,False,0.51,54.65,0.245,-0.698,0.122,1.528,7.995,0.293,0.413,0.988,[0.1   0.05  0.188 0.65  0.   ],True,False,False,False,False,False
0.5,55,4,--,4,False,0.51,54.49,0.239,-0.709,0.119,1.53,7.986,0.294,0.412,0.913,[0.1   0.05  0.113 0.65  0.   ],True,False,False,False,False,False
0.5,60,0,--,4,False,0.51,59.48,0.246,-1.053,0.12,1.514,7.999,0.257,0.436,0.801,[0.1   0.05  0.001 0.65  0.   ],True,False,False,False,False,False
0.5,60,1,--,4,False,0.5,60.23,0.241,-1.126,0.117,1.529,7.999,0.25,0.437,0.812,[0.1   0.05  0.012 0.65  0.   ],True,False,False,False,False,False
0.5,60,2,--,4,False,0.5,59.78,0.249,-1.066,0.121,1.507,7.952,0.254,0.436,0.835,[0.1   0.05  0.035 0.65  0.   ],True,False,False,False,False,False
0.5,60,3,--,4,False,0.5,60.07,0.234,-1.153,0.114,1.549,7.995,0.251,0.436,0.934,[0.1   0.05  0.134 0.65  0.   ],True,False,False,False,False,False
0.5,60,4,--,4,False,0.5,59.62,0.242,-1.087,0.118,1.527,7.999,0.255,0.435,0.821,[0.1   0.05  0.021 0.65  0.   ],True,False,False,False,False,False
0.5,65,0,--,4,False,0.5,65.07,0.229,-1.593,0.108,1.557,7.995,0.212,0.456,0.849,[0.1   0.05  0.049 0.65  0.   ],True,False,False,False,False,False
0.5,65,1,--,4,False,0.51,63.64,0.244,-1.393,0.118,1.509,7.987,0.226,0.456,0.804,[0.1   0.05  0.004 0.65  0.   ],True,False,False,False,False,False
0.5,65,2,--,4,False,0.5,65.07,0.248,-1.474,0.117,1.551,7.998,0.212,0.456,0.804,[0.1   0.05  0.004 0.65  0.   ],True,False,False,False,False,False
0.5,65,3,--,4,False,0.5,65.17,0.252,-1.457,0.119,1.52,7.994,0.211,0.456,0.849,[0.1   0.05  0.049 0.65  0.   ],True,False,False,False,False,False
0.5,65,4,--,4,False,0.5,65.07,0.245,-1.497,0.116,1.519,7.997,0.212,0.456,0.991,[0.1   0.05  0.191 0.65  0.   ],True,False,False,False,False,False
0.5,70,0,--,4,False,0.51,68.95,0.246,-1.814,0.114,1.536,7.998,0.182,0.473,0.811,[0.1   0.05  0.011 0.65  0.   ],True,False,False,False,False,False
0.5,70,1,--,4,False,0.5,70.12,0.251,-1.872,0.114,1.541,7.999,0.171,0.473,0.836,[0.1   0.05  0.036 0.65  0.   ],True,False,False,False,False,False
0.5,70,2,--,4,False,0.51,69.27,0.243,-1.86,0.112,1.533,7.993,0.179,0.473,0.884,[0.1   0.05  0.084 0.65  0.   ],True,False,False,False,False,False
0.5,70,3,--,4,False,0.5,70.12,0.24,-1.959,0.109,1.548,7.998,0.171,0.473,0.829,[0.1   0.05  0.029 0.65  0.   ],True,False,False,False,False,False
0.5,70,4,--,4,False,0.51,69.38,0.238,-1.905,0.11,1.551,7.998,0.178,0.473,0.84,[0.1  0.05 0.04 0.65 0.  ],True,False,False,False,False,False
0.5,75,0,--,4,False,0.5,75.13,0.249,-2.335,0.108,1.514,7.997,0.129,0.486,0.929,[0.1   0.05  0.129 0.65  0.   ],True,False,False,False,False,False
0.5,75,1,--,4,False,0.5,75.02,0.245,-2.365,0.106,1.526,7.994,0.13,0.486,0.951,[0.1   0.05  0.151 0.65  0.   ],True,False,False,False,False,False
0.5,75,2,--,4,False,0.5,74.12,0.239,-2.34,0.105,1.557,7.998,0.138,0.485,0.807,[0.1   0.05  0.007 0.65  0.   ],True,False,False,False,False,False
0.5,75,3,--,4,False,0.5,75.02,0.246,-2.351,0.107,1.538,7.997,0.13,0.486,0.94,[0.1  0.05 0.14 0.65 0.  ],True,False,False,False,False,False
0.5,75,4,--,4,False,0.5,75.13,0.239,-2.426,0.104,1.537,7.999,0.129,0.486,0.804,[0.1   0.05  0.004 0.65  0.   ],True,False,False,False,False,False
0.5,80,0,--,4,False,0.5,80.03,0.247,-2.834,0.102,1.531,7.999,0.087,0.495,0.815,[0.1   0.05  0.015 0.65  0.   ],True,False,False,False,False,False
0.5,80,1,--,4,False,0.5,80.03,0.257,-2.726,0.106,1.503,7.972,0.087,0.495,0.999,[0.1   0.05  0.199 0.65  0.   ],True,False,False,False,False,False
0.5,80,2,--,4,False,0.5,79.27,0.249,-2.737,0.104,1.54,7.997,0.094,0.496,0.856,[0.1   0.05  0.056 0.65  0.   ],True,False,False,False,False,False
0.5,80,3,--,4,False,0.51,78.47,0.248,-2.675,0.105,1.54,7.991,0.101,0.495,0.915,[0.1   0.05  0.115 0.65  0.   ],True,False,False,False,False,False
0.5,80,4,--,4,False,0.5,80.03,0.242,-2.897,0.1,1.543,7.997,0.087,0.495,0.864,[0.1   0.05  0.064 0.65  0.   ],True,False,False,False,False,False
0.5,85,0,--,4,False,0.5,84.19,0.249,-3.289,0.097,1.547,7.998,0.051,0.501,0.802,[0.1   0.05  0.002 0.65  0.   ],True,False,False,False,False,False
0.5,85,1,--,4,False,0.5,84.97,0.249,-3.365,0.096,1.555,7.995,0.044,0.5,0.805,[0.1   0.05  0.005 0.65  0.   ],True,False,False,False,False,False
0.5,85,2,--,4,False,0.5,84.98,0.255,-3.297,0.098,1.504,7.991,0.044,0.501,0.829,[0.1   0.05  0.029 0.65  0.   ],True,False,False,False,False,False
0.5,85,3,--,4,False,0.5,84.19,0.255,-3.202,0.1,1.536,7.924,0.051,0.501,0.882,[0.1   0.05  0.082 0.65  0.   ],True,False,False,False,False,False
0.5,85,4,--,4,False,0.5,84.65,0.253,-3.279,0.098,1.51,7.999,0.047,0.502,0.996,[0.1   0.05  0.196 0.65  0.   ],True,False,False,False,False,False
0.5,90,0,--,4,False,0.5,90.0,0.249,-4.018,0.089,1.553,7.998,0.0,0.503,0.8,[0.1  0.05 0.   0.65 0.  ],True,False,False,False,False,False
0.5,90,1,--,4,False,0.5,90.0,0.252,-3.967,0.09,1.543,7.996,0.0,0.503,0.834,[0.1   0.05  0.034 0.65  0.   ],True,False,False,False,False,False
0.5,90,2,--,4,False,0.5,90.0,0.253,-3.955,0.09,1.539,7.999,-0.0,0.504,0.944,[0.1   0.05  0.144 0.65  0.   ],True,False,False,False,False,False
0.5,90,3,--,4,True,0.5,90.0,0.246,-4.069,0.087,1.555,7.994,0.0,0.503,0.536,[0.1   0.05  0.186 0.2   0.   ],False,True,False,False,False,False
0.5,90,4,--,4,False,0.5,89.66,0.252,-3.923,0.09,1.552,7.998,0.003,0.504,0.967,[0.1   0.05  0.167 0.65  0.   ],True,False,False,False,False,False
0.75,-30,0,--,0,True,0.75,-29.86,0.246,15.068,0.048,1.537,7.988,0.648,-0.372,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.75,-30,1,--,0,True,0.75,-29.74,0.246,14.905,0.048,1.564,7.996,0.651,-0.372,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.75,-30,2,--,0,True,0.75,-29.89,0.243,15.243,0.047,1.619,7.993,0.649,-0.373,0.301,[0.1   0.05  0.151 0.    0.   ],False,False,False,False,False,True
0.75,-30,3,--,0,True,0.75,-29.86,0.236,15.692,0.046,1.807,7.998,0.648,-0.372,0.238,[0.1   0.05  0.088 0.    0.   ],False,False,False,False,False,True
0.75,-30,4,--,0,True,0.75,-29.79,0.25,14.737,0.049,1.508,7.976,0.648,-0.371,0.178,[0.1   0.049 0.029 0.    0.   ],False,False,False,False,False,True
0.75,-25,0,--,0,True,0.75,-24.82,0.245,11.11,0.063,1.518,7.994,0.679,-0.314,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.75,-25,1,--,0,True,0.75,-24.82,0.245,11.077,0.063,1.516,7.998,0.679,-0.314,0.318,[0.1   0.05  0.168 0.    0.   ],False,False,False,False,False,True
0.75,-25,2,--,0,True,0.75,-24.78,0.241,11.285,0.062,1.526,7.997,0.678,-0.313,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.75,-25,3,--,0,True,0.75,-24.85,0.249,10.956,0.064,1.524,7.994,0.678,-0.314,0.296,[0.1   0.05  0.146 0.    0.   ],False,False,False,False,False,True
0.75,-25,4,--,0,True,0.75,-24.85,0.248,10.998,0.064,1.524,7.997,0.678,-0.314,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.75,-20,0,--,4,True,0.75,-19.81,0.246,8.622,0.079,1.514,7.969,0.705,-0.254,0.38,[0.1  0.05 0.03 0.2  0.  ],False,True,False,False,False,False
0.75,-20,1,--,0,True,0.75,-19.77,0.239,8.904,0.076,1.544,7.998,0.704,-0.253,0.179,[0.1   0.05  0.029 0.    0.   ],False,False,False,False,False,True
0.75,-20,2,--,0,True,0.75,-19.79,0.239,8.901,0.076,1.511,7.999,0.706,-0.254,0.321,[0.1   0.05  0.171 0.    0.   ],False,False,False,False,False,True
0.75,-20,3,--,4,True,0.75,-19.72,0.244,8.705,0.078,1.544,7.964,0.706,-0.253,0.413,[0.1   0.05  0.063 0.2   0.   ],False,True,False,False,False,False
0.75,-20,4,--,0,True,0.75,-19.79,0.231,9.205,0.073,1.608,7.998,0.703,-0.253,0.287,[0.1   0.05  0.137 0.    0.   ],False,False,False,False,False,True
0.75,-15,0,--,4,True,0.75,-14.8,0.239,7.199,0.09,1.529,7.998,0.723,-0.191,0.456,[0.1   0.05  0.106 0.2   0.   ],False,True,False,False,False,False
0.75,-15,1,--,4,False,0.75,-14.72,0.245,6.996,0.092,1.53,7.978,0.723,-0.19,0.932,[0.1   0.05  0.132 0.65  0.   ],True,False,False,False,False,False
0.75,-15,2,--,4,False,0.75,-14.8,0.241,7.132,0.091,1.505,7.988,0.723,-0.191,0.917,[0.1   0.05  0.117 0.65  0.   ],True,False,False,False,False,False
0.75,-15,3,--,4,True,0.75,-14.78,0.241,7.128,0.091,1.54,7.997,0.724,-0.191,0.459,[0.1   0.05  0.109 0.2   0.   ],False,True,False,False,False,False
0.75,-15,4,--,4,True,0.75,-14.76,0.239,7.177,0.09,1.538,7.996,0.725,-0.191,0.384,[0.1   0.05  0.034 0.2   0.   ],False,True,False,False,False,False
0.75,-10,0,--,4,False,0.75,-9.76,0.237,5.97,0.102,1.547,7.998,0.738,-0.127,0.967,[0.1   0.05  0.167 0.65  0.   ],True,False,False,False,False,False
0.75,-10,1,--,4,False,0.75,-9.88,0.246,5.778,0.106,1.504,7.993,0.735,-0.128,0.823,[0.1   0.05  0.023 0.65  0.   ],True,False,False,False,False,False
0.75,-10,2,--,4,False,0.75,-9.76,0.24,5.893,0.104,1.539,7.997,0.738,-0.127,0.812,[0.1   0.05  0.012 0.65  0.   ],True,False,False,False,False,False
0.75,-10,3,--,4,True,0.75,-9.76,0.237,5.978,0.102,1.519,7.998,0.738,-0.127,0.368,[0.1   0.05  0.018 0.2   0.   ],False,True,False,False,False,False
0.75,-10,4,--,4,True,0.75,-9.76,0.24,5.903,0.104,1.539,7.995,0.738,-0.127,0.531,[0.1   0.05  0.181 0.2   0.   ],False,True,False,False,False,False
0.75,-5,0,--,4,False,0.75,-4.79,0.244,4.847,0.119,1.514,7.998,0.752,-0.063,0.988,[0.1   0.05  0.188 0.65  0.   ],True,False,False,False,False,False
0.75,-5,1,--,4,False,0.75,-4.74,0.243,4.868,0.118,1.516,7.994,0.747,-0.062,0.889,[0.1   0.05  0.089 0.65  0.   ],True,False,False,False,False,False
0.75,-5,2,--,4,False,0.75,-4.83,0.234,5.058,0.113,1.54,7.999,0.746,-0.063,0.938,[0.1   0.05  0.138 0.65  0.   ],True,False,False,False,False,False
0.75,-5,3,--,4,False,0.75,-4.79,0.242,4.891,0.118,1.508,7.997,0.752,-0.063,0.991,[0.1   0.05  0.191 0.65  0.   ],True,False,False,False,False,False
0.75,-5,4,--,4,False,0.75,-4.75,0.235,5.038,0.113,1.524,7.995,0.746,-0.062,0.815,[0.1   0.05  0.015 0.65  0.   ],True,False,False,False,False,False
