Vel_d,Phi_d,Trial_num,--,Pad_Connections,Body_Contact,Vel_flip,Phi_flip,Tau_tr,Theta_x_tr,D_perp_tr,Eul_y_Impact,Policy_tr,Policy_action,Vx_tr,Vz_tr,reward,reward_vals,--,4_Leg_NBC,4_Leg_BC,2_Leg_NBC,2_Leg_BC,0_Leg_NBC,0_Leg_BC
0.5,-90,0,--,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,0,0,0,1,0
0.5,-90,1,--,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,0,0,0,1,0
0.5,-90,2,--,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,[0. 0. 0. 0. 0.],--,0,0,0,0,1,0
0.5,-90,3,--,0,False,0.0,0.0,5.0,-0.001,1.973,0.0,1.67,5.998,0,0,0.1,[0.  0.  0.1 0.  0. ],--,0,0,0,0,1,0
0.5,-90,4,--,0,False,0.0,90.0,5.0,-0.001,1.973,0.0,2.094,4.252,-0.0,0.004,0.1,[0.  0.  0.1 0.  0. ],--,0,0,0,0,1,0
0.5,-85,0,--,0,False,0.5,-85.5,2.985,4.165,0.119,0.0,1.622,6.471,0.039,-0.495,0.13,[0.002 0.028 0.1   0.    0.   ],--,0,0,0,0,1,0
0.5,-85,1,--,0,True,0.5,-85.5,0.0,0.0,0.0,0.001,0.0,0.0,0.039,-0.495,0,[0.002 0.028 0.1   0.    0.   ],--,0,0,0,0,0,1
0.5,-85,2,--,0,False,0.5,-85.03,2.6,4.403,0.112,0.0,1.58,1.343,0.043,-0.494,0.134,[0.003 0.031 0.1   0.    0.   ],--,0,0,0,0,1,0
0.5,-85,3,--,0,True,0.5,-85.03,0.0,0.0,0.0,0.0,0.0,0.0,0.043,-0.494,0,[0.003 0.031 0.1   0.    0.   ],--,0,0,0,0,0,1
0.5,-85,4,--,0,False,0.5,-86.65,2.689,6.229,0.08,0.0,1.557,0.958,0.029,-0.495,0.146,[0.003 0.043 0.1   0.    0.   ],--,0,0,0,0,1,0
0.5,-80,0,--,4,False,0.5,-79.82,0.686,8.16,0.06,-26.63,2.001,1.681,0.088,-0.49,0.714,[0.014 0.05  0.    0.65  0.   ],--,1,0,0,0,0,0
0.5,-80,1,--,4,True,0.5,-79.95,0.514,11.0,0.045,-0.203,1.503,0.556,0.087,-0.491,0.351,[0.021 0.05  0.08  0.2   0.   ],--,0,1,0,0,0,0
0.5,-80,2,--,4,False,0.5,-80.05,0.575,9.873,0.05,-17.696,1.531,1.925,0.086,-0.49,0.909,[0.018 0.05  0.191 0.65  0.   ],--,1,0,0,0,0,0
0.5,-80,3,--,4,True,0.5,-80.73,0.642,9.453,0.052,-20.69,1.785,0.206,0.08,-0.49,0.269,[0.015 0.05  0.004 0.2   0.   ],--,0,1,0,0,0,0
0.5,-80,4,--,0,False,0.5,-79.48,0.761,7.013,0.07,0.0,1.856,2.478,0.091,-0.49,0.162,[0.012 0.05  0.1   0.    0.   ],--,0,0,0,0,1,0
0.5,-75,0,--,0,True,0.5,-79.48,0.0,0.0,0.0,0.216,0.0,0.0,0.091,-0.49,0,[0.012 0.05  0.1   0.    0.   ],--,0,0,0,0,0,1
0.5,-75,1,--,0,True,0.5,-79.48,0.0,0.0,0.0,0.0,0.0,0.0,0.091,-0.49,0,[0.012 0.05  0.1   0.    0.   ],--,0,0,0,0,0,1
0.5,-75,2,--,0,True,0.5,-79.48,0.0,0.0,0.0,0.0,0.0,0.0,0.091,-0.49,0,[0.012 0.05  0.1   0.    0.   ],--,0,0,0,0,0,1
0.5,-75,3,--,0,True,0.5,-79.48,0.0,0.0,0.0,0.105,0.0,0.0,0.091,-0.49,0,[0.012 0.05  0.1   0.    0.   ],--,0,0,0,0,0,1
0.5,-75,4,--,0,True,0.5,-79.48,0.0,0.0,0.0,0.68,0.0,0.0,0.091,-0.49,0,[0.012 0.05  0.1   0.    0.   ],--,0,0,0,0,0,1
0.5,-70,0,--,4,True,0.39,-85.89,0.231,11.877,0.039,-0.047,2.82,4.111,0.028,-0.39,0.347,[0.001 0.05  0.095 0.2   0.   ],--,0,1,0,0,0,0
0.5,-70,1,--,4,True,0.5,-69.71,0.247,11.006,0.043,-19.488,1.995,4.484,0.173,-0.468,0.39,[0.1  0.05 0.04 0.2  0.  ],--,0,1,0,0,0,0
0.5,-70,2,--,4,True,0.5,-69.67,0.237,11.451,0.041,-19.207,1.926,5.193,0.173,-0.467,0.415,[0.1   0.05  0.065 0.2   0.   ],--,0,1,0,0,0,0
0.5,-70,3,--,4,True,0.5,-69.93,0.232,11.846,0.039,0.103,2.186,6.087,0.171,-0.468,0.362,[0.001 0.05  0.11  0.2   0.   ],--,0,1,0,0,0,0
0.5,-70,4,--,4,True,0.5,-70.04,0.239,11.498,0.041,-21.164,1.873,5.385,0.17,-0.468,0.376,[0.1   0.05  0.026 0.2   0.   ],--,0,1,0,0,0,0
0.5,-65,0,--,4,True,0.5,-64.51,0.285,7.385,0.061,-5.164,1.534,5.057,0.215,-0.451,0.53,[0.09 0.05 0.19 0.2  0.  ],--,0,1,0,0,0,0
0.5,-65,1,--,4,True,0.5,-64.93,0.254,8.418,0.054,-20.121,2.254,3.857,0.211,-0.451,0.354,[0.1   0.05  0.004 0.2   0.   ],--,0,1,0,0,0,0
0.5,-65,2,--,4,True,0.5,-64.88,0.271,7.88,0.057,-1.658,2.128,2.781,0.211,-0.45,0.35,[0.1  0.05 0.   0.2  0.  ],--,0,1,0,0,0,0
0.5,-65,3,--,4,True,0.5,-64.82,0.276,7.731,0.058,-0.285,1.714,0.985,0.212,-0.451,0.422,[0.1   0.05  0.072 0.2   0.   ],--,0,1,0,0,0,0
0.5,-65,4,--,4,True,0.5,-65.03,0.26,8.237,0.055,-0.612,1.629,4.216,0.21,-0.451,0.393,[0.1   0.05  0.043 0.2   0.   ],--,0,1,0,0,0,0
