vz_d,vx_d,trial_num,landing_rate,RREV_threshold,G1,RREV_sig,G1_sig,RREV_trigger,OF_y,My_d,impact_eul,impact_tdelta,alpha_mu,alpha_sigma,mu_ini,sigma_ini
1.75,0.75,0,0.550000011920929,4.46,5.71,0.05,0.0,4.874727272727273,-1.8590000000000002,-5.709545454545455,-108.89664019855772,0.22436363636364315,[0. 0.],[0. 0.],[3.96 6.38],[1.5 1.5]
1.75,0.75,1,0.260869562625885,4.54,5.56,0.01,0.01,4.875166666666668,-1.8588333333333333,-5.558333333333333,-112.71653806202237,0.23033333333333653,[0. 0.],[0. 0.],[4.17 5.86],[1.5 1.5]
1.75,0.75,2,0.260869562625885,4.96,6.97,0.0,0.29,5.197,-1.9816666666666665,-7.052166666666667,-141.88805512242376,0.19166666666666762,[0. 0.],[0. 0.],[6.41 2.58],[1.5 1.5]
1.75,0.75,3,0.25,4.75,5.49,0.0,0.0,4.9301666666666675,-1.8798333333333332,-5.493333333333333,-107.83043386486692,0.2269999999999944,[0. 0.],[0. 0.],[4.95 6.23],[1.5 1.5]
1.75,0.75,4,0.6086956262588501,4.65,4.85,0.02,0.0,5.068357142857143,-1.9327857142857143,-4.852071428571429,-53.24631706965254,0.22671428571428617,[0. 0.],[0. 0.],[6.22 4.96],[1.5 1.5]
1.75,0.75,5,0.0,5.87,0.4,0.01,0.0,,,,,,[0. 0.],[0. 0.],[6.34 1.42],[1.5 1.5]
1.75,1.0,0,0.7916666865348816,4.82,6.57,0.0,0.01,5.071526315789474,-2.5783157894736837,-6.568315789473684,-127.35442095640758,0.198000000000009,[0. 0.],[0. 0.],[5.55 3.27],[1.5 1.5]
1.75,1.0,1,0.0,1.89,1.36,1.19,0.66,,,,,,[0. 0.],[0. 0.],[2.07 1.1 ],[1.5 1.5]
1.75,1.0,2,0.550000011920929,5.01,7.32,0.0,1.02,5.232090909090909,-2.659909090909091,-6.796909090909091,-136.8492871954887,0.18400000000000008,[0. 0.],[0. 0.],[1.68 5.36],[1.5 1.5]
1.75,1.0,3,0.21739129722118378,5.4,5.7,0.0,0.1,5.9296,-3.015,-5.703200000000001,-89.88445346465991,0.16359999999999958,[0. 0.],[0. 0.],[6.78 6.12],[1.5 1.5]
1.75,1.0,4,0.0476190485060215,5.54,6.99,0.04,0.03,5.886,-2.9930000000000003,-7.011,-91.10989767614161,0.17399999999999238,[0. 0.],[0. 0.],[4.57 6.97],[1.5 1.5]
1.75,1.0,5,0.5416666865348816,4.79,13.22,0.0,0.91,5.119923076923077,-2.602692307692308,-12.999769230769232,-144.01494444056587,0.17861538461538537,[0. 0.],[0. 0.],[2.78 2.82],[1.5 1.5]
1.75,1.25,0,0.9230769276618958,4.48,5.69,0.04,0.01,4.976333333333333,-3.1622500000000002,-5.691166666666667,-91.45557262473854,0.21250000000000124,[0. 0.],[0. 0.],[4.51 1.11],[1.5 1.5]
1.75,1.25,1,0.8260869383811951,4.91,6.65,0.01,0.01,5.339526315789474,-3.393,-6.6468421052631586,-119.30570071458914,0.180947368421052,[0. 0.],[0. 0.],[4.24 6.91],[1.5 1.5]
1.75,1.25,2,0.0,6.09,0.43,0.02,0.03,,,,,,[0. 0.],[0. 0.],[1.19 1.28],[1.5 1.5]
1.75,1.25,3,0.7083333134651184,5.06,11.46,0.02,0.01,5.4473529411764705,-3.4621176470588235,-11.465823529411765,-123.43679304263867,0.16447058823530702,[0. 0.],[0. 0.],[2.45 1.64],[1.5 1.5]
1.75,1.25,4,0.3913043439388275,4.77,7.04,0.09,0.15,5.157,-3.2769999999999997,-7.0184444444444445,-129.14693927202353,0.18000000000000016,[0. 0.],[0. 0.],[3.73 6.36],[1.5 1.5]
1.75,1.5,0,0.8947368264198303,4.71,5.49,0.01,0.22,5.090588235294117,-3.882,-5.336647058823528,-135.26076385672746,0.20670588235293674,[0. 0.],[0. 0.],[6.85 1.98],[1.5 1.5]
1.75,1.5,1,0.8636363744735718,4.81,5.12,0.03,0.01,5.250736842105264,-4.004105263157894,-5.121052631578947,-123.14204078789737,0.19863157894736722,[0. 0.],[0. 0.],[5.82 3.53],[1.5 1.5]
1.75,1.5,2,0.5416666865348816,5.41,10.23,0.0,0.17,5.794307692307693,-4.419,-10.246384615384615,-108.3948021704976,0.159692307692305,[0. 0.],[0. 0.],[3.43 4.44],[1.5 1.5]
1.75,1.5,3,0.8999999761581421,4.46,5.19,0.07,0.01,5.057555555555556,-3.856666666666667,-5.1945555555555565,-130.82269601669992,0.21088888888888846,[0. 0.],[0. 0.],[5.27 4.72],[1.5 1.5]
1.75,1.5,4,0.2777777910232544,5.84,5.72,0.03,0.04,6.0238,-4.594,-5.724600000000001,-101.6043435039114,0.18080000000000068,[0. 0.],[0. 0.],[3.22 5.39],[1.5 1.5]
1.75,1.5,5,0.6666666865348816,5.12,8.26,0.0,0.01,5.463875,-4.16675,-8.247812500000002,-122.89538383753231,0.16862500000001113,[0. 0.],[0. 0.],[3.56 5.78],[1.5 1.5]
1.75,1.75,0,0.692307710647583,4.72,3.29,0.0,0.01,5.325222222222222,-4.738,-3.2906666666666666,-112.78440443952806,0.233999999999999,[0. 0.],[0. 0.],[3.83 1.96],[1.5 1.5]
1.75,1.75,1,0.9047619104385376,4.91,6.3,0.0,0.0,5.473263157894737,-4.86978947368421,-6.303263157894737,-122.84632995883503,0.16999999999999496,[0. 0.],[0. 0.],[1.64 6.58],[1.5 1.5]
1.75,1.75,3,0.27272728085517883,5.27,2.61,0.0,0.0,5.432000000000001,-4.833166666666666,-2.6103333333333336,-112.69831750147144,0.257333333333321,[0. 0.],[0. 0.],[5.61 2.95],[1.5 1.5]
1.75,1.75,4,,3.84,3.96,0.0,0.0,,,,,,[0. 0.],[0. 0.],[2.89 3.56],[1.5 1.5]
1.75,2.0,0,1.0,4.19,5.6,0.0,0.0,4.79,-4.871,-5.6,-179.80413053556103,0.23200000000000642,[0. 0.],[0. 0.],[1.96 6.86],[1.5 1.5]
1.75,2.0,1,,3.88,6.37,0.0,0.0,,,,,,[0. 0.],[0. 0.],[2.47 1.92],[1.5 1.5]
1.75,2.0,2,1.0,4.8,6.53,0.13,0.01,5.1583,-5.24545,-6.52475,-141.5606107604794,0.19160000000000538,[0. 0.],[0. 0.],[4.39 6.19],[1.5 1.5]
1.75,2.0,3,0.9090909361839294,5.02,7.88,0.01,0.02,5.4068,-5.4979499999999994,-7.880599999999999,-124.58621729242122,0.1739000000000021,[0. 0.],[0. 0.],[6.59 3.43],[1.5 1.5]
1.75,2.0,4,1.0,4.86,7.69,0.01,0.01,5.292863636363635,-5.382454545454546,-7.692499999999999,-136.57563659601945,0.17627272727272905,[0. 0.],[0. 0.],[4.34 1.76],[1.5 1.5]
1.75,2.0,5,0.7142857313156128,4.85,4.97,0.02,0.27,5.173000000000001,-5.2602,-5.175400000000001,-135.73069684937389,0.2075999999999993,[0. 0.],[0. 0.],[3.57 4.44],[1.5 1.5]
1.75,2.25,0,0.4444444477558136,4.99,3.47,0.0,0.13,5.304625,-6.069375,-3.5142499999999997,-117.76456541385146,0.235,[0. 0.],[0. 0.],[1.03 6.96],[1.5 1.5]
1.75,2.25,1,0.8333333134651184,4.56,5.27,0.01,0.04,5.1731,-5.9178999999999995,-5.2828,-133.83900194765943,0.2079999999999996,[0. 0.],[0. 0.],[3.4  6.18],[1.5 1.5]
1.75,2.25,2,0.5555555820465088,4.95,3.05,0.0,0.02,5.4392,-6.223,-3.0396,-113.53505261050937,0.23620000000000516,[0. 0.],[0. 0.],[6.91 4.35],[1.5 1.5]
1.75,2.25,3,0.0,6.01,0.24,0.06,0.0,,,,,,[0. 0.],[0. 0.],[1.28 1.52],[1.5 1.5]
1.75,2.25,4,0.0,3.86,0.32,0.01,0.0,,,,,,[0. 0.],[0. 0.],[2.17 1.51],[1.5 1.5]
1.75,2.25,5,0.8947368264198303,4.76,6.65,0.0,0.02,5.140294117647059,-5.880764705882353,-6.646705882352942,-143.71946083506424,0.1945882352941181,[0. 0.],[0. 0.],[3.97 5.86],[1.5 1.5]
1.75,2.5,0,0.8500000238418579,4.9,4.76,0.0,0.2,5.2891176470588235,-6.7231764705882355,-4.754882352941176,-121.49464858107777,0.20258823529412365,[0. 0.],[0. 0.],[4.83 3.02],[1.5 1.5]
1.75,2.5,1,0.0,12.17,0.47,0.38,0.02,,,,,,[0. 0.],[0. 0.],[4.31 1.22],[1.5 1.5]
1.75,2.5,2,0.7727272510528564,4.97,15.3,0.08,3.25,5.356882352941176,-6.808882352941176,-13.065823529411764,-134.34909393449968,0.17152941176470987,[0. 0.],[0. 0.],[5.59 5.76],[1.5 1.5]
1.75,2.5,3,0.4583333432674408,5.61,8.36,0.01,0.01,5.962,-7.577999999999999,-8.356909090909092,-103.42115846054084,0.15381818181817924,[0. 0.],[0. 0.],[4.94 6.62],[1.5 1.5]
1.75,2.5,4,0.0,3.84,6.24,0.02,0.02,,,,,,[0. 0.],[0. 0.],[1.59 3.68],[1.5 1.5]
1.75,2.5,5,0.5416666865348816,5.35,4.94,0.04,0.01,5.707769230769231,-7.255461538461538,-4.932153846153846,-111.64658465544788,0.184307692307688,[0. 0.],[0. 0.],[6.56 5.13],[1.5 1.5]
